link,year,disambiguation,length,pageviews,revisions,title,score
Henry_I_of_England,1068,False,405012,51099,2100,Henry I of England,0.8109170277638643
"Henry,_Count_of_Portugal",1066,False,130399,2163,231,"Henry, Count of Portugal",0.6163786204020348
Pope_Honorius_II,1060,False,223251,2122,191,Pope Honorius II,0.6139637786023516
Niels_of_Denmark,1064,False,93878,547,188,"Niels, King of Denmark",0.558940185496222
Irene_Doukaina,1066,False,49371,1174,119,Irene Doukaina,0.5566452393385508
Nikephoros_Bryennios_the_Younger,1062,False,60439,681,128,Nikephoros Bryennios the Younger,0.5457928299898813
Al-Afdal_Shahanshah,1066,False,41713,894,116,Al-Afdal Shahanshah,0.5454519171675899
Eight_Deer_Jaguar_Claw,1063,False,46813,706,121,Eight Deer Jaguar Claw,0.5415052215483894
"Floris_I,_Count_of_Holland",1061,False,41379,808,80,"Floris I, Count of Holland",0.525174495171414
"Odo_I,_Duke_of_Burgundy",1060,False,38027,634,80,"Odo I, Duke of Burgundy",0.5171815643759495
Ari_Þorgilsson,1067,False,39789,524,70,Ari Þorgilsson,0.5056716834314657
Yuanwu_Keqin,1063,False,91213,286,79,Yuanwu Keqin,0.49955058236234307
Borivoj_II_of_Bohemia,1064,False,105426,328,67,"Bořivoj II, Duke of Bohemia",0.4981035480487655
Robert_Fitz_Richard,1064,False,36768,329,83,Robert Fitz Richard,0.4976707288966822
Ermengarde_of_Anjou_(d._1146),1068,False,41249,505,57,Ermengarde of Anjou (d. 1146),0.49485666865296624
Ava_(poet),1060,False,38528,284,66,Ava (poet),0.48312942107711115
Mieszko_Bolesławowic,1069,False,35458,229,48,Mieszko Bolesławowic,0.4604117414068217
"Sibylla_of_Burgundy,_Duchess_of_Burgundy",1065,False,29922,216,40,"Sibylla of Burgundy, Duchess of Burgundy",0.4480822618363629
Kamakura_Gongorō_Kagemasa,1069,False,32955,162,27,Kamakura Gongorō Kagemasa,0.4192812999922327
"William_II,_Count_of_Burgundy",1061,False,30605,86,26,"William II, Count of Burgundy",0.3954374879855782
Leo_Diogenes,1069,False,57563,183,11,Leo Diogenes,0.367080994328997
Beatrice_I_of_Bigorre,1064,False,28446,1,3,Beatrice I of Bigorre,0.09824515135911789
