link,year,disambiguation,length,pageviews,revisions,title,score
Prince_George_of_Cambridge,2013.0,0.0,186837.0,98850.0,2733.0,Prince George of Cambridge,0.8213470413028715
Princess_Charlotte_of_Cambridge,2015.0,0.0,125257.0,96169.0,1271.0,Princess Charlotte of Cambridge,0.7827989747114079
"Princess_Estelle,_Duchess_of_Östergötland",2012.0,0.0,115463.0,12049.0,709.0,"Princess Estelle, Duchess of Östergötland",0.708714714573217
"Princess_Leonore,_Duchess_of_Gotland",2014.0,0.0,164817.0,8314.0,454.0,"Princess Leonore, Duchess of Gotland",0.6865430811541232
"Jacques,_Hereditary_Prince_of_Monaco",2014.0,0.0,90663.0,16001.0,223.0,"Jacques, Hereditary Prince of Monaco",0.6599495274088935
"Princess_Gabriella,_Countess_of_Carladès",2014.0,0.0,60478.0,11182.0,230.0,"Princess Gabriella, Countess of Carladès",0.6471331059783937
"Prince_Oscar,_Duke_of_Skåne",2016.0,0.0,93759.0,11666.0,178.0,"Prince Oscar, Duke of Skåne",0.6421557791409749
"Prince_Nicolas,_Duke_of_Ångermanland",2015.0,0.0,149645.0,7488.0,188.0,"Prince Nicolas, Duke of Ångermanland",0.6415808418020893
"Prince_Alexander,_Duke_of_Södermanland",2016.0,0.0,92273.0,10281.0,172.0,"Prince Alexander, Duke of Södermanland",0.6373891785517712
Prince_Vincent_of_Denmark,2011.0,0.0,63786.0,6222.0,181.0,Prince Vincent of Denmark,0.6230677245101373
Jigme_Namgyel_Wangchuck,2016.0,0.0,128509.0,6677.0,134.0,Jigme Namgyel Wangchuck,0.6191629983618642
Princess_Athena_of_Denmark,2012.0,0.0,103159.0,3954.0,132.0,Princess Athena of Denmark,0.6031522368432927
