link,year,disambiguation,length,pageviews,revisions,title,score
Edward_II_of_England,1284,False,455565,79783,2498,Edward II of England,0.831047329790259
"Roger_Mortimer,_1st_Earl_of_March",1287,False,150097,9163,489,"Roger Mortimer, 1st Earl of March",0.6907913045547439
"Margaret,_Maid_of_Norway",1283,False,159132,9963,429,"Margaret, Maid of Norway",0.6882988131535228
"Louis_IV,_Holy_Roman_Emperor",1282,False,183121,4829,592,"Louis IV, Holy Roman Emperor",0.6835810606395545
Hugh_Despenser_the_Younger,1286,False,133006,7433,467,Hugh Despenser the Younger,0.6813740655922573
Louis_X_of_France,1289,False,207664,7482,358,Louis X of France,0.676844098953903
"James_Douglas,_Lord_of_Douglas",1286,False,100073,3997,297,"James Douglas, Lord of Douglas",0.6410856585865093
Emperor_Go-Daigo,1288,False,99990,3157,266,Emperor Go-Daigo,0.6297834533599581
Wenceslaus_III_of_Bohemia,1289,False,204275,2248,259,Wenceslaus III of Bohemia,0.6282038852338319
"Henry,_3rd_Earl_of_Lancaster",1281,False,117367,3549,216,"Henry, 3rd Earl of Lancaster",0.626005490252988
Ferdinand_IV_of_Castile,1285,False,355260,1914,221,Ferdinand IV of Castile,0.6228167748531809
Pope_Innocent_VI,1282,False,154113,2516,228,Pope Innocent VI,0.6224070124622769
Al-Nasr_Muhammad,1285,False,110831,1140,487,An-Nasir Muhammad,0.6219579207892912
Gersonides,1288,False,98366,1897,306,Gersonides,0.6202683485402904
Öz_Beg_Khan,1282,False,93517,1612,345,Öz Beg Khan,0.6190536634898145
Ivan_I_of_Russia,1288,False,56826,2229,309,Ivan I of Moscow,0.6176254945967592
"Juan_Manuel,_Prince_of_Villena",1282,False,126861,1713,232,"Juan Manuel, Prince of Villena",0.6091561316377108
"Edmund_FitzAlan,_9th_Earl_of_Arundel",1285,False,137052,1389,166,"Edmund FitzAlan, 9th Earl of Arundel",0.5891079440949885
Ziauddin_Barani,1285,False,50733,3052,133,Ziauddin Barani,0.5876370707313213
"William_I,_Count_of_Hainaut",1286,False,103873,1671,132,"William I, Count of Hainaut",0.5806384329695277
"Birger,_King_of_Sweden",1280,False,125274,988,160,"Birger, King of Sweden",0.5757787319859566
Robert_III_of_Artois,1287,False,104206,1534,108,Robert III of Artois,0.5685068500096777
Emperor_Go-Nijō,1285,False,72478,1155,136,Emperor Go-Nijō,0.5669776645784191
Emperor_Go-Fushimi,1288,False,74027,1134,136,Emperor Go-Fushimi,0.5666869624093143
Yuri_III_Danilovich,1281,False,42357,1260,148,Yury of Moscow,0.5664092077253164
Maud_Chaworth,1282,False,94037,1152,109,Maud Chaworth,0.5596722446391837
"Alice_de_Lacy,_4th_Countess_of_Lincoln",1281,False,169045,463,169,"Alice de Lacy, 4th Countess of Lincoln",0.5549075700841267
"John_III,_Duke_of_Brittany",1286,False,67070,740,128,"John III, Duke of Brittany",0.5496662664705708
Rudolf_I_of_Bohemia,1281,False,117640,869,98,Rudolf I of Bohemia,0.5486279182818778
Richard_de_Bury,1287,False,111140,485,154,Richard de Bury,0.5485988334107795
Castruccio_Castracani,1281,False,48053,714,96,Castruccio Castracani,0.5318805318809485
Anna_of_Kashin,1280,False,42408,418,116,Anna of Kashin,0.5213741202993376
"Patrick_Dunbar,_9th_Earl_of_Dunbar",1285,False,50268,397,104,"Patrick V, Earl of March",0.5169857806763323
"John_I,_Count_of_Holland",1284,False,95625,600,67,"John I, Count of Holland",0.5165148699293924
"Alice_de_Toeni,_Countess_of_Warwick",1284,False,38844,347,108,"Alice de Toeni, Countess of Warwick",0.5110318705103128
Hamdallah_Mustawfi,1281,False,59136,343,96,Hamdallah Mustawfi,0.5102473208984278
Margaret_of_Castello,1287,False,38748,907,56,Margaret of Castello,0.5092991797764289
Agnes_of_Austria_(1281–1364),1281,False,106663,326,74,Agnes of Austria (1281–1364),0.5026371499931533
John_Clyn,1286,False,38299,268,107,John Clyn,0.5011930918125704
"John_de_Warenne,_7th_Earl_of_Surrey",1286,False,36654,760,51,"John de Warenne, 7th Earl of Surrey",0.4990449613873566
"Oshin,_King_of_Armenia",1282,False,53370,285,80,"Oshin, King of Armenia",0.49492149991857426
"Joan_of_Artois,_Countess_of_Foix",1289,False,99991,148,132,"Joan of Artois, Countess of Foix",0.4939239145712834
Wu_Zhen,1280,False,38056,481,54,Wu Zhen,0.48987336926325664
"Frederick_IV,_Duke_of_Lorraine",1282,False,37239,577,42,"Frederick IV, Duke of Lorraine",0.48127224598692403
"Edward,_Count_of_Savoy",1284,False,43883,242,69,"Edward, Count of Savoy",0.4808424381894957
Wang_Mian,1287,False,55312,204,72,Wang Mian,0.4786294694210277
"Blanche_of_Burgundy,_Countess_of_Savoy",1288,False,88884,126,32,"Blanche of Burgundy, Countess of Savoy",0.4269515319110087
Princess_Shōshi_(1286–1348),1286,False,42334,137,22,Princess Shōshi (1286–1348),0.40436462289320146
Sancia_of_Majorca,1285,False,116043,15,91,Sancia of Majorca,0.3502198419748061
John_Palaiologos_(son_of_Andronikos_II),1286,False,32920,170,7,John Palaiologos (son of Andronikos II),0.3239299855914804
