link,year,disambiguation,length,pageviews,revisions,title,score
Richard_I_of_England,1157,False,404702,109399,6517,Richard I of England,0.8707592442763348
Henry_the_Young_King,1155,False,167707,10724,467,Henry the Young King,0.6946984281563201
Geoffrey_(archbishop_of_York),1152,False,218225,2489,821,Geoffrey (archbishop of York),0.6767964243089423
Minamoto_no_Yoshitsune,1159,False,78044,9583,434,Minamoto no Yoshitsune,0.676156683648896
"Geoffrey_II,_Duke_of_Brittany",1158,False,181489,4600,319,"Geoffrey II, Duke of Brittany",0.6565929090367241
Saito_Musashibo_Benkei,1155,False,53972,9265,318,Benkei,0.6557182357688079
Alfonso_VIII_of_Castile,1155,False,153578,3288,309,Alfonso VIII of Castile,0.6433428366990117
Stephen_Langton,1150,False,76404,4495,285,Stephen Langton,0.6384436509594622
Sancho_I_of_Portugal,1154,False,200778,2202,297,Sancho I of Portugal,0.6331579461189117
Saxo_Grammaticus,1150,False,71060,3980,230,Saxo Grammaticus,0.6247545688597691
"Matilda_of_England,_Duchess_of_Saxony",1156,False,133152,3365,204,"Matilda of England, Duchess of Saxony",0.6236242542188565
Rosamund_Clifford,1150,False,59449,3902,236,Rosamund Clifford,0.6226963121027975
Maud_de_Braose,1155,False,58639,1517,389,Maud de Braose,0.614809820477757
"Constance,_Queen_of_Sicily",1154,False,124425,1130,308,"Constance, Queen of Sicily",0.6067092547014369
"William_IX,_Count_of_Poitiers",1153,False,117028,3060,155,"William IX, Count of Poitiers",0.60633368579053
Leopold_V_of_Austria_(Babenberg),1157,False,127679,1792,184,"Leopold V, Duke of Austria",0.6005214742036886
"William_de_Braose,_4th_Lord_of_Bramber",1150,False,60297,1761,217,"William de Braose, 4th Lord of Bramber",0.597268736987053
Hōjō_Masako,1156,False,54445,2430,176,Hōjō Masako,0.5958482020617614
"Margaret_of_France,_Queen_of_England_and_Hungary",1157,False,145811,1432,178,"Margaret of France, Queen of England and Hungary",0.5938843485353573
"Leo_I,_King_of_Armenia",1150,False,135624,1161,175,"Leo I, King of Armenia",0.5857352424928904
"Raymond_VI,_Count_of_Toulouse",1156,False,67909,1562,170,"Raymond VI, Count of Toulouse",0.5849473029673842
Roman_the_Great,1152,False,125566,1248,162,Roman the Great,0.5837062750241082
Alix_of_France,1150,False,92722,1975,110,Alix of France,0.5748900948858935
Vsevolod_the_Big_Nest,1154,False,50876,1287,152,Vsevolod the Big Nest,0.5706172613413788
Igor_Svyatoslavich,1151,False,122223,963,126,Igor Svyatoslavich,0.5640242834424832
Minamoto_no_Yoshinaka,1154,False,47678,1576,116,Minamoto no Yoshinaka,0.5631796246250322
Alexander_Neckham,1157,False,61334,883,141,Alexander Neckam,0.5583499217881406
Marco_I_Sanudo,1153,False,108150,602,151,Marco I Sanudo,0.5551642065371774
"Baldwin_V,_Count_of_Hainaut",1150,False,46937,1125,101,"Baldwin V, Count of Hainaut",0.5471683275794996
Kamo_no_Chōmei,1155,False,56028,769,102,Kamo no Chōmei,0.5386696263740078
Kamo_no_Chōmei,1153,False,56028,769,102,Kamo no Chōmei,0.5386696263740078
Benoît_de_Sainte-Maure,1154,False,42963,820,90,Benoît de Sainte-Maure,0.5316648407180925
Unkei,1151,False,54688,565,90,Unkei,0.5231763294783918
"Robert_II,_Count_of_Dreux",1154,False,93110,415,88,"Robert II, Count of Dreux",0.5175570648297974
Gökböri,1154,False,46042,659,71,Gökböri,0.5147038154477851
Narapatisithu,1150,False,84109,369,71,Narapatisithu,0.5027607807522408
Cathal_Crobhdearg_Ua_Conchobair,1153,False,75716,271,90,Cathal Crobhdearg Ua Conchobair,0.5014723894408498
Sibylla_of_Acerra,1153,False,37495,321,85,Sibylla of Acerra,0.49805332962758503
Maria_Komnene_(Porphyrogenita),1152,False,35440,406,66,Maria Komnene (Porphyrogenita),0.49384833392473493
Jien,1155,False,41725,364,67,Jien,0.4927843678613456
Minamoto_no_Noriyori,1156,False,37338,412,59,Minamoto no Noriyori,0.48948679199698153
Yvette_of_Huy,1158,False,44213,220,92,Yvette of Huy,0.48936180521406303
Taira_no_Tomomori,1152,False,39232,450,54,Taira no Tomomori,0.4882378620271134
Sune_Sik_Sverkersson,1154,False,30731,186,87,Sune Sik,0.47713379410376344
Umadevi,1150,False,26782,344,51,Umadevi,0.47350017787732934
Han_Tuozhou,1152,False,33960,179,62,Han Tuozhou,0.4629597312176918
Taira_no_Shigehira,1158,False,32721,225,43,Taira no Shigehira,0.4537772204172406
Margaret_of_Beverley,1150,False,32202,62,17,Margaret of Beverley,0.3618030619811845
