link,year,disambiguation,length,pageviews,revisions,title,score
Henry_VI_of_England,1421,False,232043,83737,1482,Henry VI of England,0.798543211389885
"Richard_Neville,_16th_Earl_of_Warwick",1428,False,311347,19958,603,"Richard Neville, 16th Earl of Warwick",0.731452249738836
Louis_XI_of_France,1423,False,214970,15152,778,Louis XI of France,0.7290874315855538
Tomás_de_Torquemada,1420,False,82346,13280,1202,Tomás de Torquemada,0.724717525643776
William_Caxton,1422,False,99595,8710,711,William Caxton,0.6975747069391155
Christian_I_of_Denmark,1426,False,241252,5625,426,Christian I of Denmark,0.6787347069376288
Władysław_III_of_Poland,1424,False,148734,4312,491,Władysław III of Poland,0.669781165385106
Casimir_IV_Jagiellon,1427,False,103894,4226,486,Casimir IV Jagiellon,0.6632985472031411
Henry_IV_of_Castile,1425,False,174013,5256,333,Henry IV of Castile,0.6615718491245086
Ferdinand_I_of_Naples,1423,False,106157,4227,250,Ferdinand I of Naples,0.6359177338121383
"Henry_Percy,_3rd_Earl_of_Northumberland",1421,False,184347,2167,297,"Henry Percy, 3rd Earl of Northumberland",0.6315656530339624
Zhengtong_Emperor,1427,False,99242,2154,329,Emperor Yingzong of Ming,0.6271898215550425
Jean_Fouquet,1420,False,74446,3079,274,Jean Fouquet,0.626070712983495
Agnès_Sorel,1421,False,65420,4272,219,Agnès Sorel,0.6231567361424624
Federico_da_Montefeltro,1422,False,69359,3672,195,Federico da Montefeltro,0.6148416100098203
George_of_Poděbrady,1420,False,119477,1776,253,George of Poděbrady,0.6131230302468835
Eleanor_of_Navarre,1426,False,133367,1986,175,Eleanor of Navarre,0.6017954821628784
Jingtai_Emperor,1428,False,56093,2766,171,Jingtai Emperor,0.5984082053565738
Nicolas_Jenson,1420,False,63139,1421,237,Nicolas Jenson,0.5950301980663197
Antonio_del_Pollaiolo,1429,False,74927,1701,175,Antonio del Pollaiolo,0.5899854100402522
Bianca_Maria_Visconti,1425,False,69443,1213,226,Bianca Maria Visconti,0.5894565626466223
Lucrezia_Tornabuoni,1427,False,83821,1803,145,Lucrezia Tornabuoni,0.5845677476524238
"Anne_Neville,_Countess_of_Warwick",1426,False,105907,1458,137,"Anne Beauchamp, 16th Countess of Warwick",0.5787219293249832
"Margaret_Stewart,_Dauphine_of_France",1424,False,110285,1067,149,"Margaret Stewart, Dauphine of France",0.5736213653787835
Blanche_II_of_Navarre,1424,False,116727,1402,120,Blanche II of Navarre,0.5724315584192781
Sigismund_of_Austria,1427,False,108987,1090,143,"Sigismund, Archduke of Austria",0.5723116467030027
Thomas_Rotherham,1423,False,97937,641,175,Thomas Rotherham,0.5622413186970519
Abu_Sa'id_Mirza,1424,False,74558,2127,85,Abu Sa'id Mirza,0.560751407466792
Shen_Zhou,1427,False,48135,1129,126,Shen Zhou,0.5577920122199146
Didrik_Pining,1428,False,106952,433,213,Didrik Pining,0.5563132265643905
"Charles,_Prince_of_Viana",1421,False,119843,681,132,"Charles, Prince of Viana",0.554751894604264
Georg_von_Peuerbach,1423,False,58025,561,154,Georg von Peuerbach,0.5464856501759702
Demetrios_Chalkokondyles,1423,False,72417,568,143,Demetrios Chalkokondyles,0.5464774193482224
Demetrios_Chalkokondyles,1424,False,72417,568,143,Demetrios Chalkokondyles,0.5464774193482224
1426,1424,False,70388,602,133,1426,0.5451173123568198
"Yolande,_Duchess_of_Lorraine",1428,False,45658,640,142,"Yolande, Duchess of Lorraine",0.5447616576444013
Helena_Palaiologina,1428,False,94156,364,166,Helena Palaiologina,0.5390435919889446
Pedro_González_de_Mendoza,1428,False,56017,619,116,Pedro González de Mendoza,0.537611548877284
"John_II,_Duke_of_Bourbon",1426,False,107602,538,95,"John II, Duke of Bourbon",0.5311315692629646
"John_Tiptoft,_1st_Earl_of_Worcester",1427,False,48654,718,93,"John Tiptoft, 1st Earl of Worcester",0.5307292681529366
"Peter,_Constable_of_Portugal",1429,False,122682,353,109,"Peter, Constable of Portugal",0.5238124725525793
