link,year,disambiguation,length,pageviews,revisions,title,score
David_I_of_Scotland,1084,False,259868,14191,903,David I of Scotland,0.7364412125399137
Louis_VI_of_France,1081,False,179079,8511,529,Louis VI of France,0.6948820106130627
John_II_Komnenos,1087,False,206007,4434,798,John II Komnenos,0.6939592559574677
Bolesław_III_Wrymouth,1086,False,448909,2232,745,Bolesław III Wrymouth,0.6793982713457298
Anna_Komnene,1083,False,148332,4246,571,Anna Komnene,0.6751388489227604
Emperor_Huizong_of_Song,1082,False,97370,3441,317,Emperor Huizong of Song,0.6392473029324769
Abbot_Suger,1081,False,58093,4021,294,Suger,0.6325414375987157
Urraca_of_Castile,1082,False,147040,713,328,Urraca of León,0.5945003245182009
Li_Qingzhao,1084,False,55400,1807,199,Li Qingzhao,0.5931995238121347
Zhang_Zeduan,1085,False,41860,1466,175,Zhang Zeduan,0.5778055268843126
"Teresa_of_León,_Countess_of_Portugal",1080,False,109266,575,216,"Teresa of León, Countess of Portugal",0.5677640714459908
Ramiro_II_of_Aragon,1086,False,70095,1098,144,Ramiro II of Aragon,0.5675931980896387
Han_Shizhong,1089,False,59849,655,202,Han Shizhong,0.5627384124476112
1081,1086,False,66739,573,167,1081,0.5520608108102835
Irene_of_Hungary,1088,False,79257,940,107,Irene of Hungary,0.550874971803384
Dahui_Zonggao,1089,False,168603,594,117,Dahui Zonggao,0.5483272152990358
"Raoul_I,_Count_of_Vermandois",1085,False,41154,635,125,"Ralph I, Count of Vermandois",0.5379704122932717
Robert_fitz_Martin,1085,False,40866,251,107,Robert fitz Martin,0.4994347185615074
Adolf_III_of_Berg,1080,False,31660,256,56,Adolf III of Berg,0.4702586213663204
Florine_of_Burgundy,1083,False,31621,259,36,Florine of Burgundy,0.4487937673708831
Alberich_of_Reims,1085,False,29488,101,38,Alberich of Reims,0.4190409363145295
Empress_Wang_(Huizong),1084,False,30198,111,18,Empress Wang (Huizong),0.3838430504293498
