link,year,disambiguation,length,pageviews,revisions,title,score
Henry_VIII_of_England,1491,False,484263,431424,9052,Henry VIII of England,0.9194938298981462
Suleiman_the_Magnificent,1494,False,284491,97365,4656,Suleiman the Magnificent,0.848855569030106
Jacques_Cartier,1491,False,151351,28830,4224,Jacques Cartier,0.7998677689130809
Ignatius_of_Loyola,1491,False,263288,34813,2522,Ignatius of Loyola,0.7992887443984613
Francis_I_of_France,1494,False,259272,44697,1418,Francis I of France,0.7840085716279669
Paracelsus,1493,False,202288,27374,1495,Paracelsus,0.7689378733064459
"Mary_Tudor,_Queen_of_France",1496,False,152223,42470,893,"Mary Tudor, Queen of France",0.7540425639973766
Meera,1498,False,118387,32993,932,Meera,0.745092254422426
Lapu-Lapu,1491,False,147918,15197,1381,Lapu-Lapu,0.7444294922376398
François_Rabelais,1494,False,141765,13788,1160,François Rabelais,0.734669247221035
Juan_Rodríguez_Cabrillo,1499,False,84371,9314,1924,Juan Rodríguez Cabrillo,0.7309037823507007
Diane_de_Poitiers,1499,False,135210,23745,476,Diane de Poitiers,0.7113357080072708
Pedro_de_Alvarado,1495,False,302675,5369,821,Pedro de Alvarado,0.706794446044002
Gustav_I_of_Sweden,1496,False,158758,8333,702,Gustav I of Sweden,0.7037357214250197
Martin_Bucer,1491,False,222361,2860,1136,Martin Bucer,0.6927796601490968
Philip_Melanchthon,1497,False,206618,4198,631,Philip Melanchthon,0.6835709393373908
Katharina_von_Bora,1499,False,102198,7287,492,Katharina von Bora,0.678733512040092
Claude_of_France,1499,False,157680,8920,364,Claude of France,0.6780777380106919
Pedro_de_Valdivia,1497,False,180194,3046,706,Pedro de Valdivia,0.6754946696237435
Menno_Simons,1496,False,87780,4627,438,Menno Simons,0.6591533674188625
"Richard_Rich,_1st_Baron_Rich",1490,False,103030,6227,333,"Richard Rich, 1st Baron Rich",0.6583458659750336
Pope_Pius_IV,1499,False,165657,5346,306,Pope Pius IV,0.657599240073983
"Albert,_Duke_of_Prussia",1490,False,154510,4061,365,"Albert, Duke of Prussia",0.6565521033468559
Mōri_Motonari,1497,False,141045,2582,500,Mōri Motonari,0.6539650859082569
Marguerite_de_Navarre,1492,False,107414,4377,352,Marguerite de Navarre,0.6518288481863894
Zhengde_Emperor,1491,False,215950,3027,351,Zhengde Emperor,0.6508588368604801
Bernal_Díaz_del_Castillo,1492,False,76942,4106,358,Bernal Díaz del Castillo,0.6456426232962562
Eleanor_of_Austria,1498,False,175161,4975,239,Eleanor of Austria,0.645158829500625
