link,year,disambiguation,length,pageviews,revisions,title,score
Hildegard_of_Bingen,1098,False,370806,35462,1797,Hildegard of Bingen,0.7938493406549428
Stephen_of_England,1096,False,360673,31634,1324,"Stephen, King of England",0.7785299905801102
Bernard_of_Clairvaux,1090,False,366551,16273,1049,Bernard of Clairvaux,0.751773891200583
Muhammad_al-Idrisi,1099,False,121762,7510,659,Muhammad al-Idrisi,0.694002724993464
Roger_II_of_Sicily,1095,False,137025,6205,466,Roger II of Sicily,0.676825567896276
Fulk_of_Jerusalem,1092,False,128537,4649,273,"Fulk, King of Jerusalem",0.6451354342062353
St_Malachy,1094,False,74241,3390,315,Saint Malachy,0.6345164546209309
Conrad_III_of_Germany,1093,False,112366,3159,271,Conrad III of Germany,0.6322465997307085
Hugh_of_St._Victor,1096,False,123990,2339,249,Hugh of Saint Victor,0.6212620584098243
William_of_Malmesbury,1095,False,76816,2295,217,William of Malmesbury,0.6082986587616023
Usama_ibn_Munqidh,1095,False,83571,1161,225,Usama ibn Munqidh,0.5902956553188402
Henry_of_Blois,1099,False,75457,1280,202,Henry of Blois,0.587671667167353
Gwenllian_ferch_Gruffydd,1097,False,84449,1625,147,Gwenllian ferch Gruffydd,0.5823553333533846
"Ranulf_de_Gernon,_4th_Earl_of_Chester",1099,False,57929,1206,201,"Ranulf de Gernon, 4th Earl of Chester",0.582139515213707
Adélaide_de_Maurienne,1092,False,96696,1039,146,Adelaide of Maurienne,0.5703632447864102
"William_X,_Duke_of_Aquitaine",1099,False,44435,2376,105,"William X, Duke of Aquitaine",0.5679569260277391
"Hugh_Bigod,_1st_Earl_of_Norfolk",1095,False,47794,993,156,"Hugh Bigod, 1st Earl of Norfolk",0.5631454094906208
Qin_Hui_(Song_Dynasty),1090,False,60996,1015,137,Qin Hui,0.5613139292905008
Amadeus_III_of_Savoy,1095,False,97601,758,122,"Amadeus III, Count of Savoy",0.5525522689692864
Isaac_Komnenos_(son_of_Alexios_I),1093,False,92631,535,105,Isaac Komnenos (son of Alexios I),0.5339473894752618
Sybilla_of_Normandy,1092,False,42121,949,85,Sybilla of Normandy,0.5328408370235452
Eliezer_ben_Nathan,1090,False,41900,325,94,Eliezer ben Nathan,0.5038849689302239
Fujiwara_no_Tadamichi,1097,False,32437,221,42,Fujiwara no Tadamichi,0.45196052377829976
Kogyo-Daishi,1095,False,45426,170,25,Kakuban,0.4188677700908861
Juliane_de_Fontevrault,1090,False,32860,108,28,Juliane de Fontevrault,0.40776898047785354
"Matilda,_Countess_of_Rethel",1091,False,28753,135,12,"Matilda, Countess of Rethel",0.3624545847309558
Theodora_Komnene_(daughter_of_Alexios_I),1096,False,84397,0,104,Theodora Komnene (daughter of Alexios I),0.1283935500847669
Eudokia_Komnene_(daughter_of_Alexios_I),1094,False,34669,0,4,Eudokia Komnene (daughter of Alexios I),0.10490692007267793
