link,year,disambiguation,length,pageviews,revisions,title,score
Edward_III_of_England,1312,False,343494,73985,2198,Edward III of England,0.8188133069063348
Giovanni_Boccaccio,1313,False,122964,15634,1100,Giovanni Boccaccio,0.7334873704047282
"Charles_IV,_Holy_Roman_Emperor",1316,False,246456,12493,880,"Charles IV, Holy Roman Emperor",0.7310477985055812
Robert_II_of_Scotland,1316,False,218685,16304,555,Robert II of Scotland,0.7170876058393828
John_II_of_France,1319,False,180039,9545,688,John II of France,0.708766431490461
Philippa_of_Hainault,1314,False,180008,10043,662,Philippa of Hainault,0.7086177622074539
Murad_I,1319,False,104512,9037,579,Murad I,0.6913896468596127
Casimir_III_of_Poland,1310,False,164346,6826,542,Casimir III the Great,0.6884509166087299
Pope_Urban_V,1310,False,225882,2881,430,Pope Urban V,0.6581944291243506
Pope_Urban_VI,1318,False,184002,4053,326,Pope Urban VI,0.6541527900766156
John_I_of_France,1316,False,136033,5339,286,John I of France,0.6517258670251528
Magnus_IV_of_Sweden,1316,False,160417,3050,270,Magnus IV of Sweden,0.6359490840363815
Alfonso_XI_of_Castile,1311,False,136916,3026,264,Alfonso XI of Castile,0.6326126933813463
Peter_IV_of_Aragon,1319,False,170495,1923,248,Peter IV of Aragon,0.6192866300669315
Eleanor_of_Lancaster,1318,False,95300,2077,140,Eleanor of Lancaster,0.5884343999673934
Liu_Bowen,1311,False,63156,1316,193,Liu Bowen,0.5843008718657552
Margarete_Maultasch,1318,False,114936,1336,151,"Margaret, Countess of Tyrol",0.5815850519811429
Bernabò_Visconti,1319,False,62195,1143,190,Bernabò Visconti,0.5791086639483826
Simeon_of_Russia,1316,False,60571,1115,187,Simeon of Moscow,0.5773363421954326
Eleanor_of_Woodstock,1318,False,95862,1547,130,Eleanor of Woodstock,0.576768788034247
1312,1311,False,71616,1064,160,1312,0.5714685719172128
Fa_Ngum,1316,False,44351,1006,193,Fa Ngum,0.571256959363251
"James_I,_Count_of_La_Marche",1319,False,112829,1340,111,"James I, Count of La Marche",0.5669628054510848
Ramathibodi_I,1314,False,54870,955,160,Uthong,0.5647693309865202
1314,1311,False,69157,889,157,1314,0.5645945755490891
"Margaret_II,_Countess_of_Hainaut",1311,False,114914,576,193,"Margaret II, Countess of Hainaut",0.5640908061243395
Emperor_Kōgon,1313,False,72969,1010,133,Emperor Kōgon,0.5620249141372341
"Charles,_Duke_of_Brittany",1319,False,85435,684,167,"Charles, Duke of Brittany",0.5610271834252473
"Frederick_II,_Margrave_of_Meissen",1310,False,99223,1793,87,"Frederick II, Margrave of Meissen",0.5609868089214641
"Peter_I,_Duke_of_Bourbon",1311,False,107686,1043,115,"Peter I, Duke of Bourbon",0.5608097248496304
"Maria_of_Portugal,_Queen_of_Castile",1313,False,163324,795,123,"Maria of Portugal, Queen of Castile",0.5599299243943129
"Agnes,_Countess_of_Dunbar",1312,False,56497,818,154,"Agnes, Countess of Dunbar",0.5586540098003553
Valdemar_III_of_Denmark,1314,False,113503,811,127,Valdemar III of Denmark,0.5581605874001627
"Stephen_II,_Duke_of_Bavaria",1319,False,101237,710,127,"Stephen II, Duke of Bavaria",0.5526179456780762
Bartolus_de_Saxoferrato,1313,False,57029,809,119,Bartolus de Saxoferrato,0.5473649343837905
"William_Donn_de_Burgh,_3rd_Earl_of_Ulster",1312,False,47822,638,125,"William Donn de Burgh, 3rd Earl of Ulster",0.539927648388567
"Margaret_I,_Countess_of_Burgundy",1310,False,122153,439,128,"Margaret I, Countess of Burgundy",0.5384241938673218
Euphemia_of_Sweden,1317,False,98151,521,112,Euphemia of Sweden,0.5364970919746015
Guillaume_Tirel,1310,False,40873,999,84,Guillaume Tirel,0.5333249582710713
Gil_Alvarez_De_Albornoz,1310,False,53708,595,108,Gil Álvarez Carrillo de Albornoz,0.5327574342922343
James_III_of_Majorca,1315,False,65897,613,91,James III of Majorca,0.5282536309670279
"Albert_II,_Duke_of_Mecklenburg",1318,False,95966,534,90,"Albert II, Duke of Mecklenburg",0.5272506926111423
Bonne_of_Luxembourg,1315,False,100264,170,284,Bonne of Luxembourg,0.5246932521418678
"John_de_Mowbray,_3rd_Baron_Mowbray",1310,False,50555,744,67,"John de Mowbray, 3rd Baron Mowbray",0.5162738686909206
John_of_Bridlington,1319,False,48062,225,86,John Twenge,0.4883274542188798
"Laurence_Hastings,_1st_Earl_of_Pembroke",1319,False,32867,287,42,"Laurence Hastings, 1st Earl of Pembroke",0.46027505573956334
"William_II,_Duke_of_Athens",1312,False,111114,160,40,"William II, Duke of Athens",0.448338889555719
Michael_2nd_Baron_Poynings,1317,False,34939,150,39,"Michael de Poynings, 1st Baron Poynings",0.4359978529910019
"John_Tiptoft,_2nd_Baron_Tibetot",1313,False,32368,149,21,"John Tiptoft, 2nd Baron Tibetot",0.4023340801729624
Märta_Ulfsdotter,1319,False,24546,105,23,Märta Ulfsdotter,0.3944728486093222
Kikuchi_Takemitsu,1319,False,31533,98,18,Kikuchi Takemitsu,0.38024576605723953
Preczlaw_of_Pogarell,1310,False,34450,55,10,Preczlaw of Pogarell,0.32584920969512954
