link,year,disambiguation,length,pageviews,revisions,title,score
Eleanor_of_Castile_(1241–1290),1241,False,177955,9415,572,Eleanor of Castile,0.7007426599133505
Alexander_III_of_Scotland,1241,False,153840,12602,456,Alexander III of Scotland,0.6963896550837604
Philip_III_of_France,1245,False,185878,7772,360,Philip III of France,0.6764769430995023
Pope_John_XXII,1249,False,200795,5706,411,Pope John XXII,0.674983042360668
Rashid-al-Din_Hamadani,1247,False,110917,3807,347,Rashid-al-Din Hamadani,0.6477867622848389
Peter_III_of_Aragon,1240,False,165285,2531,382,Peter III of Aragon,0.6451856666379223
Edmund_Crouchback,1245,False,137983,3906,288,Edmund Crouchback,0.6437298292489326
Zhang_San_Feng,1247,False,73631,4069,338,Zhang Sanfeng,0.6423565114260317
Pope_Benedict_XI,1240,False,177870,2709,296,Pope Benedict XI,0.6377785699540519
Charles_II_of_Naples,1248,False,121417,2723,228,Charles II of Naples,0.6215543384654827
Little_Saint_Hugh_of_Lincoln,1246,False,53466,2284,267,Little Saint Hugh of Lincoln,0.6116058413601585
"Gilbert_de_Clare,_7th_Earl_of_Gloucester",1243,False,113205,1727,215,"Gilbert de Clare, 7th Earl of Gloucester",0.6047157868933303
"Isabella_of_Aragon,_Queen_of_France",1248,False,124184,1928,173,"Isabella of Aragon, Queen of France",0.5995307207412041
Eric_V_of_Denmark,1249,False,124825,1539,188,Eric V of Denmark,0.5966277709468325
Margaret_of_England,1240,False,107717,2326,131,Margaret of England,0.5897761416273147
Blanche_of_Artois,1248,False,65169,1590,159,Blanche of Artois,0.5819694825580192
Emperor_Go-Fukakusa,1243,False,76072,1213,161,Emperor Go-Fukakusa,0.5765052884127745
"Humphrey_de_Bohun,_3rd_Earl_of_Hereford",1249,False,89182,1198,145,"Humphrey de Bohun, 3rd Earl of Hereford",0.5734549490167669
Emperor_Kameyama,1249,False,77717,1366,127,Emperor Kameyama,0.5695904478943941
Amadeus_V_of_Savoy,1249,False,106009,923,140,"Amadeus V, Count of Savoy",0.5658557882485409
"John_II,_Count_of_Hainaut",1247,False,107928,798,130,"John II, Count of Holland",0.5581324973675947
Albert_the_Degenerate,1240,False,101175,959,116,"Albert II, Margrave of Meissen",0.5579865960585381
"Henry_I,_Landgrave_of_Hesse",1244,False,105910,888,111,"Henry I, Landgrave of Hesse",0.554085822220247
1332,1244,False,72451,652,151,1332,0.5533882714812886
Giles_of_Rome,1247,False,78736,942,103,Giles of Rome,0.5490676190567441
James_II_of_Majorca,1243,False,111923,778,104,James II of Majorca,0.5475380302087727
"Constance_of_Sicily,_Queen_of_Aragon",1249,False,50105,903,112,"Constance of Sicily, Queen of Aragon",0.5464247115503711
Sigerus_of_Brabant,1240,False,93084,798,102,Siger of Brabant,0.5454497910957158
Beatrice_of_Castile_(1242–1303),1242,False,124746,560,103,Beatrice of Castile (1242–1303),0.5376204464326155
Robert_III_of_Flanders,1249,False,49329,527,112,"Robert III, Count of Flanders",0.5294214028771866
George_Pachymeres,1242,False,65223,445,113,George Pachymeres,0.5271935402800731
"Robert_II,_Duke_of_Burgundy",1248,False,41726,785,81,"Robert II, Duke of Burgundy",0.525049683027859
Sophia_of_Denmark,1241,False,117796,389,104,Sophia of Denmark,0.524939891240148
"Frederick_I,_Margrave_of_Baden",1249,False,46111,464,99,"Frederick I, Margrave of Baden",0.5191959450586953
Menachem_Meiri,1249,False,41876,503,90,Menachem Meiri,0.5165611221391951
Abulafia,1240,False,40738,416,100,Abulafia (surname),0.5146190133897103
"John_FitzAlan,_7th_Earl_of_Arundel",1246,False,78042,608,65,"John FitzAlan, 7th Earl of Arundel",0.5133868424895959
"Patrick_IV,_Earl_of_March",1242,False,40024,362,80,"Patrick IV, Earl of March",0.5001807760808368
"Boniface,_Count_of_Savoy",1245,False,44297,283,80,"Boniface, Count of Savoy",0.492823646120218
Sang_Sapurba,1245,False,331841,640,35,Sang Sapurba,0.49139342146451137
Agnes_Blannbekin,1244,False,54493,360,57,Agnes Blannbekin,0.4873437069141764
Prince_Munetaka,1242,False,39661,236,83,Prince Munetaka,0.486749129594981
Angelo_da_Clareno,1247,False,44125,190,50,Angelo da Clareno,0.4579228532042326
"Alix_of_Brittany,_Dame_de_Pontarcy",1243,False,60372,162,52,"Alix of Brittany, Dame de Pontarcy",0.4566023345191125
Christina_von_Stommeln,1242,False,41793,185,46,Christina von Stommeln,0.4526297721833983
Jutta_of_Denmark,1246,False,90848,167,38,Jutta of Denmark,0.4458387640238973
Peter_Olivi,1248,False,60708,46,106,Peter John Olivi,0.4242591576040832
Giovanna_da_Signa,1245,False,40316,0,9,Giovanna da Signa,0.1159132300624949
