link,year,disambiguation,length,pageviews,revisions,title,score
Ibn_Battuta,1304,False,416222,41864,3504,Ibn Battuta,0.8246241728248896
Petrarch,1304,False,182585,34440,2376,Petrarch,0.7896725862084462
Saint_Birgitta,1303,False,225261,5552,551,Bridget of Sweden,0.687976303519724
Ibn_Kathir,1300,False,96360,7624,450,Ibn Kathir,0.6753224850637634
Jeanne_de_Clisson,1300,False,97874,5337,341,Jeanne de Clisson,0.6544931737165256
Jayaatu_Khan,1304,False,82988,3097,358,Jayaatu Khan Tugh Temür,0.6387941393047221
Ashikaga_Takauji,1305,False,131849,2436,264,Ashikaga Takauji,0.6257790166523834
"Gegeen_Khan,_Emperor_Yingzong_of_Yuan",1303,False,66619,4052,228,Gegeen Khan,0.6238717641924568
"Edmund_of_Woodstock,_1st_Earl_of_Kent",1301,False,172092,2990,198,"Edmund of Woodstock, 1st Earl of Kent",0.6223024112434744
Jean_Buridan,1300,False,76057,2172,302,Jean Buridan,0.6202508490262645
"Thomas_of_Brotherton,_1st_Earl_of_Norfolk",1300,False,138302,2383,230,"Thomas of Brotherton, 1st Earl of Norfolk",0.619807725336696
Geoffroi_de_Charny,1300,False,54990,1214,341,Geoffroi de Charny,0.6018406717766082
Longchenpa,1308,False,128680,1107,269,Longchenpa,0.6012294487187444
"William_Montagu,_1st_Earl_of_Salisbury",1301,False,89232,1414,156,"William Montagu, 1st Earl of Salisbury",0.5816901569534336
"Khutughtu_Khan,_Emperor_Mingzong_of_Yuan",1300,False,58178,1009,202,Khutughtu Khan Kusala,0.5767765825888407
Ingeborg_of_Norway,1301,False,98827,786,203,Ingeborg of Norway,0.5753013903165816
"Ralph_de_Stafford,_1st_Earl_of_Stafford",1301,False,57178,978,126,"Ralph de Stafford, 1st Earl of Stafford",0.555699296816857
"John_III,_Duke_of_Brabant",1300,False,107948,808,116,"John III, Duke of Brabant",0.5533962250075941
Ahmad_ibn_Naqib_al-Misri,1302,False,38164,1273,87,Reliance of the Traveller,0.5407334498857157
Aldona_of_Lithuania,1309,False,43763,555,140,Aldona of Lithuania,0.5389541580932778
"Marie_of_Luxembourg,_Queen_of_France",1304,False,104874,668,96,"Marie of Luxembourg, Queen of France",0.5383259215849142
Ashikaga_Tadayoshi,1306,False,56398,403,169,Ashikaga Tadayoshi,0.5379314925360842
Hélie_de_Talleyrand-Périgord_(cardinal),1301,False,126650,251,223,Hélie de Talleyrand-Périgord (cardinal),0.5372940572122458
Taddeo_Gaddi,1300,False,45046,802,101,Taddeo Gaddi,0.5369253626580403
Nitta_Yoshisada,1301,False,48997,636,105,Nitta Yoshisada,0.5325808273118301
Louis_I_of_Flanders,1304,False,99318,533,96,"Louis I, Count of Flanders",0.5305011736072999
Ni_Zan,1301,False,54547,790,80,Ni Zan,0.5276610591939231
Aleksandr_Mikhailovich_of_Tver,1301,False,92881,497,96,Aleksandr Mikhailovich of Tver,0.527513815013904
"Otto,_Duke_of_Austria",1301,False,103185,542,85,"Otto, Duke of Austria",0.5257750320351593
Laura_de_Noves,1308,False,43749,1448,59,Laura de Noves,0.5251581041628367
Andrew_Corsini,1302,False,48187,404,111,Andrew Corsini,0.5198282857968028
"William_II,_Count_of_Hainaut",1307,False,101178,454,74,"William II, Count of Hainaut",0.5132672998498422
Prince_Moriyoshi,1308,False,40931,262,121,Prince Moriyoshi,0.5057514939136337
Alessandra_Giliani,1307,False,41648,340,91,Alessandra Giliani,0.5040293221507258
"Isabella_of_Aragon,_Queen_of_Germany",1305,False,114503,378,63,"Isabella of Aragon, Queen of Germany",0.5005926367593231
Richard_FitzRalph,1300,False,60505,287,84,Richard FitzRalph,0.4984869775894484
"William_de_Clinton,_1st_Earl_of_Huntingdon",1304,False,38001,311,85,"William de Clinton, 1st Earl of Huntingdon",0.4971057037493845
"Leo_IV,_King_of_Armenia",1309,False,51524,297,82,"Leo IV, King of Armenia",0.49708768334370357
Azzone_Visconti,1302,False,51357,358,71,Azzone Visconti,0.49700819633374554
"Domhnall_II,_Earl_of_Mar",1302,False,33735,341,71,"Domhnall II, Earl of Mar",0.49111371789749575
Prince_Morikuni,1301,False,38364,297,76,Prince Morikuni,0.4908299038808657
"Adolf,_Count_Palatine_of_the_Rhine",1300,False,40359,504,49,"Adolf, Count Palatine of the Rhine",0.486764076585567
Dionigi_di_Borgo_San_Sepolcro,1300,False,56083,287,64,Dionigi di Borgo San Sepolcro,0.48570284553718995
"Isabella,_Countess_of_Brienne",1306,False,40401,223,75,"Isabella, Countess of Brienne",0.4806697603630299
Günther_von_Schwarzburg,1304,False,34827,352,53,Günther von Schwarzburg,0.4787334285790559
Konrad_of_Megenberg,1309,False,48079,185,71,Conrad of Megenberg,0.4730932497190954
"Rudolf_II,_Duke_of_Bavaria",1306,False,37895,185,57,"Rudolf II, Count Palatine of the Rhine",0.4615328890950759
Laurence_Minot_(poet),1300,False,32162,132,37,Laurence Minot (poet),0.4283205931660617
"Robert,_Count_of_Burgundy",1300,False,30761,170,31,"Robert, Count of Burgundy",0.42764781373242616
John_of_Winterthur,1300,False,38401,95,29,John of Winterthur,0.40604446696021274
Sasaki_Takauji,1306,False,29007,103,23,Sasaki Takauji,0.39502061464364446
Al-Umari,1300,False,30061,0,61,al-Omari,0.12618746727288332
