link,year,disambiguation,length,pageviews,revisions,title,score
Peter_Abelard,1079,False,290141,14157,1081,Peter Abelard,0.7452135199208348
"Coloman,_King_of_Hungary",1070,False,297713,1699,698,"Coloman, King of Hungary",0.6619234836276633
David_the_Builder,1073,False,127607,3655,391,David IV of Georgia,0.6535587740962782
Alexander_I_of_Scotland,1078,False,108233,6967,219,Alexander I of Scotland,0.6427899647581425
Hugues_de_Payens,1070,False,69676,5146,269,Hugues de Payens,0.6380418205745934
"William_IX,_Duke_of_Aquitaine",1071,False,132098,2481,279,"William IX, Duke of Aquitaine",0.6286856753851114
"Lothair_II,_Holy_Roman_Emperor",1075,False,168487,1578,341,"Lothair II, Holy Roman Emperor",0.6257550250899344
"Edgar,_King_of_Scotland",1074,False,98589,5176,160,"Edgar, King of Scotland",0.618865099121305
"Tancred,_Prince_of_Galilee",1072,False,72906,2928,235,"Tancred, Prince of Galilee",0.6178266919394948
Mstislav_I_of_Kiev,1076,False,91501,2166,179,Mstislav I of Kiev,0.6005126232447617
Orderic_Vitalis,1075,False,57686,1753,163,Orderic Vitalis,0.5842316540853209
"Magnus_Erlendsson,_Earl_of_Orkney",1075,False,62633,1333,150,"Magnus Erlendsson, Earl of Orkney",0.5737591354101358
"Leopold_III,_Margrave_of_Austria",1073,False,82555,1217,146,"Leopold III, Margrave of Austria",0.5733030557084366
Emperor_Horikawa,1079,False,81600,1141,138,Emperor Horikawa,0.5687009383639606
Conrad_II_of_Italy,1074,False,80880,863,137,Conrad II of Italy,0.559673447961798
"Maud,_Countess_of_Huntingdon",1074,False,42983,1296,104,"Maud, Countess of Huntingdon",0.5513666051689327
Adelaide_del_Vasto,1075,False,49887,803,108,Adelaide del Vasto,0.5412176198893629
"Constance_of_France,_Princess_of_Antioch",1078,False,98186,504,118,"Constance of France, Princess of Antioch",0.5376259432585895
Joseph_ibn_Migash,1077,False,39636,366,88,Joseph ibn Migash,0.5045827166707777
Empress_Meng,1073,False,48874,112,34,Empress Meng,0.42153992050091466
"Gertrude_of_Flanders,_Duchess_of_Lorraine",1070,False,90676,402,16,"Gertrude of Flanders, Duchess of Lorraine",0.41654129256646805
Agnes_of_Germany,1072,False,44495,37,106,Agnes of Waiblingen,0.40948884804010066
Princess_Yasuko,1076,False,43388,146,22,Princess Yasuko,0.40649734419904016
Empress_Liu_(Zhezong),1079,False,37736,93,20,Empress Liu (Zhezong),0.3857115770434076
