link,year,disambiguation,length,pageviews,revisions,title,score
William_the_Conqueror,1028,False,156971,11584,863,Wilhelm I. (England),0.7206297791166336
Harold_Godwinson,1022,False,61499,1860,253,Harald II. (England),0.6054603020333484
Agnes_of_Poitou,1025,False,92778,869,235,Agnes von Poitou,0.5836978339985546
Alp_Arslan,1029,False,56810,1371,183,Alp Arslan,0.581898856635132
Magnus_I_of_Norway,1024,False,59365,431,136,Magnus I. (Norwegen),0.5326091903050046
Hugh_of_Cluny,1024,False,41128,339,85,Hugo von Cluny,0.5008948695515171
Iziaslav_I_of_Kiev,1024,False,44473,227,79,Isjaslaw I.,0.4844181504987997
"Ernest,_Margrave_of_Austria",1027,False,39910,289,65,Ernst (Österreich),0.48337637863772437
Eudokia_Makrembolitissa,1021,False,49511,151,101,Eudokia Makrembolitissa,0.478976159483772
Wang_Anshi,1021,False,45357,146,82,Wang Anshi,0.4690075465647887
Emperor_Go-Reizei,1025,False,33160,98,59,Go-Reizei,0.4371303533312942
"William_VII,_Duke_of_Aquitaine",1023,False,34018,121,46,Wilhelm VII. (Aquitanien),0.4355029926814752
Matilda_of_Frisia,1024,False,50016,110,35,Mathilde von Friesland,0.4224303598066858
Su_Song,1020,False,45664,105,32,Su Song,0.41574625005919646
John_Italus,1025,False,30377,92,38,Johannes Italos,0.4156842291953904
Zhang_Zai,1020,False,34249,81,38,Zhang Zai,0.41153840269569464
Anna_Dalassene,1025,False,42934,97,31,Anna Dalassene,0.4108441211185067
Tostig_Godwinson,1026,False,55747,0,82,Toste Godwinson,0.12749230877658305
Abbad_III_al-Mu'tamid,1027,False,53950,0,69,al-Mutamid (Abbadiden),0.12696570760468662
Al-Mustansir_Billah,1029,False,38750,0,45,al-Mustansir (Fatimiden),0.12532444504439658
Al-Juwayni,1028,False,49011,0,22,al-Dschuwainī,0.12232679456837889
Wulfhild_of_Norway,1020,,1,1,1,?,0.05448825167540282
Princess_Kaoruko,1029,,1,1,1,?,0.05448825167540282
Princess_Shōshi_(1027–1105),1027,,1,1,1,?,0.05448825167540282
Bruno_II,1024,,1,1,1,?,0.05448825167540282
