link,year,disambiguation,length,pageviews,revisions,title,score
Anselm_of_Canterbury,1033,False,75793,2495,335,Anselm von Canterbury,0.6284507378554104
Matilda_of_Flanders,1031,False,86348,631,176,Mathilde von Flandern,0.560480430387932
Roger_I_of_Sicily,1031,False,57711,622,128,Roger I. (Sizilien),0.5423124228645518
Vratislav_II,1032,False,47961,476,107,Vratislav II.,0.523801102033449
Stanislaus_of_Szczepanów,1030,False,49497,443,105,Stanislaus von Krakau,0.5209487298760899
Su_Dongpo,1037,False,47173,207,91,Su Shi,0.4872415790528408
Judith_of_Flanders_(died_1095),1033,False,66984,211,56,Judith von Flandern,0.4704468003252259
Vsevolod_I_of_Kiev,1030,False,38714,200,58,Wsewolod I.,0.4652837204631599
"Beatrice_I,_Abbess_of_Quedlinburg",1037,False,52663,178,55,Beatrix I. (Gandersheim),0.46144825712092186
Shen_Kuo,1031,False,44258,138,67,Shen Kuo,0.4586001732107591
Emperor_Go-Sanjō,1034,False,35034,106,79,Go-Sanjō,0.4518654983065859
"Baldwin_VI,_Count_of_Flanders",1030,False,37901,122,54,Balduin VI. (Flandern),0.44356648718252817
Hereward_the_Wake,1035,False,42526,181,34,Hereward the Wake,0.4370878601376328
Anselm_of_Lucca,1036,False,39543,97,26,Anselm II. von Lucca,0.40152030278593026
Kyansittha,1030,False,29890,83,30,Kyanzittha,0.40086353826618265
"Sancho_Garcés,_Lord_of_Uncastillo",1038,False,29100,55,21,Sancho Garcés de Navarra,0.36776857205216074
Emperor_Yingzong_of_Song,1032,False,38422,22,7,Song Yingzong,0.27221416133028425
Minamoto_no_Yoshiie,1039,,1,1,1,?,0.05448825167540282
Cheng_Yi_(philosopher),1033,,1,1,1,?,0.05448825167540282
"Hawise,_Duchess_of_Brittany",1037,,1,1,1,?,0.05448825167540282
Emperor_Daozong_of_Liao,1032,,1,1,1,?,0.05448825167540282
Empress_Gao_(Song_dynasty),1032,,1,1,1,?,0.05448825167540282
