link,year,disambiguation,length,pageviews,revisions,title,score
Francis_of_Assisi,1182,False,172685,16823,1900,Franz von Assisi,0.7613399612367716
Ögedei_Khan,1186,False,58820,1718,195,Ögedei Khan,0.591707040596349
Louis_VIII_of_France,1187,False,124252,1090,198,Ludwig VIII. (Frankreich),0.5879317349754756
Saadi_(poet),1184,False,62601,998,177,Saadi,0.5720185856590182
Jochi,1181,False,51700,585,176,Dschötschi,0.551760835869197
Blanche_of_Castile,1188,False,78985,760,124,Blanka von Kastilien,0.5510004398693291
Gertrude_of_Merania,1185,False,49372,374,120,Gertrud von Andechs,0.5205496773100063
Chagatai_Khan,1183,False,36500,276,120,Tschagatai Khan,0.506153756719032
"Arthur_I,_Duke_of_Brittany",1187,False,45692,395,74,Arthur I. (Bretagne),0.5009258995930953
Afonso_II_of_Portugal,1185,False,44724,252,90,Alfons II. (Portugal),0.4936616421719683
Berengaria_of_Castile,1180,False,47812,249,69,Berenguela von Kastilien,0.4826678575430685
Emperor_Go-Toba,1180,False,40235,183,91,Go-Toba,0.4809062562447187
"Urraca_of_Castile,_Queen_of_Portugal",1186,False,74059,157,73,Urraca von Kastilien (Portugal),0.4716288700249259
"William_of_Winchester,_Lord_of_Lüneburg",1184,False,35673,319,40,Wilhelm von Lüneburg,0.4616642020391597
Inge_II_of_Norway,1185,False,35726,140,54,Inge II. (Norwegen),0.4483718705245537
Yuri_II_of_Vladimir,1189,False,33934,134,51,Juri II.,0.4438214888586352
Yelü_Chucai,1189,False,33184,114,45,Yelü Chucai,0.4320678394096112
Skule_Bårdsson,1189,False,52431,108,43,Skule Bårdsson,0.4315497290321062
"Gilbert_de_Clare,_5th_Earl_of_Gloucester",1180,False,48910,108,40,"Gilbert de Clare, 4. Earl of Hertford",0.4277831151425034
Konstantin_of_Rostov,1186,False,34260,117,38,Konstantin (Russland),0.4257180774980327
Minamoto_no_Yoriie,1182,False,45536,74,44,Minamoto no Yoriie,0.415989451106962
"Robert_III,_Count_of_Dreux",1185,False,37312,90,25,Robert III. (Dreux),0.39645023670937957
"Eleanor,_Fair_Maid_of_Brittany",1184,False,42916,191,10,Eleonore von der Bretagne (1184–1241),0.35878723070063673
Pedro_Nolasco,1189,False,30369,39,10,Pedro Nolasco,0.3142399650850978
"Ela_of_Salisbury,_3rd_Countess_of_Salisbury",1187,False,37869,73,7,Ela of Salisbury,0.3069647277253844
Mathilde_of_Angoulême,1181,False,28934,34,8,Mathilde von Angoulême,0.2949272959970717
Eric_X_of_Sweden,1180,False,38235,0,61,Erik X.,0.12635455968277653
Song_Ci,1186,,1,1,1,?,0.05448825167540282
Xia_Gui,1180,,1,1,1,?,0.05448825167540282
Vladimir_III_Rurikovich,1187,,1,1,1,?,0.05448825167540282
Alice_of_Vergy,1182,,1,1,1,?,0.05448825167540282
Iziaslav_IV_Vladimirovich,1186,,1,1,1,?,0.05448825167540282
Philippa_of_Armenia,1183,,1,1,1,?,0.05448825167540282
