link,year,disambiguation,length,pageviews,revisions,title,score
Francis_of_Assisi,1182,False,307621,7497,376,Франциск Ассизский,0.6846777831173166
Yuri_II_of_Vladimir,1189,False,174942,5524,337,Юрий Всеволодович,0.6635331848430069
Jochi,1181,False,95644,8047,258,Джучи,0.6521876381444028
Saadi_(poet),1184,False,97372,2775,209,Саади,0.6152382688547325
Ögedei_Khan,1186,False,107549,4151,136,Угэдэй,0.6064159199531116
Louis_VIII_of_France,1187,False,144406,1382,204,Людовик VIII,0.5985984381337599
Chagatai_Khan,1183,False,117544,3173,80,Чагатай,0.5722320148297222
Konstantin_of_Rostov,1186,False,114787,1141,125,Константин Всеволодович,0.5681317125826465
Vladimir_III_Rurikovich,1187,False,85364,1410,93,Владимир Рюрикович,0.5563958613139883
Blanche_of_Castile,1188,False,83277,1151,91,Бланка Кастильская,0.549429460664285
Berengaria_of_Castile,1180,False,248513,354,112,Беренгария (королева Кастилии),0.531469834275146
Iziaslav_IV_Vladimirovich,1186,False,74665,516,88,Изяслав Владимирович (князь киевский),0.5225577031393793
Afonso_II_of_Portugal,1185,False,79461,405,76,Афонсу II,0.5084918678076386
"Arthur_I,_Duke_of_Brittany",1187,False,88401,366,65,Артур I (герцог Бретани),0.49874875925122586
Emperor_Go-Toba,1180,False,163711,314,54,Император Го-Тоба,0.48970769715590234
Yelü_Chucai,1189,False,116347,538,38,Елюй Чуцай,0.48385185265537367
Eric_X_of_Sweden,1180,False,106859,274,26,Эрик X (король Швеции),0.4413341672191285
Minamoto_no_Yoriie,1182,False,53390,135,38,Минамото-но Ёрииэ,0.4343560074938106
"William_of_Winchester,_Lord_of_Lüneburg",1184,False,133602,163,28,Вильгельм (герцог Люнебурга),0.43127207285444946
Xia_Gui,1180,False,51763,139,28,Ся Гуй,0.41964107913312015
"Urraca_of_Castile,_Queen_of_Portugal",1186,False,58188,204,19,Уррака (королева Португалии),0.4090961110378233
Gertrude_of_Merania,1185,False,110188,224,16,Гертруда Меранская,0.4037560947113646
Inge_II_of_Norway,1185,False,52121,434,12,Инге II (король Норвегии),0.3916720547958012
"Gilbert_de_Clare,_5th_Earl_of_Gloucester",1180,False,136522,109,17,"Гилберт де Клер, 4-й граф Хартфорд",0.38850820335184383
"Ela_of_Salisbury,_3rd_Countess_of_Salisbury",1187,False,110960,89,18,"Эла Солсберийская, графиня Солсбери",0.38433847024612033
"Robert_III,_Count_of_Dreux",1185,False,41548,103,12,Роберт III де Дрё,0.35742543306059693
Skule_Bårdsson,1189,False,56718,171,8,Скуле Бордссон,0.33875089950074594
Pedro_Nolasco,1189,False,68223,59,10,"Ноласко, Педро Хулио",0.3309872365736194
Mathilde_of_Angoulême,1181,False,43278,0,12,Матильда Ангулемская,0.11839480070586128
Song_Ci,1186,,1,1,1,?,0.05448825167540282
Alice_of_Vergy,1182,,1,1,1,?,0.05448825167540282
"Eleanor,_Fair_Maid_of_Brittany",1184,,1,1,1,?,0.05448825167540282
Philippa_of_Armenia,1183,,1,1,1,?,0.05448825167540282
