link,year,disambiguation,length,pageviews,revisions,title,score
Mstislav_I_of_Kiev,1076,False,202818,8666,320,Мстислав Владимирович Великий,0.675221633525179
Peter_Abelard,1079,False,134324,4778,289,Пьер Абеляр,0.6490349861715493
David_the_Builder,1073,False,140068,2361,310,Давид IV Строитель,0.6323576080038018
Hugues_de_Payens,1070,False,101845,1369,132,"Пейн, Гуго де",0.5746886824759633
"Lothair_II,_Holy_Roman_Emperor",1075,False,164899,909,139,Лотарь II (император Священной Римской империи),0.5699064194770425
"William_IX,_Duke_of_Aquitaine",1071,False,117689,451,155,Гильом IX (герцог Аквитании),0.5468003723319607
"Tancred,_Prince_of_Galilee",1072,False,98211,803,97,Танкред Тарентский,0.5438353062484051
"Coloman,_King_of_Hungary",1070,False,156048,289,112,Кальман I Книжник,0.5196117500830238
"Leopold_III,_Margrave_of_Austria",1073,False,126757,308,79,Леопольд III (маркграф Австрии),0.5051411070917855
Adelaide_del_Vasto,1075,False,78354,202,62,Аделаида Савонская,0.47481368985955125
Alexander_I_of_Scotland,1078,False,99225,463,32,Александр I (король Шотландии),0.4680991916721881
"Edgar,_King_of_Scotland",1074,False,93903,423,33,Эдгар (король Шотландии),0.46708850886918674
Orderic_Vitalis,1075,False,94745,176,51,Ордерик Виталий,0.462350260275957
Conrad_II_of_Italy,1074,False,72150,258,35,Конрад (король Италии),0.4540296713609382
"Maud,_Countess_of_Huntingdon",1074,False,71630,155,44,Матильда Хантингдонская,0.4486026535159776
"Magnus_Erlendsson,_Earl_of_Orkney",1075,False,61016,102,28,Магнус Оркнейский,0.41001682271289247
"Constance_of_France,_Princess_of_Antioch",1078,False,71254,245,17,Констанция Французская (графиня Шампани),0.4077041587354053
Agnes_of_Germany,1072,False,83567,191,12,Агнесса фон Вайблинген,0.3768642025386428
Emperor_Horikawa,1079,False,107660,174,2,Император Хорикава,0.16203161597725305
Joseph_ibn_Migash,1077,,1,1,1,?,0.05448825167540282
Empress_Meng,1073,,1,1,1,?,0.05448825167540282
"Gertrude_of_Flanders,_Duchess_of_Lorraine",1070,,1,1,1,?,0.05448825167540282
Princess_Yasuko,1076,,1,1,1,?,0.05448825167540282
Empress_Liu_(Zhezong),1079,,1,1,1,?,0.05448825167540282
