link,year,disambiguation,length,pageviews,revisions,title,score
Stephen_of_England,1096,False,547689,3960,288,Стефан (король Англии),0.6619293915967084
Hildegard_of_Bingen,1098,False,153850,2102,303,Хильдегарда Бингенская,0.6290899931821909
Roger_II_of_Sicily,1095,False,246716,1023,312,Рожер II,0.6119810800319155
Bernard_of_Clairvaux,1090,False,121497,1587,173,Бернард Клервоский,0.5935403209109423
Conrad_III_of_Germany,1093,False,149008,1267,170,Конрад III,0.5883061279869334
Fulk_of_Jerusalem,1092,False,120878,618,113,Фульк (король Иерусалима),0.5447512917834968
Muhammad_al-Idrisi,1099,False,118735,503,61,Мухаммад аль-Идриси,0.5083561882677381
St_Malachy,1094,False,94724,483,60,Святой Малахия,0.5042104676907052
"William_X,_Duke_of_Aquitaine",1099,False,83211,318,58,Гильом X (герцог Аквитании),0.48805079253725964
Hugh_of_St._Victor,1096,False,84382,308,55,Гуго Сен-Викторский,0.4845135421241491
William_of_Malmesbury,1095,False,116841,209,62,Вильям Мальмсберийский,0.47935137027493047
Adélaide_de_Maurienne,1092,False,77619,398,38,Аделаида Савойская,0.47209179594542106
Usama_ibn_Munqidh,1095,False,67893,232,50,Усама ибн Мункыз,0.46851008591317067
"Ranulf_de_Gernon,_4th_Earl_of_Chester",1099,False,108626,89,73,"Ранульф де Жернон, 4-й граф Честер",0.45014240913106984
Henry_of_Blois,1099,False,83601,146,44,Генрих Блуаский,0.44756298089238256
"Hugh_Bigod,_1st_Earl_of_Norfolk",1095,False,108002,90,47,"Гуго Биго, 1-й граф Норфолк",0.4330597672516176
Isaac_Komnenos_(son_of_Alexios_I),1093,False,72966,230,22,Исаак Комнин (сын Алексея Комнина),0.4233329991912856
Amadeus_III_of_Savoy,1095,False,57421,130,16,Амадей III (граф Савойи),0.3851853074024781
Theodora_Komnene_(daughter_of_Alexios_I),1096,False,45595,126,9,Феодора Комнина,0.34125357359401615
Kogyo-Daishi,1095,False,51148,34,14,Какубан,0.3308849631629406
Gwenllian_ferch_Gruffydd,1097,,1,1,1,?,0.05448825167540282
Qin_Hui_(Song_Dynasty),1090,,1,1,1,?,0.05448825167540282
Sybilla_of_Normandy,1092,,1,1,1,?,0.05448825167540282
Eliezer_ben_Nathan,1090,,1,1,1,?,0.05448825167540282
Fujiwara_no_Tadamichi,1097,,1,1,1,?,0.05448825167540282
Juliane_de_Fontevrault,1090,,1,1,1,?,0.05448825167540282
"Matilda,_Countess_of_Rethel",1091,,1,1,1,?,0.05448825167540282
Eudokia_Komnene_(daughter_of_Alexios_I),1094,,1,1,1,?,0.05448825167540282
