link,year,disambiguation,length,pageviews,revisions,title,score
Joseph_Stalin,1878,False,1075587,209341,10136,"Сталин, Иосиф Виссарионович",0.9232299655314967
Vladimir_Lenin,1870,False,1028931,171344,6041,"Ленин, Владимир Ильич",0.8990804784030688
Albert_Einstein,1879,False,772351,86085,2770,"Эйнштейн, Альберт",0.8468990367259502
Leon_Trotsky,1879,False,921508,63136,2676,"Троцкий, Лев Давидович",0.8406795195509505
Ivan_Alekseyevich_Bunin,1870,False,780895,64341,1508,"Бунин, Иван Алексеевич",0.8153059740505291
Winston_Churchill,1874,False,608291,52910,1513,"Черчилль, Уинстон",0.8062191083410076
Nicholas_Roerich,1874,False,812405,22353,2083,"Рерих, Николай Константинович",0.8000450145256067
Anton_Ivanovich_Denikin,1872,False,819502,21805,1640,"Деникин, Антон Иванович",0.790439768787375
Roald_Amundsen,1872,False,783926,11906,1408,"Амундсен, Руаль",0.765947239899199
Gregorian_calendar,1873,False,324375,30823,925,Григорианский календарь,0.7614161882405576
Alexandra_Feodorovna_(Alix_of_Hesse),1872,False,386963,20915,991,Александра Фёдоровна (жена Николая II),0.7572028804839899
Jack_London,1876,False,222732,37807,782,Джек Лондон,0.7526873646761428
Feodor_Chaliapin,1873,False,247683,21995,1009,"Шаляпин, Фёдор Иванович",0.7517206045100613
Rosa_Luxemburg,1871,False,311453,11572,762,"Люксембург, Роза",0.726938624756872
Aleister_Crowley,1875,False,199257,15151,716,"Кроули, Алистер",0.7244337166509726
Bertrand_Russell,1872,False,346677,11156,688,"Рассел, Бертран",0.7233948176213861
Carl_Jung,1875,False,203480,22476,486,"Юнг, Карл Густав",0.7178469231698913
Vsevolod_Meyerhold,1874,False,261516,14668,542,"Мейерхольд, Всеволод Эмильевич",0.7162059679505355
Janusz_Korczak,1879,False,273057,14061,538,Януш Корчак,0.7154656394038051
Isadora_Duncan,1877,False,182264,26879,415,"Дункан, Айседора",0.712853013331216
Alexander_Scriabin,1872,False,219369,14491,519,"Скрябин, Александр Николаевич",0.7112356222154219
Mata_Hari,1876,False,169732,19289,456,Мата Хари,0.7083679599885594
Pope_Pius_XII,1876,False,683796,3322,960,Пий XII,0.7080427644486288
Orville_Wright,1871,False,350580,10271,456,Братья Райт,0.7036442946788413
Marcel_Proust,1871,False,201442,14625,394,"Пруст, Марсель",0.69777468436224
Thomas_Mann,1875,False,255255,10833,427,"Манн, Томас",0.6974675572637076
Karl_Liebknecht,1871,False,250772,5327,664,"Либкнехт, Карл",0.6956802767278745
Hermann_Hesse,1877,False,232789,14728,352,"Гессе, Герман",0.6948828299294858
W._Somerset_Maugham,1874,False,160271,14330,352,"Моэм, Уильям Сомерсет",0.6885098360230134
Ernest_Rutherford,1871,False,242953,8642,398,"Резерфорд, Эрнест",0.6876729234357152
Harry_Houdini,1874,False,107347,17051,300,Гарри Гудини,0.678589433691943
Albert_Fish,1870,False,109996,13465,315,"Фиш, Альберт",0.6759025594681214
Konrad_Adenauer,1876,False,303810,7547,304,"Аденауэр, Конрад",0.6749036632765155
1938,1878,False,274302,4127,429,1938 год,0.6717721360836222
Theodore_Dreiser,1871,False,165211,15907,224,"Драйзер, Теодор",0.6692094184376302
Jeanne_Calment,1875,False,130753,10716,279,"Кальман, Жанна",0.6675225595611992
Ernest_Shackleton,1874,False,449792,2115,557,"Шеклтон, Эрнест",0.6668831931087817
Edgar_Rice_Burroughs,1875,False,158519,8048,264,"Берроуз, Эдгар Райс",0.660787245353868
Maurice_Ravel,1875,False,161937,6265,275,"Равель, Морис",0.6566370134760915
Edgar_Cayce,1877,False,129320,5877,284,"Кейси, Эдгар",0.653203052968383
Guglielmo_Marconi,1874,False,183027,4127,276,"Маркони, Гульельмо",0.6472738274773228
Rainer_Maria_Rilke,1875,False,160755,4892,256,"Рильке, Райнер Мария",0.6467257867871128
Sri_Aurobindo,1872,False,150230,2572,403,Шри Ауробиндо,0.6464814142212228
Erich_Raeder,1876,False,347087,3668,239,"Редер, Эрих",0.645557327443826
Gerd_von_Rundstedt,1875,False,211112,4352,237,"Рундштедт, Герд фон",0.6436605945112488
Reinhold_Glière,1875,False,215802,3040,290,"Глиэр, Рейнгольд Морицевич",0.6428642304832322
Alfred_Adler,1870,False,160678,4999,231,"Адлер, Альфред",0.6425154641403327
Calvin_Coolidge,1872,False,215379,6220,186,"Кулидж, Калвин",0.6413804026020096
Herbert_Hoover,1874,False,202938,3480,260,"Гувер, Герберт",0.6411686369573619
Albert_Schweitzer,1875,False,154583,4588,235,"Швейцер, Альберт",0.6405270229322996
Mikalojus_Konstantinas_Čiurlionis,1875,False,156493,3603,266,"Чюрлёнис, Микалоюс Константинас",0.6397114198321036
Ferdinand_Porsche,1875,False,145851,5238,211,"Порше, Фердинанд",0.6381014237928289
Maria_Montessori,1870,False,115547,7862,179,"Монтессори, Мария",0.6366322504152622
G._K._Chesterton,1874,False,148168,3947,219,"Честертон, Гилберт Кит",0.6326539207094534
Reza_Shah_Pahlavi,1877,False,149325,3730,216,Реза Пехлеви,0.630590889586275
Arnold_Schoenberg,1874,False,124012,3551,224,"Шёнберг, Арнольд",0.6284311592278677
Peter_D._Ouspensky,1878,False,106542,2179,325,"Успенский, Пётр Демьянович",0.6280545393479483
P._D._Ouspensky,1878,False,106542,2179,325,"Успенский, Пётр Демьянович",0.6280545393479483
Gertrude_Stein,1874,False,114633,5105,186,"Стайн, Гертруда",0.6280490384720366
Pancho_Villa,1878,False,141969,2914,241,Панчо Вилья,0.6280228144883813
Enrico_Caruso,1873,False,113001,5665,172,"Карузо, Энрико",0.6265439768703434
Chaim_Weizmann,1874,False,209495,1929,276,"Вейцман, Хаим",0.6264714500764081
Franz_von_Papen,1879,False,160703,3509,188,"Папен, Франц фон",0.6233573242159212
Franz_Lehár,1870,False,296470,1465,286,"Легар, Франц",0.6231391526559965
