link,year,disambiguation,length,pageviews,revisions,title,score
Vladimir_Monomakh,1053,False,246646,36566,889,Владимир Всеволодович Мономах,0.7591695930140924
"Henry_IV,_Holy_Roman_Emperor",1050,False,330317,2531,464,Генрих IV (император Священной Римской империи),0.6620482006630942
Al-Ghazali,1058,False,187951,3338,401,Абу Хамид аль-Газали,0.6574094444589704
Philip_I_of_France,1052,False,210895,3679,229,Филипп I (король Франции),0.637432379798449
Godefroy_de_Bouillon,1058,False,151325,3660,203,Готфрид Бульонский,0.627352689169543
Edgar_Atheling,1051,False,115736,1849,99,Эдгар Этелинг,0.5703316225872533
Milarepa,1052,False,68159,1213,114,Миларепа,0.559543883077548
"Leopold_II,_Margrave_of_Austria",1050,False,105127,160,46,Леопольд II (маркграф Австрии),0.45475083779347486
Ida_of_Austria,1055,False,69392,197,41,Ида Австрийская,0.45333527675569296
Fulcher_of_Chartres,1059,False,88918,184,41,Фульхерий Шартрский,0.45289210740512587
Al-Hariri_of_Basra,1054,False,81137,116,52,Мухаммад аль-Харири,0.44594488000695065
Guibert_of_Nogent,1053,False,70917,196,32,Гвиберт Ножанский,0.44035659149584644
Bertha_of_Savoy,1051,False,63952,227,26,Берта Савойская,0.4322814505272171
Bertha_of_Savoy,1051,False,63952,227,26,Берта Савойская,0.4322814505272171
"Ramon_Berenguer_II,_Count_of_Barcelona",1053,False,81341,106,34,Рамон Беренгер II (граф Барселоны),0.42301239842467014
"Berenguer_Ramon_II,_Count_of_Barcelona",1053,False,73169,183,24,Беренгер Рамон II (граф Барселоны),0.4220545126629381
Judith_of_Swabia,1054,False,145944,165,21,Юдит Немецкая,0.41505851994329596
"Baldwin_II,_Count_of_Hainaut",1056,False,58372,107,26,Бодуэн II де Эно,0.4075801779451556
"Hugh_I,_Duke_of_Burgundy",1057,False,56402,143,21,Гуго I (герцог Бургундии),0.404866789317511
Mi_Fu,1051,False,43001,176,14,Ми Фэй,0.3825487166432315
Emperor_Shirakawa,1053,False,118418,198,3,Император Сиракава,0.22992939176235933
Hugh_of_Grenoble,1052,,1,1,1,?,0.05448825167540282
St-Hugues,1053,,1,1,1,?,0.05448825167540282
Theodora_Anna_Doukaina_Selvo,1058,,1,1,1,?,0.05448825167540282
"Agnes_of_Aquitaine,_Countess_of_Savoy",1052,,1,1,1,?,0.05448825167540282
Hildegarde_of_Burgundy,1056,,1,1,1,?,0.05448825167540282
Sophia_of_Hungary,1050,,1,1,1,?,0.05448825167540282
