link,year,disambiguation,length,pageviews,revisions,title,score
Mikhail_Lermontov,1814,False,537322,104105,2450,"Лермонтов, Михаил Юрьевич",0.8400359302348646
Alexander_II_of_Russia,1818,False,632906,92368,2269,Александр II,0.8371784883406732
Ivan_Turgenev,1818,False,739148,53080,2195,"Тургенев, Иван Сергеевич",0.8245347469219025
Karl_Marx,1818,False,732445,49444,1898,"Маркс, Карл",0.816813017508721
Ivan_Aivazovsky,1817,False,355889,37947,1857,"Айвазовский, Иван Константинович",0.7961256643641332
Frédéric_Chopin,1810,False,238910,40448,1478,"Шопен, Фредерик",0.7816062865926698
Taras_Shevchenko,1814,False,225100,32629,1735,"Шевченко, Тарас Григорьевич",0.7810680755201458
Queen_Victoria,1819,False,535604,48019,927,Виктория (королева Великобритании),0.7808475784158532
Otto_von_Bismarck,1815,False,494692,33010,1067,"Бисмарк, Отто фон",0.7762409294298558
Charles_Dickens,1812,False,270277,30188,727,"Диккенс, Чарльз",0.7475192038505366
Richard_Wagner,1813,False,290196,22881,820,"Вагнер, Рихард",0.7469656583923235
Franz_Liszt,1811,False,236573,16360,564,"Лист, Ференц",0.7191368982510135
Aleksey_Konstantinovich_Tolstoy,1817,False,244936,15617,554,"Толстой, Алексей Константинович",0.7177324334698855
Mikhail_Bakunin,1814,False,335687,10111,602,"Бакунин, Михаил Александрович",0.7146119940270261
Giuseppe_Verdi,1813,False,208659,15239,533,"Верди, Джузеппе",0.712870997668774
Charlotte_Brontë,1816,False,222598,11418,602,"Бронте, Шарлотта",0.7115956448093662
Søren_Kierkegaard,1813,False,162192,11047,569,"Кьеркегор, Сёрен",0.7032903207714969
Robert_Schumann,1810,False,205584,9981,398,"Шуман, Роберт",0.6889658040002694
Ada_Lovelace,1815,False,108290,8732,324,"Лавлейс, Ада",0.6665287132440042
David_Livingstone,1813,False,169658,4244,380,"Ливингстон, Давид",0.6608409630619361
Napoleon_II_of_France,1811,False,115930,7985,230,Наполеон II,0.6494497091988145
Walt_Whitman,1819,False,131821,5784,235,"Уитмен, Уолт",0.6443428839185228
Thomas_Mayne_Reid,1818,False,128990,5412,240,"Рид, Томас Майн",0.6433158440337999
Herman_Melville,1819,False,118231,4875,215,"Мелвилл, Герман",0.6342532439271827
