link,year,disambiguation,length,pageviews,revisions,title,score
Nikolai_Gogol,1809,False,513166,94434,3362,"Гоголь, Николай Васильевич",0.8487392017374198
Edgar_Allan_Poe,1809,False,794879,36636,1309,"По, Эдгар Аллан",0.7952529431699253
Charles_Darwin,1809,False,389776,30506,1512,"Дарвин, Чарлз",0.7841381827797771
Abraham_Lincoln,1809,False,341577,48538,1147,"Линкольн, Авраам",0.7824812894474404
Hans_Christian_Andersen,1805,False,281024,35423,1281,"Андерсен, Ханс Кристиан",0.7756705267382039
Fyodor_Tyutchev,1803,False,293781,37371,1127,"Тютчев, Фёдор Иванович",0.7726555258090523
Mikhail_Glinka,1804,False,240874,35090,1262,"Глинка, Михаил Иванович",0.7720268942347435
Vladimir_Dal,1801,False,322433,20259,931,"Даль, Владимир Иванович",0.7508030623704054
Alexandre_Dumas,1802,False,319298,28513,674,"Дюма, Александр (отец)",0.745594167181808
Victor_Hugo,1802,False,326879,20372,640,"Гюго, Виктор",0.7353566050186335
Robert_E._Lee,1807,False,652459,7146,1009,"Ли, Роберт Эдвард",0.7347434630755307
Napoleon_III,1808,False,389266,16010,682,Наполеон III,0.73460199536872
Giuseppe_Garibaldi,1807,False,469658,9852,874,"Гарибальди, Джузеппе",0.7341286607900996
Yevgeny_Baratynsky,1800,False,318530,6800,1050,"Баратынский, Евгений Абрамович",0.7240194311962842
George_Sand,1804,False,261316,11129,463,Жорж Санд,0.7021198923391178
Felix_Mendelssohn,1809,False,232902,8086,410,"Мендельсон, Феликс",0.6865975625225833
Jefferson_Davis,1808,False,434394,5134,385,"Дэвис, Джефферсон",0.6797261347039056
Vladimir_Odoyevsky,1803,False,211625,4859,492,"Одоевский, Владимир Фёдорович",0.6785835529047148
Ludwig_Feuerbach,1804,False,189811,7054,311,"Фейербах, Людвиг Андреас",0.66763897525255
Hector_Berlioz,1803,False,219060,6227,281,"Берлиоз, Гектор",0.6616960757528945
Prosper_Mérimée,1803,False,190936,5487,256,"Мериме, Проспер",0.652133359351968
Benjamin_Disraeli,1804,False,278930,4497,226,"Дизраэли, Бенджамин",0.6458719952961949
Joseph_Smith,1805,False,195050,2759,278,"Смит, Джозеф",0.6368443320700088
John_Stuart_Mill,1806,False,165226,4003,208,"Милль, Джон Стюарт",0.6320572517252132
Franklin_Pierce,1804,False,156356,3857,209,"Пирс, Франклин",0.6305624928238852
Andrew_Johnson,1808,False,163027,3569,205,"Джонсон, Эндрю",0.6281050201496295
Ralph_Waldo_Emerson,1803,False,144651,3910,191,"Эмерсон, Ральф Уолдо",0.625627454136199
Pierre-Joseph_Proudhon,1809,False,192395,2648,220,"Прудон, Пьер Жозеф",0.6251049682807066
Helmuth_von_Moltke_the_Elder,1800,False,224399,2119,222,"Мольтке, Хельмут Карл Бернхард фон",0.6208018587034749
John_Brown_(abolitionist),1800,False,153939,2366,221,"Браун, Джон (аболиционист)",0.6192150115674054
William_Rowan_Hamilton,1805,False,395585,1294,254,"Гамильтон, Уильям Роуэн",0.617249618850439
Shirali_Muslimov,1805,False,71044,3665,188,"Муслимов, Ширали Фарзали оглы",0.6134513909857421
William_Ewart_Gladstone,1809,False,227452,1811,200,"Гладстон, Уильям",0.6115106522116884
Nikolay_Yazykov,1803,False,172581,2192,187,"Языков, Николай Михайлович",0.6108582079270154
Millard_Fillmore,1800,False,154901,2591,167,"Филлмор, Миллард",0.608968613306633
