link,year,disambiguation,length,pageviews,revisions,title,score
Fibonacci,1170,False,135459,9043,349,Фибоначчи,0.6742172176875006
Michael_of_Chernigov,1179,False,333330,2974,197,Михаил Всеволодович,0.6299242025765627
Snorri_Sturluson,1178,False,99057,2172,157,Снорри Стурлусон,0.5955772692014194
Baldwin_I_of_Constantinople,1172,False,214545,798,121,Балдуин I Фландрский,0.5620592598270325
Isabella_of_Jerusalem,1172,False,165067,858,109,Изабелла Иерусалимская,0.5568328645575125
Saint_Sava,1174,False,113743,904,110,Савва I Сербский,0.5549808708904677
"Otto_IV,_Holy_Roman_Emperor",1175,False,207910,876,94,Оттон IV (император Священной Римской империи),0.5525492068134474
Valdemar_II_of_Denmark,1170,False,145713,658,98,Вальдемар II,0.5421264545153044
Baldwin_V_of_Jerusalem,1177,False,107415,1190,70,Балдуин V Иерусалимский,0.5393700191722214
Emeric_of_Hungary,1174,False,155563,321,128,Имре (король Венгрии),0.5290609421966898
Llywelyn_the_Great,1173,False,198396,476,86,Лливелин ап Иорверт,0.5281619233719966
Muqali,1170,False,104358,697,72,Мухали,0.5255033653338077
"Ingeborg_of_Denmark,_Queen_of_France",1175,False,68692,577,81,Ингеборга Датская (королева Франции),0.5213520024134372
Philip_of_Swabia,1177,False,139359,528,67,Филипп Швабский,0.516105200031367
Constance_of_Aragon,1179,False,97738,284,77,Констанция Арагонская,0.4987841276243579
"William_Longespée,_3rd_Earl_of_Salisbury",1176,False,139021,443,51,"Уильям Длинный Меч, 3-й граф Солсбери",0.49638986082982267
Alfonso_IX_of_León,1171,False,138131,324,61,Альфонсо IX,0.4954744865661384
Yaqut_al-Hamawi,1179,False,84949,274,72,Якут аль-Хамави,0.4932477685657182
Rostislav_II_of_Kiev,1173,False,59934,394,59,Ростислав Рюрикович,0.49277982131416465
Robert_Grosseteste,1175,False,74699,271,67,Роберт Гроссетест,0.48845116392622256
"Leopold_VI,_Duke_of_Austria",1176,False,133446,288,54,Леопольд VI (герцог Австрии),0.4851781951113935
Isabella_of_Hainault,1170,False,68574,452,45,Изабелла де Эно,0.48409949413348563
Hedwig_of_Andechs,1174,False,60625,251,43,Ядвига Силезская,0.46267119266541923
"John_of_Ibelin,_the_Old_Lord_of_Beirut",1179,False,47937,230,35,Жан I Ибелин,0.44720835232051287
Thomas_I_of_Savoy,1178,False,73967,127,50,Томас I (граф Савойи),0.44715981222589507
Eustace_the_Monk,1170,False,67790,410,24,Юстас (пират),0.443707441449379
"Agnes_of_France,_Empress_consort_of_the_Eastern_Roman_Empire",1171,False,86925,266,28,Анна Французская (императрица Византии),0.4435374293113328
Frederick_I_of_Austria_(Babenberg),1175,False,58487,129,36,Фридрих I (герцог Австрии),0.4307699340669453
"Henry_de_Bohun,_1st_Earl_of_Hereford",1176,False,130533,70,50,"Богун, Генри де, 1-й граф Херефорд",0.4256690594771791
Anna_Komnene_Angelina,1176,False,51172,94,38,Анна Ангелина,0.42038672273040245
Emperor_Antoku,1178,False,147483,198,20,Император Антоку,0.4173780298976716
Shinran,1173,False,61506,128,23,Синран,0.40723761778730544
Roger_III_of_Sicily,1175,False,47272,84,24,Рожер V (герцог Апулии),0.39340770607515313
Michael_Scot,1175,False,54897,61,30,Майкл Скот,0.39260885872339313
Wuzhun_Shifan,1178,False,56714,51,34,Учжунь Шифань,0.39038710968087464
"Conrad_II,_Duke_of_Swabia",1173,False,68609,121,17,Конрад II (герцог Швабии),0.38799688151019673
Armand_de_Périgord,1178,False,70360,132,16,"Перигор, Арман де",0.3867995021464725
"Isabella,_Countess_of_Gloucester",1173,False,102527,396,10,Изабелла Глостерская,0.3778229824928396
"Agnes_I,_Countess_of_Nevers",1170,False,108444,86,16,Агнес I (графиня Невера),0.3759129517547022
William_IV_of_Ponthieu,1179,False,47706,63,19,Гильом II де Понтье,0.3706506598603782
"Louis_I,_Count_of_Blois",1172,False,44220,106,13,Людовик де Блуа,0.3640758119753583
"Ranulph_de_Blondeville,_4th_Earl_of_Chester",1172,False,169349,91,11,"Ранульф де Блондевиль, 6-й граф Честер",0.3543156069055122
Tankei,1173,False,40386,44,15,Танкэй,0.3435986260790966
Saint_Dominic,1170,False,119936,0,161,Доминик (святой),0.12964302222918941
Marie_of_Oignies,1177,,1,1,1,?,0.05448825167540282
"Theresa_of_Portugal,_Queen_of_León",1178,,1,1,1,?,0.05448825167540282
Shimazu_Tadahisa,1179,,1,1,1,?,0.05448825167540282
"Isabel_de_Clare,_4th_Countess_of_Pembroke",1172,,1,1,1,?,0.05448825167540282
Matsudono_Moroie,1172,,1,1,1,?,0.05448825167540282
Wei_Liaoweng,1178,,1,1,1,?,0.05448825167540282
