link,year,disambiguation,length,pageviews,revisions,title,score
Adolf_Hitler,1889,False,480244,182743,3395,"Гитлер, Адольф",0.8638252566965702
Anna_Akhmatova,1889,False,418622,75664,2004,"Ахматова, Анна Андреевна",0.8195996460211984
Benito_Mussolini,1883,False,592462,42895,1697,"Муссолини, Бенито",0.8049725864561325
Charlie_Chaplin,1889,False,476195,45343,1244,"Чаплин, Чарльз",0.7900251379809053
Semyon_Budyonny,1883,False,487030,29444,1329,"Будённый, Семён Михайлович",0.7819659672431644
Alexander_Kerensky,1881,False,559216,28272,1166,"Керенский, Александр Фёдорович",0.7778963696562035
Pablo_Picasso,1881,False,308909,48164,1028,"Пикассо, Пабло",0.775904646703001
Mustafa_Kemal_Atatürk,1881,False,364107,23713,1431,"Ататюрк, Мустафа Кемаль",0.7740594424139569
Kliment_Voroshilov,1881,False,484327,27620,1030,"Ворошилов, Климент Ефремович",0.7698091332461952
Sergey_Kirov,1886,False,218154,20609,1306,"Киров, Сергей Миронович",0.7577531482107959
Franklin_D._Roosevelt,1882,False,276586,36469,683,"Рузвельт, Франклин",0.7496659696782502
Aleksei_Nikolaevich_Tolstoi,1883,False,255183,32117,744,"Толстой, Алексей Николаевич",0.7490345112952796
Franz_Kafka,1883,False,224633,37999,630,"Кафка, Франц",0.7434458885361215
Marc_Chagall,1887,False,239733,18541,861,"Шагал, Марк Захарович",0.7403309097943415
Vasily_Blyukher,1889,False,412872,16715,740,"Блюхер, Василий Константинович",0.740134706148744
Velimir_Khlebnikov,1885,False,450110,11223,923,"Хлебников, Велимир",0.739444881021549
Igor_Stravinsky,1882,False,292373,16153,736,"Стравинский, Игорь Фёдорович",0.7335419939137847
Igor_Sikorsky,1889,False,185158,15193,915,"Сикорский, Игорь Иванович",0.7330660515194608
David_Ben-Gurion,1886,False,629704,8251,810,"Бен-Гурион, Давид",0.7300893313128304
Coco_Chanel,1883,False,148009,31786,591,"Шанель, Коко",0.7292171321934464
Aleksandr_Vertinsky,1889,False,248458,17488,663,"Вертинский, Александр Николаевич",0.728575521076621
Nikolai_Ivanovich_Bukharin,1888,False,326933,12775,708,"Бухарин, Николай Иванович",0.7274053371602985
Martin_Heidegger,1889,False,288401,14306,637,"Хайдеггер, Мартин",0.7240447374038456
Harry_S._Truman,1884,False,252915,19637,547,"Трумэн, Гарри",0.7234218446654833
Le_Corbusier,1887,False,262560,9081,856,Ле Корбюзье,0.7219755130960451
Heinz_Guderian,1888,False,215719,14383,592,"Гудериан, Гейнц Вильгельм",0.7164479162992912
Niels_Bohr,1885,False,399625,9204,481,"Бор, Нильс",0.7049055099546487
Erwin_Schrödinger,1887,False,467007,11063,383,"Шрёдингер, Эрвин",0.701650830613704
John_Maynard_Keynes,1883,False,263459,8487,451,"Кейнс, Джон Мейнард",0.6938757684564921
Anna_Pavlova,1881,False,275379,9684,406,"Павлова, Анна Павловна",0.6933915629375738
Dale_Carnegie,1888,False,91334,26146,342,"Карнеги, Дейл",0.69142925319553
José_Raúl_Capablanca,1888,False,482381,4809,498,"Капабланка, Хосе Рауль",0.6901698331940122
Jaroslav_Hašek,1883,False,312938,6597,455,"Гашек, Ярослав",0.689750155325424
Erich_von_Manstein,1887,False,215413,11447,369,"Манштейн, Эрих фон",0.6897213918730266
Chiang_Kai-shek,1887,False,218840,12757,340,Чан Кайши,0.6888301133250951
Stefan_Zweig,1881,False,199963,12104,351,"Цвейг, Стефан",0.6876811323922973
Felix_Yusupov,1887,False,118122,13848,367,"Юсупов, Феликс Феликсович",0.6847417323794314
Boris_Shaposhnikov,1882,False,269131,9533,336,"Шапошников, Борис Михайлович",0.6839829988368747
Alexander_Fleming,1881,False,195899,12154,324,"Флеминг, Александр",0.6837247011393327
James_Joyce,1882,False,204307,9433,356,"Джойс, Джеймс",0.6823900222425875
Georgi_Dimitrov,1882,False,215524,4113,583,"Димитров, Георгий Михайлович",0.6805329316264244
Ludwig_Wittgenstein,1889,False,170866,7607,397,"Витгенштейн, Людвиг",0.6789621294889866
Virginia_Woolf,1882,False,175800,9898,326,"Вулф, Вирджиния",0.6773367987347837
George_Patton,1885,False,248220,5146,425,"Паттон, Джордж Смит",0.6764876176996911
René_Guénon,1886,False,198204,3008,682,"Генон, Рене",0.6752355376336475
António_de_Oliveira_Salazar,1889,False,414949,4501,382,"Салазар, Антониу ди",0.6749227267963697
Helen_Keller,1880,False,350843,5982,326,"Келлер, Хелен Адамс",0.673802830499634
Isoroku_Yamamoto,1884,False,280282,4313,428,"Ямамото, Исороку",0.6732872957822041
Wilhelm_Canaris,1887,False,145190,6702,393,"Канарис, Вильгельм Франц",0.6726799927165449
T._E._Lawrence,1888,False,172780,8777,302,"Лоуренс, Томас Эдвард",0.6705235444770296
Wilhelm_Keitel,1882,False,176553,9813,281,"Кейтель, Вильгельм",0.6702105133659698
Amedeo_Modigliani,1884,False,178054,8721,284,"Модильяни, Амедео",0.6679211620788671
Jawaharlal_Nehru,1889,False,202946,7054,284,"Неру, Джавахарлал",0.6643923139453075
Joseph_Alois_Schumpeter,1883,False,261786,4644,329,"Шумпетер, Йозеф",0.6632247442967945
Jean_Cocteau,1889,False,175972,8401,261,"Кокто, Жан",0.6628076272995931
Oswald_Spengler,1880,False,165110,7099,289,"Шпенглер, Освальд",0.6624345227453272
Ernst_Thälmann,1886,False,107520,5043,409,"Тельман, Эрнст",0.6619806784121056
Douglas_MacArthur,1880,False,225411,4610,333,"Макартур, Дуглас",0.6615245006449006
Morihei_Ueshiba,1883,False,146656,5753,326,"Уэсиба, Морихэй",0.6606225613711263
Arnold_J._Toynbee,1889,False,155318,5719,302,"Тойнби, Арнольд Джозеф",0.6579006482520919
Fedor_von_Bock,1880,False,164272,6023,270,"Бок, Федор фон",0.6549671290636422
Paul_Ludwig_Ewald_von_Kleist,1881,False,214266,3924,323,"Клейст, Эвальд фон",0.6549026780209268
Karl_I_of_Austria,1887,False,176114,4590,306,Карл I (император Австрии),0.6542853408217754
T._S._Eliot,1888,False,149555,4850,259,"Элиот, Томас Стернз",0.6460275885393276
Vidkun_Quisling,1887,False,236408,2772,313,"Квислинг, Видкун",0.6445494308746876
A._A._Milne,1882,False,132320,6954,213,"Милн, Алан Александр",0.6442859333096497
Emmy_Noether,1882,False,450593,1663,362,"Нётер, Эмми",0.6418441219617682
Karl_Jaspers,1883,False,129547,4139,263,"Ясперс, Карл",0.6404372547987307
Bernard_Montgomery,1887,False,184887,4963,207,"Монтгомери, Бернард Лоу",0.6389676629053046
Guillaume_Apollinaire,1880,False,187607,3337,259,Гийом Аполлинер,0.6387722341873516
John_Reed_(journalist),1887,False,175557,3769,242,"Рид, Джон",0.6382553599754458
Hugo_Schmeisser,1884,False,80877,4506,277,"Шмайссер, Хуго",0.6381415130209637
Pope_John_XXIII,1881,False,260456,2601,270,Иоанн XXIII,0.6374682343208209
Volodymyr_Vynnychenko,1880,False,195476,3722,230,"Винниченко, Владимир Кириллович",0.6369779461083416
P._G._Wodehouse,1881,False,157919,3809,240,"Вудхаус, Пелам Гренвилл",0.6367567044532764
Erle_Stanley_Gardner,1889,False,150346,3070,277,"Гарднер, Эрл Стэнли",0.6363781287797808
Ernst_Röhm,1887,False,168522,2934,275,"Рём, Эрнст",0.6362735638684789
Béla_Bartók,1881,False,138735,3592,252,"Барток, Бела",0.6355832977014672
Max_Linder,1883,False,253466,2257,277,Макс Линдер,0.6338937754404744
Ante_Pavelić,1889,False,187058,2661,269,"Павелич, Анте",0.6338028954363232
Günther_von_Kluge,1882,False,206066,4508,190,"Клюге, Ханс Гюнтер фон",0.6336803281274879
Edvard_Beneš,1884,False,211125,2060,286,"Бенеш, Эдвард",0.6301291972927645
Fernando_Pessoa,1888,False,254416,1326,388,"Пессоа, Фернандо",0.6298722500079019
Diego_Rivera,1886,False,126721,6320,169,"Ривера, Диего",0.6298534310343626
Alfonso_XIII_of_Spain,1886,False,193358,2677,237,Альфонсо XIII,0.6288334975839961
Srinivasa_Aaiyangar_Ramanujan,1887,False,150195,3510,215,Сриниваса Рамануджан Айенгор,0.6287991828227072
Eleanor_Roosevelt,1884,False,128108,5712,164,"Рузвельт, Элеонора",0.626046429842943
Chester_W._Nimitz,1885,False,219979,1949,255,"Нимиц, Честер Уильям",0.6240426999965512
Hermann_Hoth,1885,False,190517,4093,166,"Гот, Герман",0.6234677095287752
Ludwig_von_Mises,1881,False,163717,2307,242,"Мизес, Людвиг фон",0.6232455757670432
Benjamin_(Fedchenkov),1880,False,330916,919,425,Вениамин (Федченков),0.6228047523575904
José_Ortega_y_Gasset,1883,False,101099,4384,175,"Ортега-и-Гассет, Хосе",0.6195456076047509
Edward_Rydz-Śmigły,1886,False,180567,2019,236,"Рыдз-Смиглы, Эдвард",0.6193660096230799
Ludwig_Mies_van_der_Rohe,1886,False,150998,2562,206,"Мис ван дер Роэ, Людвиг",0.618112568999383
Marcel_Duchamp,1887,False,111400,3305,185,"Дюшан, Марсель",0.6162030159340602
Ezra_Pound,1885,False,122663,2148,226,"Паунд, Эзра",0.6144287939555697
Max_Born,1882,False,387742,2039,170,"Борн, Макс",0.613507477018646
Bela_Lugosi,1882,False,151950,2963,160,"Лугоши, Бела",0.6103173651332262
Albert_Kesselring,1885,False,229448,3253,136,"Кессельринг, Альберт",0.6095412014653451
Irving_Berlin,1888,False,106357,1449,280,Ирвинг Берлин,0.609273663116255
Gustaf_VI_Adolf_of_Sweden,1882,False,260868,2825,141,Густав VI Адольф,0.6091163864966996
Raymond_Chandler,1888,False,151582,2306,179,"Чандлер, Рэймонд",0.6087035898659797
