link,year,disambiguation,length,pageviews,revisions,title,score
Bernard_of_Clairvaux,1090,False,248940,6033,1168,Bernard de Clairvaux,0.720223441755464
Hildegard_of_Bingen,1098,False,185119,6802,582,Hildegarde de Bingen,0.6930611751908651
Stephen_of_England,1096,False,288445,2163,373,Étienne de Blois,0.6465053586209913
Muhammad_al-Idrisi,1099,False,112030,3087,355,Al Idrissi,0.6427969698275712
Roger_II_of_Sicily,1095,False,164118,1658,261,Roger II de Sicile,0.6163062820668626
Hugh_of_St._Victor,1096,False,144162,544,245,Hugues de Saint-Victor,0.573474281630379
Amadeus_III_of_Savoy,1095,False,157179,449,209,Amédée III de Savoie,0.561134529804139
Fulk_of_Jerusalem,1092,False,139959,812,122,Foulques V d'Anjou,0.5586288170450934
Adélaide_de_Maurienne,1092,False,97099,683,143,Adélaïde de Savoie,0.5559973908233306
Conrad_III_of_Germany,1093,False,76903,618,121,Conrad III de Hohenstaufen,0.5429475514830407
"William_X,_Duke_of_Aquitaine",1099,False,57279,858,95,Guillaume X d'Aquitaine,0.5388772598526685
William_of_Malmesbury,1095,False,67984,225,83,Guillaume de Malmesbury,0.490150138659323
St_Malachy,1094,False,53245,256,73,Malachie d'Armagh,0.48713406258960945
Henry_of_Blois,1099,False,95945,157,77,Henri de Blois,0.4759395238299965
Usama_ibn_Munqidh,1095,False,40759,238,50,Oussama Ibn Mounqidh,0.4649085090381426
"Ranulf_de_Gernon,_4th_Earl_of_Chester",1099,False,95440,95,81,Ranulph de Gernon,0.4560343873878491
Isaac_Komnenos_(son_of_Alexios_I),1093,False,63236,108,26,Isaac Comnène (fils d'Alexis Ier),0.4084267129378228
"Matilda,_Countess_of_Rethel",1091,False,99163,80,21,Mathilde de Rethel,0.38884942905519
Fujiwara_no_Tadamichi,1097,False,56727,57,19,Fujiwara no Tadamichi,0.36784843890446994
Gwenllian_ferch_Gruffydd,1097,False,31085,36,19,Gwenllian ferch Gruffydd,0.3460498329182584
Qin_Hui_(Song_Dynasty),1090,False,37073,60,13,Qin Hui,0.34585743007834324
Sybilla_of_Normandy,1092,False,57201,73,3,Sibylle de Normandie,0.21840551273446543
"Hugh_Bigod,_1st_Earl_of_Norfolk",1095,False,78969,0,65,Hugues Bigot (1er comte de Norfolk),0.1270188248266981
Theodora_Komnene_(daughter_of_Alexios_I),1096,False,78908,0,11,Theodora Comnène Angelina,0.11803648881432328
Eudokia_Komnene_(daughter_of_Alexios_I),1094,False,37445,0,2,Eudocie Comnène (fille d'Alexis Ier),0.08358490427386867
Eliezer_ben_Nathan,1090,,1,1,1,?,0.05448825167540282
Kogyo-Daishi,1095,,1,1,1,?,0.05448825167540282
Juliane_de_Fontevrault,1090,,1,1,1,?,0.05448825167540282
