link,year,disambiguation,length,pageviews,revisions,title,score
Manuel_I_Komnenos,1118,False,242087,923,386,Manuel Ier Comnène,0.6159047069367725
"Geoffrey_Plantagenet,_Count_of_Anjou",1113,False,125230,1855,250,Geoffroy V d'Anjou,0.6145797971122995
Nur_ad-Din_Zangi,1118,False,109129,1257,180,Nur ad-Din,0.5868676310709379
Andronicus_I_Comnenus,1118,False,161030,522,203,Andronic Ier Comnène,0.5660544328410871
Stefan_Nemanja,1113,False,108861,269,206,Stefan Nemanja,0.536073114783861
Gerard_of_Cremona,1114,False,62501,478,89,Gérard de Crémone,0.5187499811442805
Andrei_Bogolyubsky,1111,False,100328,199,128,André Ier Bogolioubski,0.505735404165704
"Matthias_I,_Duke_of_Lorraine",1119,False,62681,284,84,Mathieu Ier de Lorraine,0.49845306364208425
Aelred_of_Rievaulx,1110,False,70857,310,64,Aelred de Rievaulx,0.490470004762384
Otto_of_Freising,1114,False,57362,223,85,Otton de Freising,0.48921130401185053
Taira_no_Kiyomori,1118,False,58998,259,64,Taira no Kiyomori,0.482647742684821
"Eudes_II,_Duke_of_Burgundy",1118,False,55109,368,48,Eudes II de Bourgogne,0.47946806184873736
"Henry_of_Scotland,_3rd_Earl_of_Huntingdon",1114,False,63165,152,90,Henri d'Écosse,0.4771763686996
Bhaskara_II,1114,False,59005,197,67,Bhāskara II,0.47483862903909535
Emperor_Sutoku,1119,False,106682,159,63,Sutoku,0.46889252860521163
Sibylla_of_Anjou,1112,False,42292,242,39,Sibylle d'Anjou,0.4534372413913988
Düsum_Khyenpa,1110,False,63522,81,94,Düsum Khyenpa,0.45054007638087096
Saigyo,1118,False,94298,143,30,Saigyō Hōshi,0.42840554030128214
Agnes_of_Babenberg,1111,False,148022,102,36,Agnès de Babenberg,0.4281083621630456
Gertrude_of_Süpplingenburg,1115,False,43169,105,36,Gertrude de Saxe (1115-1143),0.4209415586934074
Gertrude_of_Süpplingenburg,1118,False,43169,105,36,Gertrude de Saxe (1115-1143),0.4209415586934074
Gualdim_Pais,1118,False,37102,120,33,Gualdim Pais,0.4205459122352293
Humphrey_II_of_Toron,1117,False,44333,117,28,Onfroy II de Toron,0.4126979520722011
Wang_Chongyang,1113,False,66692,71,39,Wang Chongyang,0.411779493589663
Euphrosyne_of_Polatsk,1110,False,49680,83,26,Euphrosyne de Polotsk,0.3973628355573754
Ahmed_ar-Rifa'i,1118,False,138726,154,14,Ahmed ar-Rifa'i,0.3855487891579541
Josceline_de_Bohon,1111,False,55348,32,19,Jocelin de Bohon,0.34373419486243206
"Richeza_of_Poland,_Queen_of_Sweden",1116,False,164123,0,49,Richezza de Pologne (1116-1156),0.126486995959338
Emperor_Xizong_of_Jin,1119,False,39062,0,2,Jin Xizong,0.08359748147674813
"Roger_de_Clare,_3rd_Earl_of_Hertford",1116,,1,1,1,?,0.05448825167540282
Gilbert_Fitz_Richard_de_Clare,1115,,1,1,1,?,0.05448825167540282
"Christina_of_Denmark,_Queen_of_Norway",1118,,1,1,1,?,0.05448825167540282
