link,year,disambiguation,length,pageviews,revisions,title,score
Edward_II_of_England,1284,False,246180,3375,479,Édouard II,0.6686068811367968
Louis_X_of_France,1289,False,260960,3549,435,Louis X,0.667088922023582
"Louis_IV,_Holy_Roman_Emperor",1282,False,281020,913,333,Louis IV du Saint-Empire,0.6117806615007901
Pope_Innocent_VI,1282,False,174876,784,323,Innocent VI,0.5995464554921909
Robert_III_of_Artois,1287,False,77784,1988,117,Robert III d'Artois,0.5760035169887814
"John_III,_Duke_of_Brittany",1286,False,100187,486,189,Jean III de Bretagne,0.5555336619477836
Al-Nasr_Muhammad,1285,False,147687,343,141,An-Nâsir Muhammad ben Qalâ'ûn,0.5349844305605217
Wenceslaus_III_of_Bohemia,1289,False,229394,310,133,Venceslas III de Bohême,0.5327470643583442
Hugh_Despenser_the_Younger,1286,False,61601,797,84,Hugues le Despenser (le Jeune),0.5316407488283895
"Margaret,_Maid_of_Norway",1283,False,77860,350,146,Marguerite Ire d'Écosse,0.5306840746010757
"William_I,_Count_of_Hainaut",1286,False,170890,346,77,Guillaume Ier de Hainaut,0.5106705298093157
Emperor_Go-Daigo,1288,False,105936,287,95,Go-Daigo,0.5089985069549233
Ivan_I_of_Russia,1288,False,57506,240,125,Ivan Ier Kalita,0.5071247436862968
Gersonides,1288,False,73706,216,100,Gersonide,0.49685274743868224
Ferdinand_IV_of_Castile,1285,False,59365,296,72,Ferdinand IV de Castille,0.4926447889516354
"Birger,_King_of_Sweden",1280,False,109309,120,135,Birger Magnusson,0.48575678555134466
"Juan_Manuel,_Prince_of_Villena",1282,False,48453,220,70,Don Juan Manuel,0.4789875920537179
Öz_Beg_Khan,1282,False,64170,211,65,Özbeg,0.4767912698235869
"Edward,_Count_of_Savoy",1284,False,66237,146,87,Édouard de Savoie,0.4746244616899903
Rudolf_I_of_Bohemia,1281,False,68463,151,80,Rodolphe Ier de Bohême,0.4730530208281018
Yuri_III_Danilovich,1281,False,47204,141,92,Iouri III de Moscou,0.47224697113853253
Castruccio_Castracani,1281,False,54301,219,53,Castruccio Castracani,0.4673902719489731
"Frederick_IV,_Duke_of_Lorraine",1282,False,55242,223,52,Ferry IV de Lorraine,0.467269271779588
"Henry,_3rd_Earl_of_Lancaster",1281,False,55246,272,45,Henry de Lancastre,0.4667748524559891
Wu_Zhen,1280,False,82541,151,46,Wu Zhen,0.45080876685399207
Sancia_of_Majorca,1285,False,57776,118,55,Sancia de Majorque,0.4464309095899592
Emperor_Go-Fushimi,1288,False,85564,127,46,Go-Fushimi,0.4445024426363308
"Blanche_of_Burgundy,_Countess_of_Savoy",1288,False,98374,123,44,Blanche de Bourgogne (1288-1348),0.44221957080800817
Emperor_Go-Nijō,1285,False,82466,102,48,Go-Nijō,0.4373625434083607
"James_Douglas,_Lord_of_Douglas",1286,False,55035,90,47,James Douglas (seigneur de Douglas),0.42837355128863175
"John_I,_Count_of_Holland",1284,False,159703,86,41,Jean Ier de Hollande,0.4276271451246515
Agnes_of_Austria_(1281–1364),1281,False,57093,84,45,Agnès de Habsbourg,0.42392523500510854
"Oshin,_King_of_Armenia",1282,False,39805,71,29,Oshin d'Arménie,0.3952030943617174
"Edmund_FitzAlan,_9th_Earl_of_Arundel",1285,False,41285,83,24,Edmund FitzAlan,0.3921075836972934
"Joan_of_Artois,_Countess_of_Foix",1289,False,37119,118,11,Jeanne d'Artois,0.3541656443990922
"Alice_de_Toeni,_Countess_of_Warwick",1284,False,43752,43,14,Alice de Toeni,0.33932242163033877
Wang_Mian,1287,False,52390,54,8,Wang Mian,0.31113882242486196
John_Palaiologos_(son_of_Andronikos_II),1286,False,37490,39,8,Jean Paléologue (fils d'Andronic II),0.3002634661376701
Princess_Shōshi_(1286–1348),1286,False,33163,34,7,Princesse Shōshi (1286-1348),0.28604023966519715
"Roger_Mortimer,_1st_Earl_of_March",1287,False,145189,0,159,Roger Mortimer (1er comte de March),0.12972506226343847
"Patrick_Dunbar,_9th_Earl_of_Dunbar",1285,False,60953,0,45,Patrick Dunbar (9e comte de March),0.12561484366780526
"John_de_Warenne,_7th_Earl_of_Surrey",1286,False,48453,0,14,John de Warenne (7e comte de Surrey),0.11958402536803106
John_Clyn,1286,,1,1,1,?,0.05448825167540282
Margaret_of_Castello,1287,,1,1,1,?,0.05448825167540282
Hamdallah_Mustawfi,1281,,1,1,1,?,0.05448825167540282
Anna_of_Kashin,1280,,1,1,1,?,0.05448825167540282
Richard_de_Bury,1287,,1,1,1,?,0.05448825167540282
"Alice_de_Lacy,_4th_Countess_of_Lincoln",1281,,1,1,1,?,0.05448825167540282
Ziauddin_Barani,1285,,1,1,1,?,0.05448825167540282
Maud_Chaworth,1282,,1,1,1,?,0.05448825167540282
