link,year,disambiguation,length,pageviews,revisions,title,score
Francis_of_Assisi,1182,False,197131,14321,1373,François d'Assise,0.747790763287482
Blanche_of_Castile,1188,False,144050,5794,393,Blanche de Castille,0.6686108581725771
Louis_VIII_of_France,1187,False,264683,3100,434,Louis VIII le Lion,0.6629941966448336
Saadi_(poet),1184,False,191828,1487,254,Saadi,0.613593943915977
"Arthur_I,_Duke_of_Brittany",1187,False,111751,1429,170,Arthur Ier de Bretagne,0.5885919938854818
Ögedei_Khan,1186,False,83275,419,96,Ögedeï,0.5206569419804079
Jochi,1181,False,61653,551,79,Djötchi,0.5176121883213368
Afonso_II_of_Portugal,1185,False,83874,176,133,Alphonse II (roi de Portugal),0.5002408020286435
Chagatai_Khan,1183,False,72696,358,60,Djaghataï (khan),0.4923609254727464
Emperor_Go-Toba,1180,False,119475,237,71,Go-Toba,0.4903041936374784
Berengaria_of_Castile,1180,False,69564,233,74,Bérengère Ire de Castille (morte en 1246),0.4867993878348082
"Robert_III,_Count_of_Dreux",1185,False,48203,331,47,Robert III de Dreux,0.47392472338370867
Eric_X_of_Sweden,1180,False,74883,119,105,Éric X de Suède,0.4736514035698319
Alice_of_Vergy,1182,False,61425,191,49,Alix de Vergy,0.4599651179080309
Inge_II_of_Norway,1185,False,80885,92,96,Inge II de Norvège,0.45925188967336295
"William_of_Winchester,_Lord_of_Lüneburg",1184,False,110337,129,33,Guillaume de Lunebourg,0.43080087380898696
Minamoto_no_Yoriie,1182,False,51448,116,34,Minamoto no Yoriie,0.42319576782768387
Konstantin_of_Rostov,1186,False,52983,83,44,Constantin Vladimirski,0.4219476763706715
Gertrude_of_Merania,1185,False,53570,116,31,Gertrude de Méran,0.4189183691654806
Yuri_II_of_Vladimir,1189,False,60520,58,58,Iouri II de Vladimir,0.4173627323414237
Skule_Bårdsson,1189,False,47086,66,41,Skúli Bárdarson,0.4083777727701226
Song_Ci,1186,False,39279,232,18,Song Ci,0.4062627532442414
Xia_Gui,1180,False,82777,118,19,Xia Gui,0.39520515740734485
Vladimir_III_Rurikovich,1187,False,81462,91,19,Vladimir IV de Kiev,0.38661900719604025
Yelü_Chucai,1189,False,66212,54,22,Yelü Chucai,0.3740352104992516
Iziaslav_IV_Vladimirovich,1186,False,69804,50,20,Iziaslav IV de Kiev,0.36643756032409075
Mathilde_of_Angoulême,1181,False,37905,66,11,Mathilde d'Angoulême,0.3382363231002778
"Eleanor,_Fair_Maid_of_Brittany",1184,False,83252,0,69,Aliénor de Bretagne (morte en 1241),0.12723481727414832
"Urraca_of_Castile,_Queen_of_Portugal",1186,False,59917,0,38,Urraque de Castille (morte en 1220),0.12495736832490706
"Gilbert_de_Clare,_5th_Earl_of_Gloucester",1180,False,49477,0,10,Gilbert de Clare (5e comte de Gloucester),0.11698124212246276
"Ela_of_Salisbury,_3rd_Countess_of_Salisbury",1187,,1,1,1,?,0.05448825167540282
Pedro_Nolasco,1189,,1,1,1,?,0.05448825167540282
Philippa_of_Armenia,1183,,1,1,1,?,0.05448825167540282
