link,year,disambiguation,length,pageviews,revisions,title,score
Godefroy_de_Bouillon,1058,False,250239,6358,731,Godefroy de Bouillon,0.704675971617541
Al-Ghazali,1058,False,251818,4974,424,Al-Ghazâlî,0.6756065587948341
"Henry_IV,_Holy_Roman_Emperor",1050,False,381759,1969,592,Henri IV du Saint-Empire,0.6645690377602427
Philip_I_of_France,1052,False,261280,2294,422,Philippe Ier (roi des Francs),0.652072665971888
Milarepa,1052,False,164733,906,630,Milarépa,0.6270971384237185
Vladimir_Monomakh,1053,False,129091,393,149,Vladimir II Monomaque,0.5410449690301845
Edgar_Atheling,1051,False,105229,379,116,Edgar Atheling,0.5275286648110081
Guibert_of_Nogent,1053,False,74773,390,98,Guibert de Nogent,0.5179981405588993
Fulcher_of_Chartres,1059,False,50454,368,84,Foucher de Chartres,0.5052919987296518
Mi_Fu,1051,False,141120,215,102,Mi Fu,0.5032453703735269
Hugh_of_Grenoble,1052,False,54269,289,76,Hugues de Grenoble,0.49334602901022995
St-Hugues,1053,False,54206,289,76,Hugues de Grenoble,0.4933347518547024
"Baldwin_II,_Count_of_Hainaut",1056,False,91990,330,58,Baudouin II de Hainaut,0.490150379876485
"Hugh_I,_Duke_of_Burgundy",1057,False,40361,235,76,Hugues Ier de Bourgogne,0.4831140455100585
Bertha_of_Savoy,1051,False,65050,111,84,Berthe de Turin,0.46138469597033793
Bertha_of_Savoy,1051,False,64986,111,84,Berthe de Turin,0.4613766086593506
Emperor_Shirakawa,1053,False,96016,183,47,Shirakawa (empereur),0.45999714576807027
Al-Hariri_of_Basra,1054,False,45258,292,38,Al-Hariri,0.45842444807235583
"Ramon_Berenguer_II,_Count_of_Barcelona",1053,False,52438,230,41,Raimond-Bérenger II de Barcelone,0.45620233096749196
"Berenguer_Ramon_II,_Count_of_Barcelona",1053,False,76998,128,47,Bérenger-Raimond II de Barcelone,0.44500652410348535
"Agnes_of_Aquitaine,_Countess_of_Savoy",1052,False,53054,93,55,Agnès de Poitiers (1052-1089),0.43590428964657785
Judith_of_Swabia,1054,False,150467,82,38,Judith de Franconie,0.4218297677891397
"Leopold_II,_Margrave_of_Austria",1050,False,54247,135,25,Léopold II de Babenberg,0.4128253476965078
Ida_of_Austria,1055,False,42319,127,14,Ida de Cham,0.3738727606449452
Theodora_Anna_Doukaina_Selvo,1058,,1,1,1,?,0.05448825167540282
Hildegarde_of_Burgundy,1056,,1,1,1,?,0.05448825167540282
Sophia_of_Hungary,1050,,1,1,1,?,0.05448825167540282
