link,year,disambiguation,length,pageviews,revisions,title,score
Voltaire,1694,False,167297,60424,2271,Voltaire,0.8004978522387683
François_Quesnay,1694,False,63766,6369,367,François Quesnay,0.6553747129700039
Elisabeth_Farnese,1692,False,157900,5597,255,Isabel de Farnesio,0.6498503696364059
Canaletto,1697,False,102952,2549,354,Canaletto,0.635745764730741
Alphonsus_Liguori,1696,False,100228,2241,221,Alfonso María de Ligorio,0.6120297060489446
Giuseppe_Tartini,1692,False,86406,2894,185,Giuseppe Tartini,0.6092255100324893
Giovanni_Battista_Tiepolo,1696,False,81634,1783,223,Giovanni Battista Tiepolo,0.6029307994303925
Anna_of_Russia,1693,False,95242,1929,163,Ana de Rusia,0.5934929091789859
Martín_Sarmiento,1695,False,64641,646,383,Martín Sarmiento,0.5857719778580659
William_Hogarth,1697,False,95471,1510,151,William Hogarth,0.582981431250262
"Sebastião_José_de_Carvalho_e_Melo,_1st_Marquis_of_Pombal",1699,False,74594,2024,129,Marqués de Pombal,0.5807197154446907
John_Harrison,1693,False,75878,1720,132,John Harrison,0.5775993008034686
Pope_Clement_XIII,1693,False,71275,1207,153,Clemente XIII,0.5733184094221716
Jean-Baptiste-Siméon_Chardin,1699,False,86968,1169,112,Jean Siméon Chardin,0.5605037695274546
Christian_Goldbach,1690,False,48903,869,157,Christian Goldbach,0.5595612019194067
"Charles_VII,_Holy_Roman_Emperor",1697,False,123781,394,157,Carlos VII del Sacro Imperio Romano Germánico,0.5427665445536763
Metastasio,1698,False,71868,616,112,Pietro Metastasio,0.5387231196689994
Mahmud_I,1696,False,43090,926,65,Mahmud I,0.5189345752956555
Pierre_Louis_Moreau_de_Maupertuis,1698,False,64876,631,67,Pierre Louis Maupertuis,0.5141651656843035
Johann_Joachim_Quantz,1697,False,53566,444,74,Johann Joachim Quantz,0.5063094942418124
Giovanni_Paolo_Pannini,1691,False,42843,498,66,Giovanni Pannini,0.502096353686076
"Philip_Stanhope,_4th_Earl_of_Chesterfield",1694,False,65751,328,74,Felipe Stanhope de Chesterfield,0.49837462697285845
Christian_Augustus_of_Anhalt-Zerbst,1690,False,95758,332,68,Cristián Augusto de Anhalt-Zerbst,0.49836208508842456
Pietro_Locatelli,1695,False,43818,353,75,Pietro Locatelli,0.497424342809656
Christian_VI_of_Denmark,1699,False,89954,421,55,Cristián VI de Dinamarca,0.49504565025272323
Colin_Maclaurin,1698,False,55121,439,57,Colin Maclaurin,0.4935900239524611
Johann_Adolph_Hasse,1699,False,54747,312,70,Johann Adolph Hasse,0.49239826310105433
Pierre_Bouguer,1698,False,55510,418,43,Pierre Bouguer,0.4774626048334463
Francis_Hutcheson_(philosopher),1694,False,39916,482,40,Francis Hutcheson,0.4744031528117221
Francesco_Maria_Veracini,1690,False,40641,292,50,Francesco Maria Veracini,0.471526989247484
Hermann_Samuel_Reimarus,1694,False,43508,223,59,Hermann Samuel Reimarus,0.47095645532356145
