link,year,disambiguation,length,pageviews,revisions,title,score
Karl_Marx,1818,False,310975,167963,3607,Karl Marx,0.8549300966157226
Domingo_Faustino_Sarmiento,1811,False,270607,39664,2679,Domingo Faustino Sarmiento,0.8054402292564752
Frédéric_Chopin,1810,False,336614,34609,2181,Frédéric Chopin,0.7986127433064765
Queen_Victoria,1819,False,365255,53098,1341,Victoria del Reino Unido,0.7923182184744451
Charles_Dickens,1812,False,161873,40639,2038,Charles Dickens,0.7860734423667283
Richard_Wagner,1813,False,430130,26106,1508,Richard Wagner,0.7815635937142925
John_Bosco,1815,False,207251,26346,1862,Juan Bosco,0.7764226012442065
Otto_von_Bismarck,1815,False,363574,25988,1117,Otto von Bismarck,0.7667474496638078
Juan_Pablo_Duarte,1813,False,93297,18210,2862,Juan Pablo Duarte,0.7646504764348172
Franz_Liszt,1811,False,361049,13589,1351,Franz Liszt,0.7560947119347441
Giuseppe_Verdi,1813,False,119267,16599,1106,Giuseppe Verdi,0.7347037115827926
Søren_Kierkegaard,1813,False,222619,18835,719,Søren Kierkegaard,0.7320719328178065
Ada_Lovelace,1815,False,120765,14767,875,Ada Lovelace,0.7230184463288697
Mikhail_Bakunin,1814,False,131171,12009,798,Mijaíl Bakunin,0.7154734310946245
Walt_Whitman,1819,False,194289,14903,576,Walt Whitman,0.7144935088731534
Robert_Schumann,1810,False,132690,9054,732,Robert Schumann,0.7046752075020003
James_Prescott_Joule,1818,False,84209,11883,644,James Prescott Joule,0.6989616879173293
Juan_Bautista_Alberdi,1810,False,102662,9401,583,Juan Bautista Alberdi,0.6924050272244973
"Albert,_Prince_Consort",1819,False,296955,9562,381,Alberto de Sajonia-Coburgo-Gotha,0.6912639790694997
George_Boole,1815,False,115764,8075,579,George Boole,0.6900881502391099
David_Livingstone,1813,False,84200,7320,585,David Livingstone,0.6824580264527033
Theodor_Schwann,1810,False,70184,12019,414,Theodor Schwann,0.6778784495878043
Henry_David_Thoreau,1817,False,173598,8530,356,Henry David Thoreau,0.6773848567121943
Pope_Leo_XIII,1810,False,92855,7097,499,León XIII,0.6770108982529128
Alexander_II_of_Russia,1818,False,171927,7469,363,Alejandro II de Rusia,0.6746452847442123
Herman_Melville,1819,False,90096,8427,350,Herman Melville,0.6661316323248326
Gustave_Courbet,1819,False,99128,7024,286,Gustave Courbet,0.6541064664704572
Napoleon_II_of_France,1811,False,143585,4326,333,Napoleón II Bonaparte,0.6534187029193508
Ignaz_Semmelweis,1818,False,155586,5688,246,Ignác Semmelweis,0.6483884588117869
Frederick_Douglass,1818,False,116686,3243,380,Frederick Douglass,0.6475855942017986
Évariste_Galois,1811,False,83594,5308,293,Évariste Galois,0.6453944756462108
Ivan_Turgenev,1818,False,112204,2840,389,Iván Turguénev,0.643980658051277
Emily_Brontë,1818,False,82705,6102,242,Emily Brontë,0.6402244626655863
Jacques_Offenbach,1819,False,126224,2725,334,Jacques Offenbach,0.6383129101091972
Jean-François_Millet,1814,False,102329,5027,226,Jean-François Millet,0.635324157070483
Gerardo_Barrios,1813,False,162942,2665,237,Gerardo Barrios,0.6265145320406817
Clara_Schumann,1819,False,81776,2755,279,Clara Schumann,0.6250500231435325
Narcís_Monturiol,1819,False,78094,2070,339,Narciso Monturiol,0.6237093467529758
1878,1818,False,86725,2453,275,1878,0.6219308163741664
Charlotte_Brontë,1816,False,69582,5569,164,Charlotte Brontë,0.6169204436577264
John_Ruskin,1819,False,78083,4666,171,John Ruskin,0.616368749314778
"Camillo_Benso,_Count_of_Cavour",1810,False,89623,2400,240,"Camillo Benso, conde de Cavour",0.6160376027622271
Christian_IX_of_Denmark,1818,False,127827,2448,209,Cristián IX de Dinamarca,0.6153209576677515
Eliphas_Levi,1810,False,91892,2976,177,Eliphas Lévi,0.6087590831462224
John_Snow_(physician),1813,False,56530,5176,150,John Snow,0.6077617298213647
Théophile_Gautier,1811,False,89334,2910,168,Théophile Gautier,0.6053364488265855
Léon_Foucault,1819,False,91992,2202,196,Léon Foucault,0.6051144530144097
Eugène_Viollet-le-Duc,1814,False,81510,2966,165,Eugène Viollet-le-Duc,0.6037581698195759
Maria_II_of_Portugal,1819,False,120245,2071,175,María II de Portugal,0.6017127828954502
Samuel_Colt,1814,False,49049,3690,162,Samuel Colt,0.6012969785858645
Adolphe_Sax,1814,False,69159,2056,201,Adolphe Sax,0.6004057573499475
Harriet_Beecher_Stowe,1811,False,77763,3093,152,Harriet Beecher Stowe,0.6002984283295124
Carl_Zeiss,1816,False,81642,2132,173,Carl Zeiss,0.5970258432260435
Bahá'u'lláh,1817,False,69397,854,342,Baha'ullah,0.5931179281475498
Theodor_Mommsen,1817,False,88550,1518,186,Theodor Mommsen,0.5914503812297074
Charles_Gounod,1818,False,72559,1480,192,Charles Gounod,0.5894673548824624
Robert_Bunsen,1811,False,78126,2237,142,Robert Bunsen,0.58859483220496
Christopher_Latham_Sholes,1819,False,38260,3676,117,Christopher Sholes,0.581732623926909
John_C._Frémont,1813,False,137397,546,306,John C. Frémont,0.5810175432014597
George_Eliot,1819,False,60649,2409,120,George Eliot,0.5790704107825276
José_María_Castro_Madriz,1818,False,87245,1443,139,José María Castro Madriz,0.5767645062754763
Werner_von_Siemens,1816,False,61313,2165,118,Werner von Siemens,0.5756430162852633
William_III_of_the_Netherlands,1817,False,128349,992,155,Guillermo III de los Países Bajos,0.5747980169760466
Karl_Weierstrass,1815,False,71803,1326,147,Karl Weierstraß,0.5744342700920508
Mary_Todd_Lincoln,1818,False,68232,3263,90,Mary Todd Lincoln,0.5729850683670804
Georg_Büchner,1813,False,81758,989,159,Georg Büchner,0.5705358852442618
Henri_Nestlé,1814,False,49139,2046,116,Henri Nestlé,0.5704540587502893
Mikhail_Lermontov,1814,False,87400,1029,151,Mijaíl Lérmontov,0.5703479991733427
Elizabeth_Gaskell,1810,False,80900,962,152,Elizabeth Gaskell,0.5676051385770947
Robert_Browning,1812,False,85070,1189,122,Robert Browning,0.5647732051919725
Alfred_de_Musset,1810,False,70658,1608,107,Alfred de Musset,0.5647488439156477
Anders_Jonas_Ångström,1814,False,62120,737,180,Anders Jonas Ångström,0.562744969491288
William_Makepeace_Thackeray,1811,False,63971,1199,125,William Makepeace Thackeray,0.5627223302976054
Sheridan_Le_Fanu,1814,False,55989,1702,104,Sheridan Le Fanu,0.5619889752525438
"Adolphe,_Grand_Duke_of_Luxembourg",1817,False,118440,552,174,Adolfo de Luxemburgo,0.558821434178352
Henry_Bessemer,1813,False,41308,1160,129,Henry Bessemer,0.5576575038030166
Joseph_Dalton_Hooker,1817,False,111794,609,152,Joseph Dalton Hooker,0.556197739526905
Maximilian_II_of_Bavaria,1811,False,111934,846,116,Maximiliano II de Baviera,0.5552293012387542
Arthur_de_Gobineau,1816,False,55045,1131,100,Joseph Arthur de Gobineau,0.5487743462189388
Hippolyte_Fizeau,1819,False,62756,901,108,Hippolyte Fizeau,0.54736678362667
Julius_von_Mayer,1814,False,54511,1411,86,Julius von Mayer,0.5472041598219273
Taras_Shevchenko,1814,False,86753,532,138,Tarás Shevchenko,0.5447629946562147
P._T._Barnum,1810,False,81735,1213,79,P. T. Barnum,0.543433373649855
Augusta_of_Saxe-Weimar-Eisenach,1811,False,130856,476,126,Augusta de Sajonia-Weimar-Eisenach,0.5413483451291827
François_Achille_Bazaine,1811,False,61995,711,110,François Achille Bazaine,0.5408325902837862
George_Gabriel_Stokes,1819,False,83486,1040,79,George Gabriel Stokes,0.5394519370842078
Franz_von_Suppé,1819,False,61392,667,100,Franz von Suppé,0.5344353084816678
Chang_and_Eng_Bunker,1811,False,48329,1147,74,Chang y Eng,0.53263617372842
James_Russell_Lowell,1819,False,173169,641,74,James Russell Lowell,0.529155098978687
Adolph_Menzel,1815,False,99221,617,79,Adolph von Menzel,0.5259489677907149
Báb,1819,False,44340,490,108,Báb,0.5242689891625198
Augustus_Pugin,1812,False,58425,877,67,Augustus Pugin,0.5223887126888547
Theodor_Fontane,1819,False,75796,381,106,Theodor Fontane,0.520659203855091
Elizabeth_Cady_Stanton,1815,False,77690,948,56,Elizabeth Cady Stanton,0.5177586924246056
Charles-Valentin_Alkan,1813,False,69103,381,99,Charles-Valentin Alkan,0.5168215030110119
Allan_Pinkerton,1819,False,51567,896,58,Allan Pinkerton,0.5139721365311457
Elias_Howe,1819,False,40764,1200,53,Elias Howe,0.5138036119427251
John_A._Macdonald,1815,False,69639,368,94,John Alexander Macdonald,0.5134676955499201
John_Couch_Adams,1819,False,66508,494,70,John Couch Adams,0.5092028995789339
Aleksey_Konstantinovich_Tolstoy,1817,False,62602,416,79,Alekséi Konstantínovich Tolstói,0.5088135222797711
Edward_Lear,1812,False,63222,384,83,Edward Lear,0.5084891464060788
Johann_Gottfried_Galle,1812,False,73271,436,73,Johann Gottfried Galle,0.5082205481474233
Albert_von_Kölliker,1817,False,57029,620,61,Rudolph Albert von Kölliker,0.5075596169855168
Anthony_Trollope,1815,False,65727,521,62,Anthony Trollope,0.5047048604771502
Carl_Ludwig,1816,False,82687,272,92,Carl Ludwig,0.5033575400741798
Hong_Xiuquan,1814,False,39706,454,70,Hong Xiuquan,0.5012798006424987
George_Meade,1815,False,52229,288,90,George Gordon Meade,0.5000702088229642
Charles_Étienne_Brasseur_de_Bourbourg,1814,False,47890,393,71,Charles Étienne Brasseur de Bourbourg,0.49933940268466664
Princess_Clémentine_of_Orléans,1817,False,145195,324,64,Clementina de Orleans,0.49822931270736887
James_Joseph_Sylvester,1814,False,74184,446,58,James Joseph Sylvester,0.4977764491502677
Robert_Remak,1815,False,51274,609,51,Robert Remak,0.49656133087074505
Antoine_Thomson_d'Abbadie,1810,False,70532,251,86,Antoine Thomson d'Abbadie,0.49606364057516966
Sophie_of_Württemberg,1818,False,50349,282,79,Sofía de Wurtemberg,0.4934343690436234
Adolph_Wilhelm_Hermann_Kolbe,1818,False,50362,759,43,Adolph Wilhelm Hermann Kolbe,0.49268960977735177
William_T._G._Morton,1819,False,57039,1395,33,William Morton,0.49157730809219924
Richard_Dadd,1819,False,41762,249,73,Richard Dadd,0.48380675817781404
August_Wilhelm_von_Hofmann,1818,False,53386,300,59,August Wilhelm von Hofmann,0.48292684949909714
"Chlodwig,_Prince_of_Hohenlohe-Schillingsfürst",1819,False,55848,194,83,Clodoveo de Hohenlohe-Schillingsfürst,0.4826760806345653
Henri_Victor_Regnault,1810,False,57791,286,59,Henri Victor Regnault,0.4820717206939744
Christian_Friedrich_Hebbel,1813,False,49247,345,53,Friedrich Hebbel,0.48146119171055063
Margaret_Fuller,1810,False,55383,339,52,Margaret Fuller,0.4810547198133428
Henry_Wilson,1812,False,57677,314,51,Henry Wilson,0.4780319958793378
Pedro_Figueredo,1818,False,41026,250,58,Pedro Figueredo,0.47356352774076443
Constantin_von_Tischendorf,1815,False,51022,198,66,Konstantin von Tischendorf,0.47307893706010645
Julia_Ward_Howe,1819,False,73154,311,44,Julia Ward Howe,0.47224010751346585
Alexander_Wood_(physician),1817,False,34995,475,38,Alexander Wood,0.4698782727750481
Gustave_de_Molinari,1819,False,46453,192,61,Gustave de Molinari,0.46769034352927175
Horace_Wells,1815,False,50617,686,29,Horace Wells,0.4661552522599041
Fox_sisters,1814,False,27893,656,31,Las hermanas Fox,0.46380519774488604
Paul_Reuter,1816,False,38123,304,42,Paul Reuter,0.46338913435165785
Thomas_Couture,1815,False,48776,392,35,Thomas Couture,0.46301185531122063
