link,year,disambiguation,length,pageviews,revisions,title,score
Andronicus_I_Comnenus,1118,False,147846,762,310,Andrónico I Comneno,0.5950206885979987
Manuel_I_Komnenos,1118,False,93022,702,154,Manuel I Comneno,0.559548220060274
"Geoffrey_Plantagenet,_Count_of_Anjou",1113,False,57727,1035,122,Godofredo V de Anjou,0.5560538978303823
Bhaskara_II,1114,False,55813,1036,77,Bhaskara II,0.5335973026508884
Gerard_of_Cremona,1114,False,55301,351,78,Gerardo de Cremona,0.5013471385005723
Aelred_of_Rievaulx,1110,False,56879,309,83,Elredo de Rieval,0.4999792916865252
Nur_ad-Din_Zangi,1118,False,40986,503,60,Nur al-Din,0.49724816709410063
Stefan_Nemanja,1113,False,76031,112,126,Esteban Nemanja,0.4771622654361254
Andrei_Bogolyubsky,1111,False,51523,183,56,Andréi Bogoliubski,0.4630759052052529
Taira_no_Kiyomori,1118,False,36690,206,37,Taira no Kiyomori,0.44440718334084134
Gualdim_Pais,1118,False,30753,191,26,Gualdim Pais,0.4216622489921445
Emperor_Sutoku,1119,False,46432,80,31,Sutoku Tennō,0.4040341282226666
"Henry_of_Scotland,_3rd_Earl_of_Huntingdon",1114,False,35980,91,27,Enrique de Escocia,0.4004885099838211
Düsum_Khyenpa,1110,False,33536,88,26,Düsum Khyenpa,0.3969028439148782
Agnes_of_Babenberg,1111,False,30530,63,31,Inés de Babenberg,0.39161237493949075
Saigyo,1118,False,33746,71,26,Saigyō,0.38894903122948915
"Richeza_of_Poland,_Queen_of_Sweden",1116,False,37950,43,38,"Riquilda de Polonia, reina de Suecia",0.3843307434005462
"Eudes_II,_Duke_of_Burgundy",1118,False,34126,41,30,Odón II de Borgoña,0.3722040362435635
Euphrosyne_of_Polatsk,1110,False,37135,68,15,Eufrosina de Pólatsk,0.35863028979457334
"Matthias_I,_Duke_of_Lorraine",1119,False,37472,55,15,Mateo I de Lorena,0.35139672817556306
Humphrey_II_of_Toron,1117,False,30453,27,17,Hunfredo II de Torón,0.32810054307466124
Otto_of_Freising,1114,False,43303,4,67,Otón de Frisinga,0.21887825212426973
Sibylla_of_Anjou,1112,False,84490,77,2,Sibila de Anjou,0.15753226123820763
"Roger_de_Clare,_3rd_Earl_of_Hertford",1116,,1,1,1,?,0.05448825167540282
Ahmed_ar-Rifa'i,1118,,1,1,1,?,0.05448825167540282
Gertrude_of_Süpplingenburg,1118,,1,1,1,?,0.05448825167540282
Gertrude_of_Süpplingenburg,1115,,1,1,1,?,0.05448825167540282
Wang_Chongyang,1113,,1,1,1,?,0.05448825167540282
Gilbert_Fitz_Richard_de_Clare,1115,,1,1,1,?,0.05448825167540282
Emperor_Xizong_of_Jin,1119,,1,1,1,?,0.05448825167540282
Josceline_de_Bohon,1111,,1,1,1,?,0.05448825167540282
"Christina_of_Denmark,_Queen_of_Norway",1118,,1,1,1,?,0.05448825167540282
