link,year,disambiguation,length,pageviews,revisions,title,score
Antonio_López_de_Santa_Anna,1794,False,134914,47059,2255,Antonio López de Santa Anna,0.7895653233511438
Antonio_José_de_Sucre,1795,False,227745,33630,1534,Antonio José de Sucre,0.7774565198653485
Michael_Faraday,1791,False,160314,39530,1219,Michael Faraday,0.7659079218289152
Francisco_de_Paula_Santander,1792,False,131373,26428,1730,Francisco de Paula Santander,0.7649821323254125
José_Antonio_Páez,1790,False,115833,32261,1414,José Antonio Páez,0.7601890012058833
Auguste_Comte,1798,False,80804,44249,1022,Auguste Comte,0.7478770971764902
Charles_Babbage,1791,False,92587,21119,1520,Charles Babbage,0.7475472570839375
Ramón_Castilla,1797,False,219205,17441,1058,Ramón Castilla,0.7453288340618811
Mary_Shelley,1797,False,293482,19124,825,Mary Shelley,0.7427744496296237
Policarpa_Salavarrieta,1795,False,71185,21092,1257,Policarpa Salavarrieta,0.7354103884478329
Franz_Schubert,1797,False,106231,14632,1073,Franz Schubert,0.7280817837438603
Manuela_Sáenz,1797,False,93720,17386,806,Manuela Sáenz,0.7193434809076177
Honoré_de_Balzac,1799,False,130873,16056,496,Honoré de Balzac,0.7033562274663022
Samuel_Morse,1791,False,97973,10292,584,Samuel Morse,0.69404132581718
Gioachino_Rossini,1792,False,132265,7221,647,Gioachino Rossini,0.6935620164218573
Pope_Pius_IX,1792,False,151437,6176,662,Pío IX,0.6921789799670329
Manuel_Blanco_Encalada,1790,False,198255,3466,814,Manuel Blanco Encalada,0.6861999437027165
Eugène_Delacroix,1798,False,143620,8737,439,Eugène Delacroix,0.684273445561875
Alexander_Pushkin,1799,False,158529,6018,467,Aleksandr Pushkin,0.6783022998069512
Pedro_I_of_Brazil,1798,False,150916,4583,366,Pedro I de Brasil y IV de Portugal,0.6597715256411931
James_K._Polk,1795,False,210400,3080,416,James K. Polk,0.6579883505178598
Nicholas_I_of_Russia,1796,False,175106,5020,298,Nicolás I de Rusia,0.6554908514425533
Juan_Lavalle,1797,False,90816,5231,334,Juan Lavalle,0.6519213897959809
Wilhelm_I_of_Germany,1797,False,134237,5503,278,Guillermo I de Alemania,0.6510574336125933
Jean-François_Champollion,1790,False,113441,3486,368,Jean-François Champollion,0.6479949264657727
Heinrich_Heine,1797,False,87930,3499,403,Heinrich Heine,0.6479097031819441
John_Keats,1795,False,85635,5591,286,John Keats,0.6460531624745522
Carlos_Antonio_López,1792,False,77548,7004,254,Carlos Antonio López,0.6448513917700647
James_Buchanan,1791,False,107104,4722,258,James Buchanan,0.6403981377529446
Charles_Lyell,1797,False,76735,4469,284,Charles Lyell,0.6382042872713652
Percy_Bysshe_Shelley,1792,False,93156,4308,269,Percy Bysshe Shelley,0.6377746296500751
Léopold_I_of_Belgium,1790,False,132002,3493,250,Leopoldo I de Bélgica,0.6337717333563675
Manuel_Oribe,1792,False,105255,1751,405,Manuel Oribe,0.6294055326762696
Giacomo_Leopardi,1798,False,90952,2798,250,Giacomo Leopardi,0.6223746029371147
Ferdinand_I_of_Austria,1793,False,125264,2593,229,Fernando I de Austria,0.6207646534914326
Théodore_Géricault,1791,False,89526,3224,214,Théodore Géricault,0.6192486569970246
Sam_Houston,1793,False,93567,2342,256,Samuel Houston,0.6186546126586397
John_Tyler,1790,False,87204,3303,207,John Tyler,0.6180315090039902
María_de_los_Remedios_de_Escalada,1797,False,57169,3787,216,María de los Remedios de Escalada,0.6174141032946945
Nicolas_Léonard_Sadi_Carnot,1796,False,74597,3784,187,Nicolas Léonard Sadi Carnot,0.6147202980875722
Gaetano_Donizetti,1797,False,143601,2684,187,Gaetano Donizetti,0.6143365399361191
Mary_Anning,1799,False,170837,1142,269,Mary Anning,0.6057385688713756
Adolphe_Thiers,1797,False,108514,1830,210,Adolphe Thiers,0.604902897798986
Jean-Baptiste-Camille_Corot,1796,False,86597,2494,164,Camille Corot,0.5996597115777996
Cornelius_Vanderbilt,1794,False,77345,5382,109,Cornelius Vanderbilt,0.5964027781233788
Joseph_Henry,1797,False,47510,3301,141,Joseph Henry,0.5914729558285299
María_Trinidad_Sánchez,1794,False,33298,3206,160,María Trinidad Sánchez,0.5914409053543396
Leopold_von_Ranke,1795,False,71273,2773,132,Leopold von Ranke,0.5894739365484599
Maria_Leopoldina_of_Austria,1797,False,95783,1169,207,María Leopoldina de Austria,0.5888576330287515
Maria_Isabel_of_Portugal,1797,False,117928,1373,164,María Isabel de Braganza,0.5864313636900944
John_Herschel,1792,False,89211,1739,147,John Herschel,0.58496870669812
Franz_Xaver_Wolfgang_Mozart,1791,False,64826,1942,142,Franz Xaver Wolfgang Mozart,0.5823431554218776
Thomas_Carlyle,1795,False,69677,2264,127,Thomas Carlyle,0.582055233623216
Nikolai_Lobachevsky,1792,False,70301,1579,149,Nikolái Lobachevski,0.5798337767557035
Frederick_William_IV_of_Prussia,1795,False,113437,1730,122,Federico Guillermo IV de Prusia,0.5788425845731685
Princess_Charlotte_Augusta_of_Wales,1796,False,195473,872,164,Carlota Augusta de Gales,0.5776576922777885
Adolphe_Quetelet,1796,False,76221,2281,111,Adolphe Quetelet,0.5767003652165967
Giacomo_Meyerbeer,1791,False,92788,726,229,Giacomo Meyerbeer,0.5764595978910885
Charles_Albert_of_Sardinia,1798,False,61080,887,202,Carlos Alberto de Cerdeña,0.5732283117465256
Carl_Czerny,1791,False,62802,1190,154,Carl Czerny,0.5715843190681709
Oscar_I_of_Sweden,1799,False,125579,1169,126,Óscar I de Suecia,0.5702410723118033
Adam_Mickiewicz,1798,False,92583,697,172,Adam Mickiewicz,0.5637922064961067
Manuel_Bretón_de_los_Herreros,1796,False,90447,933,136,Manuel Bretón de los Herreros,0.5630943626322095
William_II_of_the_Netherlands,1792,False,70761,847,156,Guillermo II de los Países Bajos,0.563055922358441
Guillermo_Miller,1795,False,51773,1052,134,Guillermo Miller,0.5593747042833387
José_Trinidad_Reyes,1797,False,79984,2641,73,José Trinidad Reyes,0.5583055882960161
José_Mariano_Salas,1797,False,47121,1596,103,José Mariano Salas,0.5576452718212553
Jedediah_Smith,1799,False,126379,1398,87,Jedediah Smith,0.557038459511404
Matthew_Calbraith_Perry,1794,False,66414,1068,112,Matthew C. Perry,0.554730265807124
Ernst_Heinrich_Weber,1795,False,74712,1294,95,Ernst Heinrich Weber,0.5535965736589565
"Leopold_II,_Grand_Duke_of_Tuscany",1797,False,128278,467,160,Leopoldo II de Toscana,0.5502407707893855
Sojourner_Truth,1797,False,69357,767,122,Sojourner Truth,0.5490901510443331
Karl_Ernst_von_Baer,1792,False,83411,789,107,Karl Ernst von Baer,0.546132264890631
Stephen_F._Austin,1793,False,68687,1361,71,Stephen F. Austin,0.5388803624311469
August_Ferdinand_Möbius,1790,False,63187,980,83,August Möbius,0.5372417787107335
Alfred_de_Vigny,1797,False,65092,715,94,Alfred de Vigny,0.5343712291534293
Adelaide_of_Saxe-Meiningen,1792,False,53868,718,98,Adelaida de Sajonia-Meiningen,0.5343052115140136
Johns_Hopkins,1795,False,44948,1367,68,Johns Hopkins,0.5318413331676973
Cayetano_Heredia,1797,False,59596,932,76,Cayetano Heredia,0.5307592031416893
Pascual_Echagüe,1797,False,60900,449,113,Pascual Echagüe,0.5267616394426501
Gaspard-Gustave_Coriolis,1792,False,70286,543,93,Gaspard Coriolis,0.5260974380211422
Anna_Pavlovna_of_Russia,1795,False,108165,591,76,Ana Pávlovna Románova,0.5235605257412427
Anna_Atkins,1799,False,61307,390,95,Anna Atkins,0.5146299533978351
Charles_Barry,1795,False,68974,841,57,Charles Barry,0.5143570892059033
Michel_Garicoïts,1797,False,44919,287,128,Miguel Garicoits,0.5123199577891999
Lucretia_Mott,1793,False,66668,614,65,Lucretia Mott,0.5121068048118872
Jules_Dumont_d'Urville,1790,False,148926,197,121,Jules Dumont D'Urville,0.5067165551192255
Jean-Baptiste_Marc_Bourgery,1797,False,103289,206,124,Jean Marc Bourgery,0.506273095001462
William_Whewell,1794,False,44644,907,47,William Whewell,0.5010757099195637
Almeida_Garrett,1799,False,58089,336,73,Almeida Garrett,0.4973781203539895
"John_Russell,_1st_Earl_Russell",1792,False,132596,206,92,John Russell (político),0.4968324959243966
"Domitila_de_Castro,_Marchioness_of_Santos",1797,False,50056,449,61,Domitila de Castro Canto y Melo,0.4967032071673046
Rodolphe_Töpffer,1799,False,48354,459,60,Rodolphe Töpffer,0.4962078456518305
"James_Brudenell,_7th_Earl_of_Cardigan",1797,False,50806,460,57,James Thomas Brudenell,0.49420028338752237
Thomas_Arnold,1795,False,40505,565,52,Thomas Arnold,0.4931345963477126
Philipp_Franz_von_Siebold,1796,False,84010,222,84,Philipp Franz von Siebold,0.4920566548379441
Frederick_Augustus_II_of_Saxony,1797,False,107514,340,57,Federico Augusto II de Sajonia,0.4916139026983333
Antonio_Rosmini-Serbati,1797,False,70976,367,58,Antonio Rosmini,0.4912727887857916
Franz_Grillparzer,1791,False,47754,351,63,Franz Grillparzer,0.490081424905821
Victor_Cousin,1792,False,49103,405,57,Victor Cousin,0.49000814135469173
William_Edward_Parry,1790,False,78879,207,81,William Edward Parry,0.48730332362625667
Saverio_Mercadante,1795,False,61084,333,57,Saverio Mercadante,0.48592325316553103
Frederick_Marryat,1792,False,117056,241,63,Frederick Marryat,0.4853097422616269
José_Bernardo_Escobar,1797,False,58192,445,47,José Bernardo Escobar,0.48450239675838613
José_María_Pinedo,1795,False,106510,238,60,José María Pinedo,0.4818155089460429
Paul_Delaroche,1797,False,41544,543,40,Paul Delaroche,0.47798321605771216
John_Austin_(legal_philosopher),1790,False,38984,887,33,John Austin (jurista),0.47794766431044855
Johann_Arfvedson,1792,False,40058,441,44,Johann Arfvedson,0.4771907929885023
Princess_Henrietta_of_Nassau-Weilburg,1797,False,45289,198,74,Enriqueta de Nassau-Weilburg,0.47681321657354164
Félix_Savart,1791,False,41722,468,41,Félix Savart,0.4753891526267196
Annette_von_Droste-Hülshoff,1797,False,43985,189,75,Annette von Droste-Hülshoff,0.4753403484473111
Utagawa_Kuniyoshi,1797,False,48656,516,38,Utagawa Kuniyoshi,0.4751786122883409
Antoine-Louis_Barye,1796,False,57550,327,47,Antoine-Louis Barye,0.47515014470554084
Jakob_Steiner,1796,False,50166,372,44,Jakob Steiner,0.4743741775198642
Rowland_Hill,1795,False,38197,299,52,Rowland Hill,0.47360619365889006
George_Tupou_I,1797,False,41184,192,70,George Tupou I,0.4724634005161498
"Edward_Smith-Stanley,_14th_Earl_of_Derby",1799,False,55671,219,56,Edward Smith-Stanley,0.4701636714241524
Amos_Bronson_Alcott,1799,False,61229,318,41,Amos Bronson Alcott,0.4676693690066868
Imam_Shamil,1797,False,69354,206,53,Shamil,0.46733105749642084
Matteo_Carcassi,1792,False,46983,341,40,Matteo Carcassi,0.46612117460723906
István_Széchenyi,1791,False,40176,152,72,Esteban Széchenyi,0.4644452112827643
August_Heinrich_Hoffmann_von_Fallersleben,1798,False,47478,258,44,August Heinrich Hoffmann von Fallersleben,0.46263035467775926
Karl_Lachmann,1793,False,51836,170,56,Carl Lachmann,0.46042362080293864
Charles_Wilkes,1798,False,69772,122,69,Charles Wilkes,0.45853434701492973
Thaddeus_Stevens,1792,False,53446,340,34,Thaddeus Stevens,0.4581443796313828
Anselme_Payen,1795,False,46961,297,36,Anselme Payen,0.4563193032674325
José_Antonio_Saco,1797,False,35499,260,40,José Antonio Saco,0.4554428290358686
Friedlieb_Ferdinand_Runge,1795,False,45752,339,32,Friedrich Ferdinand Runge,0.45327441320344136
James_Gordon_Bennett_Sr.,1795,False,48381,163,47,James Gordon Bennett,0.4503962789160997
David_Douglas_(botanist),1799,False,59083,105,68,David Douglas,0.45025533845787646
Thomas_Hodgkin,1798,False,38846,391,28,Thomas Hodgkin,0.44779990772583633
Jeremias_Gotthelf,1797,False,49561,136,51,Jeremias Gotthelf,0.44754706380046305
Manuel_Aguilar_Chacón,1797,False,46312,187,40,Manuel Aguilar Chacón,0.44709845700147055
Ferdinand_Hérold,1791,False,49872,177,41,Ferdinand Hérold,0.44705011953002655
Franz_Berwald,1796,False,55761,156,44,Franz Berwald,0.4468877927449181
Adhémar_Jean_Claude_Barré_de_Saint-Venant,1797,False,60276,167,37,Adhémar Jean Claude Barré de Saint-Venant,0.4414440785573776
Pierre_Leroux,1797,False,54927,270,28,Pierre Leroux,0.4405415052407905
Christian_Friedrich_Schönbein,1799,False,38454,227,32,Christian Schönbein,0.44016489244694473
