link,year,disambiguation,length,pageviews,revisions,title,score
Francisco_Franco,1892,False,932213,87942,3700,Francisco Franco,0.8618990540444968
Juan_Perón,1895,False,613464,76566,4480,Juan Domingo Perón,0.8571243898369267
Jorge_Luis_Borges,1899,False,439944,100639,3812,Jorge Luis Borges,0.8518351370860051
Federico_García_Lorca,1898,False,210590,108051,3316,Federico García Lorca,0.8330210852263583
Carlos_Gardel,1890,False,556855,31630,3328,Carlos Gardel,0.8203797586793656
Rafael_Trujillo,1891,False,217481,47948,2344,Rafael Leónidas Trujillo,0.8012791526676637
J._R._R._Tolkien,1892,False,288317,38173,1876,J. R. R. Tolkien,0.7927431089473149
Ernest_Hemingway,1899,False,324576,52647,1358,Ernest Hemingway,0.7904661977396112
César_Vallejo,1892,False,140137,48739,1872,César Vallejo,0.7845332895370235
Joseph_Goebbels,1897,False,722598,27984,1144,Joseph Goebbels,0.7809722945907539
Lázaro_Cárdenas,1895,False,156989,43102,1524,Lázaro Cárdenas del Río,0.7761974593417234
Jean_Piaget,1896,False,136283,61327,1307,Jean Piaget,0.7757190082988656
Jorge_Eliécer_Gaitán,1898,False,94152,35113,2129,Jorge Eliécer Gaitán,0.7725705973809631
Mao_Zedong,1893,False,173618,37376,1422,Mao Zedong,0.7720442216894198
H._P._Lovecraft,1890,False,199481,32001,1408,H. P. Lovecraft,0.7704322319824499
Agatha_Christie,1890,False,282935,25589,1375,Agatha Christie,0.7701396227813594
Alfred_Hitchcock,1899,False,401233,24646,1172,Alfred Hitchcock,0.768943238345721
Joan_Miró,1893,False,177825,28510,1139,Joan Miró,0.7571795690579078
Al_Capone,1899,False,89079,42906,1200,Al Capone,0.755434206026416
George_VI,1895,False,345437,38805,685,Jorge VI del Reino Unido,0.7549873615911447
Miguel_Ángel_Asturias,1899,False,265040,28579,901,Miguel Ángel Asturias,0.7549577032558158
1981,1890,False,223283,10347,2034,1981,0.7540593458829838
Dwight_D._Eisenhower,1890,False,290615,25766,756,Dwight D. Eisenhower,0.74654104415956
Nikita_Khrushchev,1894,False,427291,16378,842,Nikita Jrushchov,0.7455265240548207
Erwin_Rommel,1891,False,231767,20686,908,Erwin Rommel,0.744748929646047
Edward_VIII,1894,False,277883,22844,692,Eduardo VIII del Reino Unido,0.7389977090634763
Haile_Selassie_I,1892,False,239831,13077,1018,Haile Selassie,0.7375098476220986
Lev_Vygotsky,1896,False,124495,32431,707,Lev Vygotski,0.7342691017770907
Josip_Broz_Tito,1892,False,245304,11631,1004,Josip Broz Tito,0.7340653920992257
Vicente_Huidobro,1893,False,91995,19302,1094,Vicente Huidobro,0.7332398628336555
Antonio_Gramsci,1891,False,196861,22847,648,Antonio Gramsci,0.7304017431854505
C._S._Lewis,1898,False,141582,14719,954,C. S. Lewis,0.7291056186367263
Manuel_Ávila_Camacho,1897,False,90677,20985,889,Manuel Ávila Camacho,0.7271905599441033
Pope_Paul_VI,1897,False,269097,13233,737,Pablo VI,0.72694103008032
Bertolt_Brecht,1898,False,134055,18246,756,Bertolt Brecht,0.7245561537884067
Aldous_Huxley,1894,False,161405,16457,654,Aldous Huxley,0.7192625742172511
Charles_de_Gaulle,1890,False,146570,18964,611,Charles de Gaulle,0.7182830828556782
José_María_Velasco_Ibarra,1893,False,115949,14320,766,José María Velasco Ibarra,0.7163183183376909
Dolores_Ibárruri,1895,False,96608,13780,768,Dolores Ibárruri,0.7121331828556157
Hermann_Göring,1893,False,121393,13347,680,Hermann Göring,0.7105907660122152
Amelia_Earhart,1897,False,101143,16948,606,Amelia Earhart,0.7086632381902469
Manfred_von_Richthofen,1892,False,78626,18431,625,Manfred von Richthofen,0.7073479360516055
Juan_Negrín,1892,False,187391,6884,739,Juan Negrín,0.7029367447485905
M._C._Escher,1898,False,84558,10577,765,M. C. Escher,0.7026545705574321
Vicente_Aleixandre,1898,False,108199,11507,628,Vicente Aleixandre,0.7015670165087476
Jorge_Alessandri,1896,False,129462,6657,853,Jorge Alessandri,0.7012666880347961
Ho_Chi_Minh,1890,False,101348,11343,647,Hồ Chí Minh,0.7012398067915259
Manuel_A._Odría,1896,False,112761,10858,599,Manuel A. Odría,0.6988711486813951
René_Magritte,1898,False,91702,11813,521,René Magritte,0.6917699909415479
Rudolf_Hess,1894,False,103151,10373,533,Rudolf Hess,0.6914260547405736
William_Faulkner,1897,False,104531,13258,457,William Faulkner,0.6913509070763754
Wallis_Simpson,1896,False,216685,9657,420,Wallis Simpson,0.6912912034531862
F._Scott_Fitzgerald,1896,False,191260,15641,330,F. Scott Fitzgerald,0.6902702974163697
André_Breton,1896,False,82503,14621,433,André Breton,0.687301890862762
James_Chadwick,1891,False,86331,11869,474,James Chadwick,0.6869063447033433
John_Ford,1894,False,205772,4153,667,John Ford (director de cine),0.6852681713061138
Lucky_Luciano,1897,False,220641,11048,313,Lucky Luciano,0.6815033170956691
William_James_Sidis,1898,False,66806,11392,463,William James Sidis,0.6804204982735159
Babe_Ruth,1895,False,90820,10496,420,Babe Ruth,0.6796067534175223
Golda_Meir,1898,False,263480,5082,440,Golda Meir,0.6784207339114666
Friedrich_Hayek,1899,False,107685,8572,403,Friedrich Hayek,0.6755360863797938
Carl_Orff,1895,False,92297,5659,553,Carl Orff,0.6747329557090569
Jiddu_Krishnamurti,1895,False,95856,9916,373,Jiddu Krishnamurti,0.6739642735424973
Enzo_Ferrari,1898,False,72428,10539,393,Enzo Ferrari,0.6730237220447047
Humphrey_Bogart,1899,False,102867,11344,329,Humphrey Bogart,0.6727827957108125
Karl_Dönitz,1891,False,100040,8737,383,Karl Dönitz,0.6726444302340551
Dámaso_Alonso,1898,False,87823,5838,523,Dámaso Alonso,0.6726186136473766
Vladimir_Nabokov,1899,False,101886,7976,397,Vladimir Nabokov,0.6721518511472907
Rufino_Tamayo,1899,False,86517,9053,390,Rufino Tamayo,0.6719401596080269
Anna_Anderson,1896,False,208388,5590,378,Anna Anderson,0.671357632288133
Alvar_Aalto,1898,False,205955,4947,410,Alvar Aalto,0.6711973475057521
Georges_Lemaître,1894,False,98230,10846,327,Georges Lemaître,0.6706870376709593
Groucho_Marx,1890,False,81901,8895,387,Groucho Marx,0.6702589742141689
J._Edgar_Hoover,1895,False,110144,9556,329,John Edgar Hoover,0.669713134868059
Antonin_Artaud,1896,False,98937,7470,387,Antonin Artaud,0.6689003849979674
José_Bustamante_y_Rivero,1894,False,148979,5728,370,José Luis Bustamante y Rivero,0.6662326182020543
Buster_Keaton,1895,False,108481,7186,326,Buster Keaton,0.6619170773398881
Juan_de_la_Cierva,1895,False,79952,5404,425,Juan de la Cierva,0.6607414488095597
Wilhelm_Reich,1897,False,125609,4890,367,Wilhelm Reich,0.6589971885501389
Colonel_Sanders,1890,False,65028,11996,272,Coronel Sanders,0.6578118596425057
Vyacheslav_Molotov,1890,False,202825,5090,297,Viacheslav Mólotov,0.6577538159095327
Georgi_Zhukov,1896,False,99350,4947,375,Gueorgui Zhúkov,0.6566557053194273
Sergei_Prokofiev,1891,False,94594,5802,337,Serguéi Prokófiev,0.6556826925574717
Duke_Ellington,1899,False,227164,4197,282,Duke Ellington,0.651599889414819
Mariano_Ospina_Pérez,1891,False,78388,6231,314,Mariano Ospina Pérez,0.6515423681323274
Fred_Astaire,1899,False,124386,6696,254,Fred Astaire,0.6508543895371048
Henry_Moore,1898,False,177653,3905,311,Henry Moore,0.650570950206889
Louis_de_Broglie,1892,False,75984,8151,257,Louis-Victor de Broglie,0.6487357546544651
Virginia_Henderson,1897,False,54070,16002,206,Virginia Henderson,0.6475631079016455
Fritz_Lang,1890,False,88979,4323,335,Fritz Lang,0.6465705611032866
Lavrentiy_Beria,1899,False,155353,3917,294,Lavrenti Beria,0.6463614678346615
Luis_Muñoz_Marín,1898,False,63622,4498,337,Luis Muñoz Marín,0.6426539036758413
Harold_Lloyd,1893,False,104973,2485,420,Harold Lloyd,0.6418908436284285
George_Gershwin,1898,False,83641,4118,311,George Gershwin,0.6411809607299571
Louis-Ferdinand_Céline,1894,False,102048,3389,315,Louis-Ferdinand Céline,0.6392370265394671
Mikhail_Bakhtin,1895,False,82470,3985,304,Mijaíl Bajtín,0.6391099854146367
Alexander_Calder,1898,False,67636,5579,264,Alexander Calder,0.6388083387539414
León_de_Greiff,1895,False,68947,4705,285,León de Greiff,0.6380648842143345
Engelbert_Dollfuss,1892,False,549323,998,506,Engelbert Dollfuss,0.637897116820375
Boris_Pasternak,1890,False,111143,2939,321,Borís Pasternak,0.6371318990192792
Friedrich_Paulus,1890,False,81119,4744,256,Friedrich Paulus,0.6360737404666031
Alexander_Alekhine,1892,False,141345,2043,368,Alexander Alekhine,0.6348202011376178
Michael_Collins_(Irish_leader),1890,False,124991,4415,221,Michael Collins (líder irlandés),0.6337400624035249
Cristóbal_Balenciaga,1895,False,75266,5245,234,Cristóbal Balenciaga,0.633476202089526
Mae_West,1893,False,88192,3795,263,Mae West,0.6325698928643153
Henry_Miller,1891,False,67319,8035,190,Henry Miller,0.6321564840212689
Rudolph_Valentino,1895,False,64540,7019,205,Rodolfo Valentino,0.6320536127124566
