link,year,disambiguation,length,pageviews,revisions,title,score
Hildegard_of_Bingen,1098,False,285166,7322,935,Hildegarda de Bingen,0.720271840437978
Bernard_of_Clairvaux,1090,False,193412,5113,912,Bernardo de Claraval,0.702263472225935
Stephen_of_England,1096,False,139328,3212,202,Esteban de Inglaterra,0.6224952923991177
Muhammad_al-Idrisi,1099,False,61527,1735,150,Al-Idrisi,0.5810684294029737
Conrad_III_of_Germany,1093,False,46644,655,130,Conrado III,0.542124178728188
St_Malachy,1094,False,42758,845,104,Malaquías de Armagh,0.5391787998672555
Roger_II_of_Sicily,1095,False,64982,644,92,Roger II de Sicilia,0.5301418638679779
Fulk_of_Jerusalem,1092,False,54643,559,75,Fulco de Jerusalén,0.5143137064152393
Hugh_of_St._Victor,1096,False,63230,538,53,Hugo de San Víctor,0.4971651636263564
"William_X,_Duke_of_Aquitaine",1099,False,41235,239,61,Guillermo X de Aquitania,0.4743629879258003
Adélaide_de_Maurienne,1092,False,45409,203,52,Adela de Saboya,0.4623013950313809
Amadeus_III_of_Savoy,1095,False,36526,155,41,Amadeo III de Saboya,0.43989112852185985
William_of_Malmesbury,1095,False,38599,137,39,Guillermo de Malmesbury,0.43360440845165527
Isaac_Komnenos_(son_of_Alexios_I),1093,False,37283,60,37,Isaac Comneno (príncipe),0.398420413578201
Usama_ibn_Munqidh,1095,False,79183,60,20,Usama ibn Munqidh,0.37427846451573415
Sybilla_of_Normandy,1092,False,29339,34,14,Sibila de Normandía,0.3283187053481496
Fujiwara_no_Tadamichi,1097,False,27868,27,12,Fujiwara no Tadamichi,0.3106723251185356
Theodora_Komnene_(daughter_of_Alexios_I),1096,False,28789,37,3,Teodora Comnena Angelina,0.20791880592178968
"Matilda,_Countess_of_Rethel",1091,,1,1,1,?,0.05448825167540282
Juliane_de_Fontevrault,1090,,1,1,1,?,0.05448825167540282
Kogyo-Daishi,1095,,1,1,1,?,0.05448825167540282
Henry_of_Blois,1099,,1,1,1,?,0.05448825167540282
Eliezer_ben_Nathan,1090,,1,1,1,?,0.05448825167540282
Gwenllian_ferch_Gruffydd,1097,,1,1,1,?,0.05448825167540282
Qin_Hui_(Song_Dynasty),1090,,1,1,1,?,0.05448825167540282
"Hugh_Bigod,_1st_Earl_of_Norfolk",1095,,1,1,1,?,0.05448825167540282
"Ranulf_de_Gernon,_4th_Earl_of_Chester",1099,,1,1,1,?,0.05448825167540282
Eudokia_Komnene_(daughter_of_Alexios_I),1094,,1,1,1,?,0.05448825167540282
