link,year,disambiguation,length,pageviews,revisions,title,score
Rumi,1207,False,370972,89750,4414,Rumi,0.8505940830657364
Henry_III_of_England,1207,False,511799,52180,1536,Henry III of England,0.8034531757428113
Razia_Sultana,1205,False,75891,44112,871,Razia Sultana,0.7401437566988802
Möngke_Khan,1209,False,168009,18051,736,Möngke Khan,0.7271647806504029
Möngke_Khan,1208,False,168009,18051,736,Möngke Khan,0.7271647806504029
"Simon_de_Montfort,_6th_Earl_of_Leicester",1208,False,170415,12629,882,"Simon de Montfort, 6th Earl of Leicester",0.7252326750323638
Nasir_al-Din_al-Tusi,1201,False,209880,6442,855,Nasir al-Din al-Tusi,0.7082664031135384
Elizabeth_of_Hungary,1207,False,175472,5139,882,Elizabeth of Hungary,0.69967808851386
James_I_of_Aragon,1208,False,163165,5188,533,James I of Aragon,0.6798393205527723
Béla_IV_of_Hungary,1206,False,325965,3165,608,Béla IV of Hungary,0.6796371262813784
"Richard,_1st_Earl_of_Cornwall",1209,False,185475,5405,481,"Richard, 1st Earl of Cornwall",0.6788252501399606
Dōgen,1200,False,191851,5017,492,Dōgen,0.6780866339652223
Güyük_Khan,1206,False,101838,13095,342,Güyük Khan,0.6777890149441849
Mindaugas,1200,False,166363,3659,653,Mindaugas,0.6773394070805391
Haji_Bektash_Veli,1209,False,178044,2865,654,Haji Bektash Veli,0.6705665008979126
Haakon_IV_of_Norway,1204,False,186332,5089,337,Haakon IV of Norway,0.6621732951725815
Matthew_Paris,1200,False,111133,3043,318,Matthew Paris,0.6377592728105568
Daniel_of_Galicia,1201,False,113124,1962,403,Daniel of Galicia,0.6339261466970527
Ulrich_von_Liechtenstein,1200,False,51474,3686,177,Ulrich von Liechtenstein,0.6061184166209174
Theobald_I_of_Navarre,1201,False,137765,1782,190,Theobald I of Navarre,0.6027255258950996
"Margaret_II,_Countess_of_Flanders",1202,False,131168,943,188,"Margaret II, Countess of Flanders",0.5816440225448639
Eva_Marshal,1203,False,96128,666,228,Eva Marshal,0.5736491694921766
"Alix,_Duchess_of_Brittany",1201,False,122256,814,174,"Alix, Duchess of Brittany",0.5727019685686927
Ladislaus_III_of_Hungary,1201,False,113262,797,178,Ladislaus III of Hungary,0.5720604649888856
"Henry_II,_Duke_of_Brabant",1207,False,98307,1352,119,"Henry II, Duke of Brabant",0.5690096314053802
"Peter_II,_Count_of_Savoy",1203,False,69885,623,194,"Peter II, Count of Savoy",0.5613432021199062
Henry_I_of_Castile,1204,False,105524,1044,108,Henry I of Castile,0.5576299742806703
Qin_Jiushao,1202,False,40986,842,143,Qin Jiushao,0.5524350052147694
"Humphrey_de_Bohun,_2nd_Earl_of_Hereford",1208,False,39609,1245,94,"Humphrey de Bohun, 2nd Earl of Hereford",0.54439591737436
"Matilda_II,_Countess_of_Boulogne",1202,False,138707,552,111,"Matilda II, Countess of Boulogne",0.5415593966687106
Alice_of_Schaerbeek,1204,False,36446,709,124,Alice of Schaerbeek,0.5396129799628023
Emperor_Lizong_of_Song,1205,False,53964,734,108,Emperor Lizong,0.5394030085233764
"Margaret_de_Quincy,_Countess_of_Lincoln",1206,False,49231,438,140,"Margaret de Quincy, Countess of Lincoln",0.5322037854225914
"Henry_Raspe,_Landgrave_of_Thuringia",1204,False,102286,441,111,"Henry Raspe, Landgrave of Thuringia",0.5307899884924614
Robert_de_Sorbon,1201,False,41186,686,83,Robert de Sorbon,0.5221527240100394
Ibn_Abi_Usaibia,1203,False,59634,612,72,Ibn Abi Usaibia,0.5159769878541968
William_of_Sherwood,1200,False,46504,388,80,William of Sherwood,0.5040484092111027
"Philip_I,_Count_of_Savoy",1207,False,48888,252,90,"Philip I, Count of Savoy",0.494552712933007
Adam_Marsh,1200,False,40759,310,72,Adam Marsh,0.4905285131161771
Margrete_Skulesdatter,1208,False,44806,313,58,Margrete Skulesdatter,0.4818451060610932
Isaac_ben_Moses_of_Vienna,1200,False,44702,263,63,Isaac ben Moses of Vienna,0.4798711695256079
"John_Fitzalan,_Lord_of_Oswestry",1200,False,31205,235,67,"John Fitzalan, 3rd Lord of Oswestry",0.47519891691738714
Bettisia_Gozzadini,1209,False,36726,248,57,Bettisia Gozzadini,0.47144435136146795
Abû_'Uthmân_Sa'îd_ibn_Hakam_al_Qurashi,1204,False,40634,147,86,Abû 'Uthmân Sa'îd ibn Hakam al Qurashi,0.47008203877923566
Maria_of_Courtenay,1204,False,34903,114,40,Maria of Courtenay,0.4272471136916462
Hōjō_Masamura,1205,False,28555,168,28,Hōjō Masamura,0.42126615178823235
Arnold_Fitz_Thedmar,1201,False,33890,88,35,Arnold Fitz Thedmar,0.41111158681758747
Athīr_al-Dīn_al-Abharī,1200,False,118979,24,115,Athir al-Din al-Abhari,0.3897009300297105
Ingerd_Jakobsdatter,1200,False,24784,55,8,Ingerd Jakobsdatter,0.3085481292749272
