link,year,disambiguation,length,pageviews,revisions,title,score
Ronald_Reagan,1911,False,1045983,579086,18082,Ronald Reagan,0.967670562513872
John_F._Kennedy,1917,False,988007,608759,13992,John F. Kennedy,0.9589840674519489
Richard_Nixon,1913,False,748626,388882,10934,Richard Nixon,0.9335064994795428
Frank_Sinatra,1915,False,908582,294976,10761,Frank Sinatra,0.930441685788046
Nelson_Mandela,1918,False,803788,321056,10090,Nelson Mandela,0.9276708800703928
Gerald_Ford,1913,False,769975,248147,9315,Gerald Ford,0.9175932813580223
Mother_Teresa,1910,False,430855,344720,7788,Mother Teresa,0.9063874118072145
Alan_Turing,1912,False,464420,346017,6704,Alan Turing,0.9029487168459706
Jackie_Robinson,1919,False,676718,148297,6218,Jackie Robinson,0.8878716192030458
Jesse_Owens,1913,False,375694,267147,5305,Jesse Owens,0.8838500731720993
Indira_Gandhi,1917,False,489680,167124,6161,Indira Gandhi,0.8837265026964729
Bonnie_Parker,1910,False,262546,219771,7597,Bonnie and Clyde,0.8833530747491739
Orson_Welles,1915,False,664974,126247,5783,Orson Welles,0.880835477508425
Ferdinand_Marcos,1917,False,835013,100305,5568,Ferdinand Marcos,0.878021301479615
Roald_Dahl,1916,False,282131,199951,6574,Roald Dahl,0.8779734239071133
Rosa_Parks,1913,False,454370,181697,5068,Rosa Parks,0.8772985694610423
L._Ron_Hubbard,1911,False,444382,89636,7180,L. Ron Hubbard,0.8706834377138711
2016,1916,False,283255,221678,4857,2016,0.8700202137581261
2016,1912,False,283255,221678,4857,2016,0.8700202137581261
Augusto_Pinochet,1915,False,368158,79359,7577,Augusto Pinochet,0.8650941048549784
Josef_Mengele,1911,False,271851,155749,5395,Josef Mengele,0.8644367645898712
Pierre_Elliott_Trudeau,1919,False,458814,92705,5615,Pierre Trudeau,0.8641046545567682
Isaac_Asimov,1919,False,489914,97074,4989,Isaac Asimov,0.8626191510581321
Lucille_Ball,1911,False,299146,168419,4263,Lucille Ball,0.8602052592482734
Mohammad_Reza_Pahlavi,1919,False,475903,84609,4583,Mohammad Reza Pahlavi,0.8554960368046912
Richard_Feynman,1918,False,425373,93309,4543,Richard Feynman,0.8554333501479603
Milton_Friedman,1912,False,479711,78199,4760,Milton Friedman,0.8548923655872135
Kirk_Douglas,1916,False,344833,238898,2407,Kirk Douglas,0.8494951455047157
Arthur_Miller,1915,False,269273,85215,5442,Arthur Miller,0.8494907970536788
Billie_Holiday,1915,False,303174,87752,4873,Billie Holiday,0.8491327301894086
Jackson_Pollock,1912,False,234003,96119,5193,Jackson Pollock,0.8479087155063826
