link,year,disambiguation,length,pageviews,revisions,title,score
Maddie_Ziegler,2002,False,184015,269454,2417,Maddie Ziegler,0.8384903368358397
Jackie_Evancho,2000,False,388527,37203,3270,Jackie Evancho,0.8176485426644303
Willow_Smith,2000,False,115228,115617,2315,Willow Smith,0.8081027946156993
Noah_Cyrus,2000,False,85198,41816,3508,Noah Cyrus,0.7912321789494454
Rowan_Blanchard,2001,False,73580,67611,1448,Rowan Blanchard,0.7687021623230433
Mackenzie_Foy,2000,False,80537,47202,1606,Mackenzie Foy,0.76638386326941
Lady_Louise_Windsor,2003,False,132018,35638,1313,Lady Louise Windsor,0.7624612310150725
Skai_Jackson,2002,False,47539,48778,1619,Skai Jackson,0.7555326496275108
Connie_Talbot,2000,False,228126,11871,1502,Connie Talbot,0.7481901217971358
"Leonor,_Princess_of_Asturias",2005,False,193952,24706,892,"Leonor, Princess of Asturias",0.7454294737829517
Darren_Espanto,2001,False,188550,11205,1531,Darren Espanto,0.7438143249313377
Millie_Bobby_Brown,2004,False,94640,91627,595,Millie Bobby Brown,0.7434095733389255
Frankie_Jonas,2000,False,62820,20023,1525,Frankie Jonas,0.7382565631574699
"James,_Viscount_Severn",2007,False,151981,27318,768,"James, Viscount Severn",0.7373648781072903
Princess_Catharina-Amalia_of_the_Netherlands,2003,False,178225,18452,856,"Catharina-Amalia, Princess of Orange",0.7348665311304452
Jasmine_Thompson,2000,False,93163,25719,762,Jasmine Thompson,0.7265055472948729
Laurie_Hernandez,2000,False,156297,47470,437,Laurie Hernandez,0.7250389464282753
Quvenzhané_Wallis,2003,False,87415,31779,638,Quvenzhané Wallis,0.7228023150610859
Isabela_Moner,2001,False,65355,47561,579,Isabela Moner,0.7216188350181579
Madison_De_La_Garza,2001,False,49462,25459,935,Madison De La Garza,0.7215220196675979
"Aiko,_Princess_Toshi",2001,False,127502,20548,557,"Aiko, Princess Toshi",0.7138485636189578
David_Mazouz,2001,False,62552,39658,501,David Mazouz,0.7106512530080958
"Princess_Elisabeth,_Duchess_of_Brabant",2001,False,163715,14212,567,"Princess Elisabeth, Duchess of Brabant",0.7098022522478407
Prince_Christian_of_Denmark,2005,False,82766,11841,734,Prince Christian of Denmark,0.7036453701276654
Jace_Norman,2000,False,53383,22240,563,Jace Norman,0.700015463393993
Yara_Shahidi,2000,False,61266,42768,385,Yara Shahidi,0.6998338854285266
Jacob_Tremblay,2006,False,92123,60868,287,Jacob Tremblay,0.6997110947094874
Princess_Ingrid_Alexandra_of_Norway,2004,False,155989,9585,556,Princess Ingrid Alexandra of Norway,0.69794312886002
Willow_Shields,2000,False,52556,16583,618,Willow Shields,0.6967022460975142
Mo'ne_Davis,2001,False,125648,11682,498,Mo'ne Davis,0.6949527848998668
Davis_Cleveland,2002,False,52222,6392,1168,Davis Cleveland,0.6945335245501683
Ethan_Bortnick,2000,False,84079,8876,639,Ethan Bortnick,0.6910221913856888
Ramona_Marquez,2001,False,40114,16337,581,Ramona Marquez,0.6885753926974397
