link,year,disambiguation,length,pageviews,revisions,title,score
Joseph_Stalin,1878,False,1041015,382438,15438,Joseph Stalin,0.9520428603758191
Albert_Einstein,1879,False,576563,559755,16189,Albert Einstein,0.9491396945832281
Winston_Churchill,1874,False,963700,372341,10160,Winston Churchill,0.935534915677039
Vladimir_Lenin,1870,False,853420,215917,10764,Vladimir Lenin,0.9211325862576425
Herbert_Hoover,1874,False,549787,143038,7868,Herbert Hoover,0.8905702186917115
Harry_Houdini,1874,False,305800,148542,7789,Harry Houdini,0.8781741844116137
Muhammad_Ali_Jinnah,1876,False,399369,97114,8651,Muhammad Ali Jinnah,0.8764950766800934
Aleister_Crowley,1875,False,472194,123476,6181,Aleister Crowley,0.8754102893903476
Leon_Trotsky,1879,False,452577,120502,5902,Leon Trotsky,0.8723116723012913
Calvin_Coolidge,1872,False,473120,107727,5799,Calvin Coolidge,0.8697623144918601
Orville_Wright,1871,False,329991,161780,4952,Wright brothers,0.8667159761253265
Bertrand_Russell,1872,False,618214,90686,4513,Bertrand Russell,0.8620211368245171
Carl_Jung,1875,False,344698,103335,4863,Carl Jung,0.8559742587065094
Jack_London,1876,False,300817,61868,5412,Jack London,0.8432624064117574
Gregorian_calendar,1873,False,292174,99429,3725,Gregorian calendar,0.842197630453033
Pancho_Villa,1878,False,256075,65969,5443,Pancho Villa,0.8417119447912341
Ernest_Shackleton,1874,False,358432,55256,4884,Ernest Shackleton,0.8404860395529162
Margaret_Sanger,1879,False,348010,65152,4222,Margaret Sanger,0.8394114668277122
Pope_Pius_XII,1876,False,532025,36836,5238,Pope Pius XII,0.8391357520487077
Ernest_Rutherford,1871,False,243375,51575,4985,Ernest Rutherford,0.8311990663045015
Albert_Fish,1870,False,134841,108387,3747,Albert Fish,0.8272967952357172
Robert_Frost,1874,False,164318,72925,3957,Robert Frost,0.8240580612458895
Guglielmo_Marconi,1874,False,258779,45365,3928,Guglielmo Marconi,0.8212247911180953
Jeanne_Calment,1875,False,142003,103474,3123,Jeanne Calment,0.8210937133583824
Vallabhbhai_Patel,1875,False,326959,49478,2575,Vallabhbhai Patel,0.8135561723892099
Jack_Johnson_(boxer),1878,False,370330,40386,2593,Jack Johnson (boxer),0.8108196133873367
Gertrude_Stein,1874,False,304363,44500,2651,Gertrude Stein,0.8104228607330605
Piet_Mondrian,1872,False,165768,47723,3537,Piet Mondrian,0.8097154665006099
Upton_Sinclair,1878,False,227292,35105,3489,Upton Sinclair,0.807662189324395
Alexandra_Feodorovna_(Alix_of_Hesse),1872,False,278751,42095,2315,Alexandra Feodorovna (Alix of Hesse),0.8023800307344789
William_Lyon_Mackenzie_King,1874,False,394592,21027,3088,William Lyon Mackenzie King,0.799594799546983
Sri_Aurobindo,1872,False,334511,27479,2682,Sri Aurobindo,0.7994896009307195
Ramana_Maharshi,1879,False,393738,22502,2872,Ramana Maharshi,0.7991107920541157
Mata_Hari,1876,False,134776,63294,2231,Mata Hari,0.7963772688287717
Thérèse_of_Lisieux,1873,False,438967,24366,2334,Thérèse of Lisieux,0.7961600164236019
Paul_Klee,1879,False,279550,30509,2403,Paul Klee,0.7951647030278745
G._K._Chesterton,1874,False,274985,34697,1999,G. K. Chesterton,0.7916952276934299
Albert_Schweitzer,1875,False,261264,30248,2214,Albert Schweitzer,0.790742514644405
Maurice_Ravel,1875,False,315518,32084,1900,Maurice Ravel,0.7903175125321946
Emiliano_Zapata,1879,False,179287,32487,2495,Emiliano Zapata,0.7894521367306997
Arnold_Schoenberg,1874,False,220207,31169,2151,Arnold Schoenberg,0.7872340674577633
Konrad_Adenauer,1876,False,382530,25314,1883,Konrad Adenauer,0.7870220393357703
Rosa_Luxemburg,1871,False,297084,32825,1584,Rosa Luxemburg,0.7829829849694944
Edgar_Cayce,1877,False,188262,29370,1997,Edgar Cayce,0.7799615019717889
Roald_Amundsen,1872,False,218351,27200,1945,Roald Amundsen,0.7798365914652443
Isadora_Duncan,1877,False,172193,33633,1853,Isadora Duncan,0.7790588664766288
Marcel_Proust,1871,False,145590,44358,1637,Marcel Proust,0.778068178857084
C._Rajagopalachari,1878,False,405600,22760,1548,C. Rajagopalachari,0.7777895690846597
Howard_Carter,1874,False,117560,28493,2500,Howard Carter,0.7773474627588504
Will_Rogers,1879,False,203630,29459,1710,Will Rogers,0.7759545732376657
Gustav_Holst,1874,False,279417,20300,1818,Gustav Holst,0.7739623603923438
Reza_Shah_Pahlavi,1877,False,230733,19883,1980,Reza Shah,0.7728997505018064
Stephen_Crane,1871,False,238552,14691,2511,Stephen Crane,0.7728123670564215
Franz_von_Papen,1879,False,472399,18986,1426,Franz von Papen,0.7721687878071095
Hermann_Hesse,1877,False,194718,35228,1394,Hermann Hesse,0.7720145749930942
W._Somerset_Maugham,1874,False,196151,29468,1539,W. Somerset Maugham,0.7713534636957875
Ralph_Vaughan_Williams,1872,False,308956,21475,1538,Ralph Vaughan Williams,0.7712010016276978
Lucy_Maud_Montgomery,1874,False,241437,20495,1784,Lucy Maud Montgomery,0.7708940279425791
Maria_Montessori,1870,False,170316,27267,1634,Maria Montessori,0.7688400010821621
Thomas_Mann,1875,False,228458,27371,1330,Thomas Mann,0.7667639311118467
Manuel_L._Quezon,1878,False,245257,24456,1377,Manuel L. Quezon,0.7664280023691349
Billy_Mitchell,1879,False,223254,29004,1214,Billy Mitchell,0.7642983584961504
Saki,1870,False,137297,19728,1935,Saki,0.7619672273582531
Enrico_Caruso,1873,False,158014,18455,1878,Enrico Caruso,0.7618355818069708
Carl_Sandburg,1878,False,175943,15087,2082,Carl Sandburg,0.7616900197834121
Rainer_Maria_Rilke,1875,False,223676,23881,1279,Rainer Maria Rilke,0.7613213985422772
Honus_Wagner,1874,False,307224,16644,1384,Honus Wagner,0.760074523781921
Gerd_von_Rundstedt,1875,False,314172,23416,1072,Gerd von Rundstedt,0.7598731901908381
Edgar_Rice_Burroughs,1875,False,228415,32944,984,Edgar Rice Burroughs,0.7594882686653369
Alfred_Adler,1870,False,193007,22504,1356,Alfred Adler,0.7592718285433296
