link,year,disambiguation,length,pageviews,revisions,title,score
Miley_Cyrus,1992,False,496413,385744,12408,Miley Cyrus,0.9280195597785413
Selena_Gomez,1992,False,472652,521129,9160,Selena Gomez,0.9236575290602654
Justin_Bieber,1994,False,455205,576270,8268,Justin Bieber,0.9214468388017484
Ariana_Grande,1993,False,389089,629099,6449,Ariana Grande,0.9107421758297967
Emma_Watson,1990,False,371296,442792,8038,Emma Watson,0.9097191086163089
Demi_Lovato,1992,False,428923,321002,7533,Demi Lovato,0.9034704370602603
Neymar,1992,False,629683,291607,5848,Neymar,0.9007846018027196
Jennifer_Lawrence,1990,False,507562,476746,4297,Jennifer Lawrence,0.8956193797442732
The_Weeknd,1990,False,276864,379593,6638,The Weeknd,0.8926133148012251
Kendall_Jenner,1995,False,437398,404705,3853,Kendall Jenner,0.8845815406790328
Kristen_Stewart,1990,False,257036,322969,5089,Kristen Stewart,0.8779095726091989
Malala_Yousafzai,1997,False,444350,204213,4567,Malala Yousafzai,0.8758552149984236
Mario_Balotelli,1990,False,511364,161473,4758,Mario Balotelli,0.874674120292715
Emma_Roberts,1991,False,196765,330307,5105,Emma Roberts,0.8721256206201575
Dakota_Fanning,1994,False,201561,193281,6739,Dakota Fanning,0.8700509782918008
Dylan_and_Cole_Sprouse,1992,False,218089,112068,9483,Dylan and Cole Sprouse,0.8693215924435687
Paige_(wrestler),1992,False,458492,205591,3719,Paige (wrestler),0.8690616547750423
Emily_Ratajkowski,1991,False,420799,272318,2927,Emily Ratajkowski,0.8643494132056988
Chloë_Grace_Moretz,1997,False,176940,400282,3906,Chloë Grace Moretz,0.8639747131289598
Eden_Hazard,1991,False,584473,112979,4195,Eden Hazard,0.8639610768599245
Cara_Delevingne,1992,False,342208,373165,2704,Cara Delevingne,0.863496106750737
JoJo_(singer),1990,False,239265,125753,6346,JoJo (singer),0.8617260171975666
Kylie_Jenner,1997,False,224987,427638,2794,Kylie Jenner,0.8582166109220704
Zayn_Malik,1993,False,266653,474778,2335,Zayn Malik,0.8569144384592188
Iggy_Azalea,1990,False,289862,194886,3336,Iggy Azalea,0.8539146351095583
Josh_Hutcherson,1992,False,275582,123288,4579,Josh Hutcherson,0.853437170679656
Paul_Pogba,1993,False,365614,214788,2651,Paul Pogba,0.8522364192865393
Shailene_Woodley,1991,False,177658,248926,3626,Shailene Woodley,0.8513085537090936
James_Rodríguez,1991,False,472841,100947,3548,James Rodríguez,0.850766219563782
Nick_Jonas,1992,False,327229,182942,2937,Nick Jonas,0.8502754389349291
Bridgit_Mendler,1992,False,342571,63468,5816,Bridgit Mendler,0.8490313575343149
Sasha_Banks,1992,False,358611,196771,2581,Sasha Banks,0.8488262098874858
Magnus_Carlsen,1990,False,521386,79626,3625,Magnus Carlsen,0.84742996941982
Miranda_Cosgrove,1993,False,165035,114275,5706,Miranda Cosgrove,0.847274028382798
Victoria_Justice,1993,False,163763,127112,5210,Victoria Justice,0.8466862448408106
Taylor_Lautner,1992,False,218101,171980,3471,Taylor Lautner,0.8462418625482873
Gigi_Hadid,1995,False,220127,778236,1613,Gigi Hadid,0.846128335933172
Emily_Osment,1992,False,154076,106367,6061,Emily Osment,0.8458299723198487
Meghan_Trainor,1993,False,253811,214330,2747,Meghan Trainor,0.8457526881766559
Christina_Grimmie,1994,False,245855,161776,3266,Christina Grimmie,0.8452818408720377
Romelu_Lukaku,1993,False,312533,77962,4649,Romelu Lukaku,0.8451413913308604
Jamie_Lynn_Spears,1991,False,137316,91253,7277,Jamie Lynn Spears,0.8449488009876971
Ed_Sheeran,1991,False,300855,163627,2750,Ed Sheeran,0.843440352272812
Jennette_McCurdy,1992,False,165712,88048,5731,Jennette McCurdy,0.8410577522273566
Chance_the_Rapper,1993,False,283559,208159,2303,Chance the Rapper,0.8406055195035107
Soulja_Boy,1990,False,352681,60721,4539,Soulja Boy,0.8402631409966799
Kyrie_Irving,1992,False,312399,179080,2312,Kyrie Irving,0.8394989547918144
Jack_Wilshere,1992,False,301272,54075,5338,Jack Wilshere,0.8391994327843788
Margot_Robbie,1990,False,207543,594880,1585,Margot Robbie,0.8391706481232077
Mario_Götze,1992,False,319141,74184,3985,Mario Götze,0.8390265500720074
Alia_Bhatt,1993,False,215191,287814,2109,Alia Bhatt,0.8379271007952226
Milos_Raonic,1990,False,683027,57202,3079,Milos Raonic,0.8378770954129505
Keke_Palmer,1993,False,175504,92525,4772,Keke Palmer,0.8376735793735939
Hailee_Steinfeld,1996,False,191906,241673,2447,Hailee Steinfeld,0.8376486884850497
Anthony_Davis_(basketball),1993,False,681042,80001,2422,Anthony Davis (basketball),0.8375057449409112
Caroline_Wozniacki,1990,False,439716,46791,4518,Caroline Wozniacki,0.837410488178065
David_de_Gea,1990,False,335764,64843,3993,David de Gea,0.8366420451935349
Debby_Ryan,1993,False,184336,99584,4035,Debby Ryan,0.8349532044308168
IU_(singer),1993,False,482537,71843,2796,IU (singer),0.8337507662426195
Rita_Ora,1990,False,208387,167394,2576,Rita Ora,0.8335349754175477
Saoirse_Ronan,1994,False,197772,150506,2826,Saoirse Ronan,0.8334896700974799
Zendaya,1996,False,176452,219265,2428,Zendaya,0.8334040356532422
Troye_Sivan,1995,False,161720,167676,2918,Troye Sivan,0.8325542692179029
Julia_Winter,1993,False,220436,88824,3633,Charlie and the Chocolate Factory (film),0.8324947329976974
Lorde,1996,False,257680,115022,2718,Lorde,0.8315828547839309
Bella_Thorne,1997,False,196384,202980,2223,Bella Thorne,0.8307207050860277
Dove_Cameron,1996,False,178100,133755,2925,Dove Cameron,0.8297569447338871
Philippe_Coutinho,1992,False,235572,76148,3506,Philippe Coutinho,0.8288631296449921
