link,year,disambiguation,length,pageviews,revisions,title,score
Bhaskara_II,1114,False,142683,17977,842,Bhāskara II,0.7296017828431808
Manuel_I_Komnenos,1118,False,321133,5336,1326,Manuel I Komnenos,0.7246742460741357
"Geoffrey_Plantagenet,_Count_of_Anjou",1113,False,155393,8248,365,"Geoffrey Plantagenet, Count of Anjou",0.6759622751498472
Stefan_Nemanja,1113,False,226045,2896,615,Stefan Nemanja,0.6720932046568895
Andronicus_I_Comnenus,1118,False,124056,4004,386,Andronikos I Komnenos,0.6552628850371206
Aelred_of_Rievaulx,1110,False,77863,1328,333,Aelred of Rievaulx,0.6088537614075119
Wang_Chongyang,1113,False,77094,1480,269,Wang Chongyang,0.604059405731954
Taira_no_Kiyomori,1118,False,57794,2821,177,Taira no Kiyomori,0.6009236561302954
Emperor_Sutoku,1119,False,85103,1972,187,Emperor Sutoku,0.5988488791577482
Gerard_of_Cremona,1114,False,61125,1411,192,Gerard of Cremona,0.5857578108154153
"Henry_of_Scotland,_3rd_Earl_of_Huntingdon",1114,False,91834,1417,165,Henry of Scotland,0.5846059322424296
Andrei_Bogolyubsky,1111,False,53892,895,189,Andrey Bogolyubsky,0.5692742046349519
"Richeza_of_Poland,_Queen_of_Sweden",1116,False,122018,604,199,"Richeza of Poland, Queen of Sweden",0.5676656497095603
Otto_of_Freising,1114,False,49694,1137,124,Otto of Freising,0.5576789773839684
Ahmed_ar-Rifa'i,1118,False,83866,1094,106,Ahmed al-Rifa'i,0.555534415797227
"Roger_de_Clare,_3rd_Earl_of_Hertford",1116,False,46279,890,124,"Roger de Clare, 2nd Earl of Hertford",0.5495543166609012
Saigyo,1118,False,48377,726,123,Saigyō,0.5434822822489082
Agnes_of_Babenberg,1111,False,55797,619,113,Agnes of Babenberg,0.53643145608885
Sibylla_of_Anjou,1112,False,91139,910,70,Sibylla of Anjou,0.5303615829543619
Euphrosyne_of_Polatsk,1110,False,51463,357,122,Euphrosyne of Polotsk,0.5199949679467744
Gertrude_of_Süpplingenburg,1118,False,98593,473,78,Gertrude of Süpplingenburg,0.5168649689641888
Gertrude_of_Süpplingenburg,1115,False,98593,473,78,Gertrude of Süpplingenburg,0.5168649689641888
Düsum_Khyenpa,1110,False,108293,325,87,"Düsum Khyenpa, 1st Karmapa Lama",0.5099511497491752
Gualdim_Pais,1118,False,33189,366,83,Gualdim Pais,0.5001373013931337
Gilbert_Fitz_Richard_de_Clare,1115,False,36589,306,89,"Gilbert de Clare, 1st Earl of Hertford",0.49806937610458435
Emperor_Xizong_of_Jin,1119,False,55514,378,63,Emperor Xizong of Jin,0.49392442662666464
Josceline_de_Bohon,1111,False,54875,274,79,Josceline de Bohon,0.49325636616950036
"Eudes_II,_Duke_of_Burgundy",1118,False,34614,606,49,"Odo II, Duke of Burgundy",0.49027765740852736
"Matthias_I,_Duke_of_Lorraine",1119,False,37461,577,47,"Matthias I, Duke of Lorraine",0.48752228231497724
"Christina_of_Denmark,_Queen_of_Norway",1118,False,99874,166,61,"Christina of Denmark, Queen of Norway",0.46865470147521776
Humphrey_II_of_Toron,1117,False,32419,289,47,Humphrey II of Toron,0.4660189616373783
Nur_ad-Din_Zangi,1118,False,72566,0,352,Nur ad-Din (died 1174),0.13083752644706828
