link,year,disambiguation,length,pageviews,revisions,title,score
Elizabeth_II,1926,False,544433,816163,12360,Elizabeth II,0.947442618978537
Marilyn_Monroe,1926,False,477723,470878,12811,Marilyn Monroe,0.9328809801950798
Jimmy_Carter,1924,False,802836,356934,9943,Jimmy Carter,0.9297367296373059
Fidel_Castro,1926,False,670397,253469,14059,Fidel Castro,0.928619472881279
Margaret_Thatcher,1925,False,967409,224767,11276,Margaret Thatcher,0.9264151454528193
George_H._W._Bush,1924,False,818922,385119,7900,George H. W. Bush,0.9239280530503944
Pope_John_Paul_II,1920,False,947789,132867,16521,Pope John Paul II,0.9239002273452644
Che_Guevara,1928,False,548100,312172,11621,Che Guevara,0.9230629241728837
Noam_Chomsky,1928,False,650867,192379,9142,Noam Chomsky,0.9068538709066035
Pope_Benedict_XVI,1927,False,708171,102436,13868,Pope Benedict XVI,0.9049769293963776
Malcolm_X,1925,False,472282,306587,7367,Malcolm X,0.9038190152213799
Audrey_Hepburn,1929,False,394624,369169,7050,Audrey Hepburn,0.9024669691754049
Stan_Lee,1922,False,734837,275066,5477,Stan Lee,0.9002894354405225
Andy_Warhol,1928,False,409868,227330,8709,Andy Warhol,0.8990843817817049
Stanley_Kubrick,1928,False,529940,169287,9038,Stanley Kubrick,0.8986981383527244
Jacqueline_Kennedy_Onassis,1929,False,526670,227289,6212,Jacqueline Kennedy Onassis,0.8931278226827765
"Prince_Philip,_Duke_of_Edinburgh",1921,False,434561,230166,5997,"Prince Philip, Duke of Edinburgh",0.8879628992986321
Judy_Garland,1922,False,345625,248240,6557,Judy Garland,0.8876913485500378
Marlon_Brando,1924,False,367902,250558,6237,Marlon Brando,0.8876043136038457
Robert_F._Kennedy,1925,False,709668,159668,4811,Robert F. Kennedy,0.8815618282414469
Henry_Kissinger,1923,False,485293,143908,6057,Henry Kissinger,0.8791992026618239
Robert_Mugabe,1924,False,562069,108603,6775,Robert Mugabe,0.8788334806969511
Martin_Luther_King_Jr.,1929,False,800608,46942,10712,Martin Luther King Jr.,0.8767082021179161
Anne_Frank,1929,False,290571,243673,5152,Anne Frank,0.8748628963570539
Betty_White,1922,False,279100,285215,4672,Betty White,0.8739998601124656
Miles_Davis,1926,False,413772,151491,5275,Miles Davis,0.8722621405233187
Whitey_Bulger,1929,False,289413,316668,3570,Whitey Bulger,0.8671640502256217
Grace_Kelly,1929,False,322685,213885,4105,Grace Kelly,0.8660631752791597
Paul_Newman,1925,False,392231,188332,3881,Paul Newman,0.865297070745902
Isaac_Asimov,1920,False,489914,97074,4989,Isaac Asimov,0.8626191510581321
Isaac_Asimov,1920,False,489914,97074,4989,Isaac Asimov,0.8626191510581321
Maya_Angelou,1928,False,330747,116865,5456,Maya Angelou,0.8621097550259885
Yasser_Arafat,1929,False,477034,62134,7120,Yasser Arafat,0.8618351593637842
Angela_Lansbury,1925,False,486734,153648,3308,Angela Lansbury,0.8590183495859169
Christopher_Lee,1922,False,402898,127904,3990,Christopher Lee,0.8576192301641333
Shirley_Temple,1928,False,240177,135310,5121,Shirley Temple,0.8564622721013574
Doris_Day,1922,False,374951,135983,3862,Doris Day,0.8564182605587122
Peter_Sellers,1925,False,467542,93579,4228,Peter Sellers,0.85492139118302
Hugh_Hefner,1926,False,149971,174795,5485,Hugh Hefner,0.8537571347067413
Nancy_Davis_Reagan,1921,False,436628,111159,3711,Nancy Reagan,0.8531949244434958
Bhumibol_Adulyadej,1927,False,490099,69849,4785,Bhumibol Adulyadej,0.8524881679343999
Kurt_Vonnegut,1922,False,290351,89631,5299,Kurt Vonnegut,0.8515525176477692
Pol_Pot,1925,False,237520,106137,5288,Pol Pot,0.8513267612922535
Audie_Murphy,1925,False,302594,103525,4261,Audie Murphy,0.8486649856859654
John_Glenn,1921,False,455028,72817,4188,John Glenn,0.8475081403666448
Ray_Bradbury,1920,False,362529,58695,5635,Ray Bradbury,0.8470570118033263
Bob_Dole,1923,False,373761,84238,4057,Bob Dole,0.8461864806647434
Lee_Kuan_Yew,1923,False,507429,51891,4937,Lee Kuan Yew,0.8460834095350939
Dick_Van_Dyke,1925,False,245468,182137,3087,Dick Van Dyke,0.845841507344303
Sathya_Sai_Baba,1926,False,338508,35948,8943,Sathya Sai Baba,0.8457984647413888
Fred_Rogers,1928,False,178700,138835,4419,Fred Rogers,0.8452773239120615
Michel_Foucault,1926,False,337967,79904,4154,Michel Foucault,0.8435674575234953
Elie_Wiesel,1928,False,270024,63386,5739,Elie Wiesel,0.8434983829663174
Hank_Williams,1923,False,291343,136094,3101,Hank Williams,0.8430354445540468
Roger_Moore,1927,False,256223,117956,3668,Roger Moore,0.8429878707263043
Rosalind_Franklin,1920,False,443569,47063,5072,Rosalind Franklin,0.8415778871646871
Jerry_Lewis,1926,False,228899,121782,3575,Jerry Lewis,0.8403709158737387
John_Forbes_Nash_Jr.,1928,False,199773,148879,3388,John Forbes Nash Jr.,0.8401047048903632
Charlton_Heston,1923,False,303701,103926,3324,Charlton Heston,0.840019389759222
Lata_Mangeshkar,1929,False,322706,108781,3071,Lata Mangeshkar,0.8394992064206326
Mickey_Rooney,1920,False,254526,103665,3542,Mickey Rooney,0.838483853946384
2015,1926,False,308385,53895,5149,2015,0.8384293408182482
2015,1926,False,308385,53895,5149,2015,0.8384293408182482
B.B._King,1925,False,288433,65862,4348,B.B. King,0.8367962385987133
Ariel_Sharon,1928,False,403320,34625,6103,Ariel Sharon,0.8367505525414634
Truman_Capote,1924,False,271042,104974,3201,Truman Capote,0.8364964209293448
Elizabeth_Short,1924,False,115303,187525,3797,Black Dahlia,0.8364342209909555
Chuck_Berry,1926,False,248100,102722,3380,Chuck Berry,0.8360446995764677
Lauren_Bacall,1924,False,358895,99876,2779,Lauren Bacall,0.835894220058279
David_Attenborough,1926,False,331989,157252,2171,David Attenborough,0.8353525726980954
Richard_Burton,1925,False,584433,90111,2272,Richard Burton,0.8351312777296046
Joe_Paterno,1926,False,452536,47628,4077,Joe Paterno,0.8350012538067059
Philip_K._Dick,1928,False,342637,75967,3255,Philip K. Dick,0.8339649377154232
Mel_Brooks,1926,False,309340,126741,2451,Mel Brooks,0.8337366356762191
Jack_Kerouac,1922,False,271177,77113,3620,Jack Kerouac,0.8332730379220417
Jimmy_Savile,1926,False,302759,87224,3011,Jimmy Savile,0.8320710917871632
Gabriel_García_Márquez,1927,False,322312,65156,3424,Gabriel García Márquez,0.8305895570455879
Abdullah_of_Saudi_Arabia,1924,False,402937,46747,3857,Abdullah of Saudi Arabia,0.8303253973708244
Allen_Ginsberg,1926,False,335984,65659,3293,Allen Ginsberg,0.8302520663701056
Hosni_Mubarak,1928,False,363714,45928,4125,Hosni Mubarak,0.8300881268824577
James_D._Watson,1928,False,446622,34362,4654,James Watson,0.8298956118919752
Harper_Lee,1926,False,194105,72956,4208,Harper Lee,0.8298154717495104
César_Chávez,1927,False,212743,69274,4009,Cesar Chavez,0.8288777140612165
Adam_West,1928,False,233588,78296,3451,Adam West,0.8288263888920945
Satyajit_Ray,1921,False,546731,47530,3061,Satyajit Ray,0.8285177595425584
Ennio_Morricone,1928,False,531445,54853,2742,Ennio Morricone,0.8278299200558303
Johnny_Carson,1925,False,248913,116270,2489,Johnny Carson,0.827797435098127
Zulfikar_Ali_Bhutto,1928,False,504927,35121,3985,Zulfikar Ali Bhutto,0.8277269892232823
Roy_Lichtenstein,1923,False,233288,49006,4803,Roy Lichtenstein,0.8277202951529796
Rocky_Marciano,1923,False,247135,84558,3057,Rocky Marciano,0.8276281790490497
1993,1926,False,391309,15029,11202,1993,0.8271503233975596
Coretta_Scott_King,1927,False,466872,35591,4024,Coretta Scott King,0.8269528778389268
James_Garner,1928,False,308610,108465,2176,James Garner,0.8254561997332744
Lyndon_LaRouche,1922,False,450513,20050,6611,Lyndon LaRouche,0.8245671652108254
Charles_Bronson,1921,False,151740,152389,2465,Charles Bronson,0.8227482168090884
Imelda_Marcos,1929,False,310841,55895,3103,Imelda Marcos,0.8224090492972009
Alan_Greenspan,1926,False,274965,64873,2972,Alan Greenspan,0.8222257036969066
Timothy_Leary,1920,False,291574,58328,3082,Timothy Leary,0.8219863895855178
Andy_Griffith,1926,False,194926,113245,2481,Andy Griffith,0.8218581304052125
Bea_Arthur,1922,False,196007,98049,2630,Bea Arthur,0.8207882415073936
Fred_Phelps,1929,False,236189,29353,6058,Fred Phelps,0.8207576709077651
Nandamuri_Taraka_Rama_Rao,1923,False,181121,67522,3519,N. T. Rama Rao,0.8203218185272803
Atal_Bihari_Vajpayee,1924,False,244871,69683,2863,Atal Bihari Vajpayee,0.820302538416973
Dilip_Kumar,1922,False,207243,85937,2705,Dilip Kumar,0.8198772910874297
2010,1920,False,279125,17897,8808,2010,0.8197186854232114
James_Randi,1928,False,325720,41637,3435,James Randi,0.8190133173778736
Gore_Vidal,1925,False,292655,58974,2800,Gore Vidal,0.8189246596828401
Sidney_Poitier,1927,False,281917,85063,2193,Sidney Poitier,0.8181868175371649
Charles_Bukowski,1920,False,153722,76033,3360,Charles Bukowski,0.8180691520409863
Leslie_Nielsen,1926,False,240179,80630,2466,Leslie Nielsen,0.8180423476024234
Bob_Barker,1923,False,204295,64627,3134,Bob Barker,0.8178176263605528
