link,year,disambiguation,length,pageviews,revisions,title,score
Dwight_D._Eisenhower,1890,False,818187,304287,10038,Dwight D. Eisenhower,0.9265587724149598
Mao_Zedong,1893,False,690021,210867,11155,Mao Zedong,0.917062033852072
Ernest_Hemingway,1899,False,350931,281668,8855,Ernest Hemingway,0.9011893465677057
J._R._R._Tolkien,1892,False,529022,164810,8873,J. R. R. Tolkien,0.8973660133396275
Babe_Ruth,1895,False,554150,182114,7390,Babe Ruth,0.8947955123538258
Erwin_Rommel,1891,False,859189,114342,6937,Erwin Rommel,0.8897006554712473
Al_Capone,1899,False,263788,275789,7605,Al Capone,0.8888284977292658
Alfred_Hitchcock,1899,False,401238,139816,6998,Alfred Hitchcock,0.8792307190213767
Amelia_Earhart,1897,False,416216,158490,6059,Amelia Earhart,0.8783062120827891
C._S._Lewis,1898,False,348790,108525,8162,C. S. Lewis,0.8746071470388217
George_VI,1895,False,356246,306526,3893,George VI,0.8743770215734793
B._R._Ambedkar,1891,False,390564,178155,5093,B. R. Ambedkar,0.8737206292592777
Francisco_Franco,1892,False,471671,99426,6800,Francisco Franco,0.872931735568861
Joseph_Goebbels,1897,False,481106,144948,4982,Joseph Goebbels,0.8723730217763447
Nikita_Khrushchev,1894,False,620430,113148,4847,Nikita Khrushchev,0.8703811941173358
Edward_VIII,1894,False,423269,218817,3802,Edward VIII,0.8696394515417809
H._P._Lovecraft,1890,False,384954,134647,5495,H. P. Lovecraft,0.8691978061246233
Charles_de_Gaulle,1890,False,649945,87627,5357,Charles de Gaulle,0.8680996337407509
Josip_Broz_Tito,1892,False,688568,66863,6018,Josip Broz Tito,0.8657903570299487
Subhas_Chandra_Bose,1897,False,396779,131138,4813,Subhas Chandra Bose,0.8645874961964555
Agatha_Christie,1890,False,363165,115442,5464,Agatha Christie,0.8638793739895498
Haile_Selassie_I,1892,False,551511,88661,4852,Haile Selassie,0.8616895739038872
Hermann_Göring,1893,False,474104,108523,4358,Hermann Göring,0.8600603454199826
Ho_Chi_Minh,1890,False,347702,81975,5651,Ho Chi Minh,0.8552429629867092
J._Edgar_Hoover,1895,False,299966,139914,4105,J. Edgar Hoover,0.8545156116681509
F._Scott_Fitzgerald,1896,False,220609,123359,4910,F. Scott Fitzgerald,0.8508701285631299
Paul_Robeson,1898,False,469445,33993,7784,Paul Robeson,0.846673881356726
Humphrey_Bogart,1899,False,299089,129126,3462,Humphrey Bogart,0.8464018091177062
Duke_Ellington,1899,False,265712,53929,6218,Duke Ellington,0.8413085557389998
Manfred_von_Richthofen,1892,False,195476,88672,5063,Manfred von Richthofen,0.8410090961346472
Rudolf_Hess,1894,False,309546,81886,3694,Rudolf Hess,0.8382697011950753
Colonel_Sanders,1890,False,181376,133031,3421,Colonel Sanders,0.8356869065343456
Fred_Astaire,1899,False,323048,89870,2487,Fred Astaire,0.8270312361275676
Lucky_Luciano,1897,False,228406,88686,3016,Lucky Luciano,0.8266369230012708
Michael_Collins_(Irish_leader),1890,False,327029,45000,3921,Michael Collins (Irish leader),0.8256997051179709
Wallis_Simpson,1896,False,257404,96982,2513,Wallis Simpson,0.8246021963169222
M._C._Escher,1898,False,283461,54120,3438,M. C. Escher,0.8232796317541251
Jorge_Luis_Borges,1899,False,363678,43823,3395,Jorge Luis Borges,0.8221717011081849
Enid_Blyton,1897,False,333364,39739,3815,Enid Blyton,0.8217381604791653
Huey_Long,1893,False,296295,48968,3252,Huey Long,0.8196100415437023
Jiddu_Krishnamurti,1895,False,188129,36287,5380,Jiddu Krishnamurti,0.818413146192383
Friedrich_Hayek,1899,False,479869,40572,2757,Friedrich Hayek,0.8180063663151095
