link,year,disambiguation,length,pageviews,revisions,title,score
Emperor_Shirakawa,1053,False,234128,8956,203,白河天皇,0.6558325900431665
"Henry_IV,_Holy_Roman_Emperor",1050,False,113782,1368,125,ハインリヒ4世 (神聖ローマ皇帝),0.5733862465445375
Al-Ghazali,1058,False,134105,529,166,ガザーリー,0.5567352820418063
Milarepa,1052,False,65248,1072,103,ミラレパ,0.5506800959839211
Godefroy_de_Bouillon,1058,False,70177,1145,86,ゴドフロワ・ド・ブイヨン,0.5445241740074864
Mi_Fu,1051,False,108425,944,84,米フツ,0.5426008742250505
Philip_I_of_France,1052,False,83994,502,84,フィリップ1世 (フランス王),0.5207101032631164
Vladimir_Monomakh,1053,False,78642,295,70,ウラジーミル2世モノマフ,0.4938717859488908
Edgar_Atheling,1051,False,52609,273,26,エドガー・アシリング,0.4360951155247733
"Hugh_I,_Duke_of_Burgundy",1057,False,39171,104,24,ユーグ1世 (ブルゴーニュ公),0.3996921745737213
Theodora_Anna_Doukaina_Selvo,1058,False,32073,86,17,テオドラ・ドゥーカイナ・コムネナ,0.37283613686347494
Al-Hariri_of_Basra,1054,False,52164,74,13,アル・ハリーリー,0.35430921193054943
Hildegarde_of_Burgundy,1056,,1,1,1,?,0.05448825167540282
Ida_of_Austria,1055,,1,1,1,?,0.05448825167540282
"Agnes_of_Aquitaine,_Countess_of_Savoy",1052,,1,1,1,?,0.05448825167540282
"Berenguer_Ramon_II,_Count_of_Barcelona",1053,,1,1,1,?,0.05448825167540282
St-Hugues,1053,,1,1,1,?,0.05448825167540282
Hugh_of_Grenoble,1052,,1,1,1,?,0.05448825167540282
Bertha_of_Savoy,1051,,1,1,1,?,0.05448825167540282
"Baldwin_II,_Count_of_Hainaut",1056,,1,1,1,?,0.05448825167540282
"Ramon_Berenguer_II,_Count_of_Barcelona",1053,,1,1,1,?,0.05448825167540282
"Leopold_II,_Margrave_of_Austria",1050,,1,1,1,?,0.05448825167540282
Guibert_of_Nogent,1053,,1,1,1,?,0.05448825167540282
Bertha_of_Savoy,1051,,1,1,1,?,0.05448825167540282
Judith_of_Swabia,1054,,1,1,1,?,0.05448825167540282
Fulcher_of_Chartres,1059,,1,1,1,?,0.05448825167540282
Sophia_of_Hungary,1050,,1,1,1,?,0.05448825167540282
