link,year,disambiguation,length,pageviews,revisions,title,score
Adolf_Hitler,1889,False,901378,93782,2414,アドルフ・ヒトラー,0.8465047494667851
Tojo_Hideki,1884,False,468355,48425,2043,東條英機,0.8111645887925318
Isoroku_Yamamoto,1884,False,547680,51235,947,山本五十六,0.7837233223694953
Charlie_Chaplin,1889,False,435672,26559,1467,チャールズ・チャップリン,0.7811858090440699
Douglas_MacArthur,1880,False,770342,27216,1022,ダグラス・マッカーサー,0.7765044653812587
Benito_Mussolini,1883,False,1215467,22099,716,ベニート・ムッソリーニ,0.7620807119944523
Chiang_Kai-shek,1887,False,407500,23990,994,蒋介石,0.7618091212262165
Franklin_D._Roosevelt,1882,False,335916,26769,798,フランクリン・ルーズベルト,0.7522178920726916
Shigeyoshi_Inoue,1889,False,412308,12108,1102,井上成美,0.747194514696946
Pablo_Picasso,1881,False,165907,36386,731,パブロ・ピカソ,0.7436146327926546
Jun'ichirō_Tanizaki,1886,False,274934,30072,418,谷崎潤一郎,0.7223420618247491
Harry_S._Truman,1884,False,247126,13234,593,ハリー・S・トルーマン,0.7165221809094192
Ichirō_Hatoyama,1883,False,374179,10826,530,鳩山一郎,0.7126334761222181
Franz_Kafka,1883,False,336832,14042,435,フランツ・カフカ,0.7090729960257122
Prince_Naruhiko_Higashikuni,1887,False,213709,14526,486,東久邇宮稔彦王,0.7079958842097268
Ty_Cobb,1886,False,405547,11020,435,タイ・カッブ,0.7054708142347808
Martin_Heidegger,1889,False,999485,8054,347,マルティン・ハイデッガー,0.6982056166253894
Le_Corbusier,1887,False,219562,13899,384,ル・コルビュジエ,0.6966639427135529
Morihei_Ueshiba,1883,False,203516,8215,536,植芝盛平,0.6964445490653762
Kosaku_Yamada,1886,False,170228,10021,480,山田耕筰,0.6943503567019027
Helen_Keller,1880,False,125123,27630,308,ヘレン・ケラー,0.6928675769661287
Ludwig_Wittgenstein,1889,False,281580,8987,413,ルートヴィヒ・ウィトゲンシュタイン,0.692503041727835
Chūichi_Nagumo,1887,False,188744,15002,351,南雲忠一,0.6920061273074001
Mustafa_Kemal_Atatürk,1881,False,249294,6293,469,ムスタファ・ケマル・アタテュルク,0.6864541004582838
Tomoyuki_Yamashita,1885,False,126442,15341,331,山下奉文,0.6834830634688855
John_Maynard_Keynes,1883,False,210405,6032,388,ジョン・メイナード・ケインズ,0.674737514764442
Igor_Stravinsky,1882,False,154253,6700,338,イーゴリ・ストラヴィンスキー,0.6670148329825036
Srinivasa_Aaiyangar_Ramanujan,1887,False,162212,8774,253,シュリニヴァーサ・ラマヌジャン,0.6612131980318829
George_Patton,1885,False,124821,7849,282,ジョージ・パットン,0.6597342708440985
Béla_Bartók,1881,False,172631,5867,299,バルトーク・ベーラ,0.6596398348766074
Jisaburō_Ozawa,1886,False,135734,6775,284,小沢治三郎,0.6575856833198626
Coco_Chanel,1883,False,104735,11839,231,ココ・シャネル,0.6573235585805886
Chester_W._Nimitz,1885,False,143381,7457,250,チェスター・ニミッツ,0.6548586149302459
Wilhelm_Keitel,1882,False,228049,5562,245,ヴィルヘルム・カイテル,0.6528122788791627
Wilhelm_Furtwängler,1886,False,130058,3574,385,ヴィルヘルム・フルトヴェングラー,0.6525542954882554
Heinz_Guderian,1888,False,113936,7947,245,ハインツ・グデーリアン,0.6520968956102405
Erich_von_Manstein,1887,False,212084,6220,228,エーリッヒ・フォン・マンシュタイン,0.6512962474128069
George_Mallory,1886,False,130629,9024,205,ジョージ・マロリー,0.6484325598244111
Ludwig_Mies_van_der_Rohe,1886,False,152686,6188,233,ミース・ファン・デル・ローエ,0.6477199383648308
Mitsuru_Ushijima,1887,False,91932,6758,260,牛島満,0.647657589208041
Erwin_Schrödinger,1887,False,183916,4985,236,エルヴィン・シュレーディンガー,0.645276363139641
Takeo_Kurita,1889,False,143867,5087,247,栗田健男,0.6445717936489375
Kuniaki_Koiso,1880,False,134083,5695,226,小磯國昭,0.6423446113814796
T._E._Lawrence,1888,False,107545,6527,216,トーマス・エドワード・ロレンス,0.6404444301781492
Karl_I_of_Austria,1887,False,312509,4187,202,カール1世 (オーストリア皇帝),0.63989454562524
Hitoshi_Imamura,1886,False,105863,6601,202,今村均,0.6372557874331419
James_Joyce,1882,False,160358,4343,217,ジェイムズ・ジョイス,0.6358342531949888
Sessue_Hayakawa,1889,False,142309,5290,200,早川雪洲,0.6354334164665427
Watsuji_Tetsuro,1889,False,97881,4767,218,和辻哲郎,0.631654058633631
Jean_Cocteau,1889,False,107331,6612,177,ジャン・コクトー,0.6309652230754367
Marcel_Duchamp,1887,False,92076,4996,202,マルセル・デュシャン,0.6283940588452042
Ernst_Röhm,1887,False,265476,4049,169,エルンスト・レーム,0.6281449680322397
Jawaharlal_Nehru,1889,False,144363,3234,225,ジャワハルラール・ネルー,0.6281014041542455
Virginia_Woolf,1882,False,161476,4430,176,ヴァージニア・ウルフ,0.6263226168454906
Bernard_Montgomery,1887,False,111355,4778,171,バーナード・モントゴメリー,0.6218803861799588
Marc_Chagall,1887,False,86217,6384,156,マルク・シャガール,0.6206680009067779
Niels_Bohr,1885,False,115279,3251,203,ニールス・ボーア,0.6205391696880445
Mineichi_Koga,1885,False,79890,4495,187,古賀峯一,0.6200600395826067
António_de_Oliveira_Salazar,1889,False,175701,2636,201,アントニオ・サラザール,0.6197110231643638
Joseph_Alois_Schumpeter,1883,False,109758,4601,162,ヨーゼフ・シュンペーター,0.6180684248858879
Amedeo_Modigliani,1884,False,120219,4693,155,アメデオ・モディリアーニ,0.6175518663959906
T._S._Eliot,1888,False,113530,3179,192,T・S・エリオット,0.6171507808682366
Toyoda_Soemu,1885,False,92138,4668,155,豊田副武,0.6138460738053307
Prince_Yasuhiko_Asaka,1887,False,103749,4626,138,朝香宮鳩彦王,0.6093193794969538
Eleanor_Roosevelt,1884,False,137843,2837,161,エレノア・ルーズベルト,0.6082369067000655
Raymond_Chandler,1888,False,140516,5182,118,レイモンド・チャンドラー,0.6075651354441652
Arthur_Rubinstein,1887,False,103276,2740,169,アルトゥール・ルービンシュタイン,0.6059213164854867
Karl_Jaspers,1883,False,101751,2638,168,カール・ヤスパース,0.6044221367132753
Otto_Klemperer,1885,False,125512,1298,249,オットー・クレンペラー,0.6031456167631162
"William_Halsey,_Jr.",1882,False,117946,2796,147,ウィリアム・ハルゼー・ジュニア,0.6014619698836153
Karl_Barth,1886,False,154354,1352,208,カール・バルト,0.5995298807074811
Shoeless_Joe_Jackson,1887,False,109300,3434,128,ジョー・ジャクソン (野球),0.5988298348582697
Masaharu_Homma,1887,False,70950,4132,127,本間雅晴,0.5972692817691366
Stefan_Zweig,1881,False,102887,2229,158,シュテファン・ツヴァイク,0.5970728358649536
Alfonso_XIII_of_Spain,1886,False,115202,1813,173,アルフォンソ13世 (スペイン王),0.5968135802785658
Maurice_Utrillo,1883,False,107886,3512,122,モーリス・ユトリロ,0.5967374331627667
Hidetsugu_Yagi,1886,False,104071,2114,159,八木秀次,0.5960421523067285
Leopold_Stokowski,1882,False,143053,1274,200,レオポルド・ストコフスキー,0.5950591088441604
Pope_John_XXIII,1881,False,144541,1396,180,ヨハネ23世 (ローマ教皇),0.5934895417182479
Alexander_Fleming,1881,False,102023,3078,121,アレクサンダー・フレミング,0.5923362597004578
Dale_Carnegie,1888,False,81253,6094,94,デール・カーネギー,0.5914751409066733
Walter_Gropius,1883,False,129437,2159,133,ヴァルター・グロピウス,0.5907391792857672
George_Marshall,1880,False,129240,1997,135,ジョージ・マーシャル,0.5893089084536004
Clement_Attlee,1883,False,149453,1698,143,クレメント・アトリー,0.5891974117735772
"Joseph_P._Kennedy,_Sr.",1888,False,155451,2655,111,ジョセフ・P・ケネディ,0.5891387797620085
Cecil_B._DeMille,1881,False,167189,1229,171,セシル・B・デミル,0.588929757124472
David_Ben-Gurion,1886,False,163290,1162,176,ダヴィド・ベン＝グリオン,0.5881479665902201
Raymond_A._Spruance,1886,False,90151,3604,106,レイモンド・スプルーアンス,0.5876758935954776
Kliment_Voroshilov,1881,False,110970,2423,116,クリメント・ヴォロシーロフ,0.5851001621748
Zoltán_Kodály,1882,False,83801,2278,126,コダーイ・ゾルターン,0.5841829364763276
Alexander_Kerensky,1881,False,134642,1602,130,アレクサンドル・ケレンスキー,0.5817533705205638
John_Foster_Dulles,1888,False,147037,1742,119,ジョン・フォスター・ダレス,0.5807897646602971
Alfred_Wegener,1880,False,83147,1725,136,アルフレート・ヴェーゲナー,0.5802296180832819
Christy_Mathewson,1880,False,340794,1668,101,クリスティ・マシューソン,0.5799742014148195
Kamato_Hongo,1887,False,51255,1863,146,本郷かまと,0.5793656744431789
Kurt_von_Schleicher,1882,False,167509,1768,110,クルト・フォン・シュライヒャー,0.5786800392281287
Giorgio_de_Chirico,1888,False,71782,2679,108,ジョルジョ・デ・キリコ,0.5785949752531333
Walter_Johnson,1887,False,293878,2003,92,ウォルター・ジョンソン,0.5784539924083726
José_Ortega_y_Gasset,1883,False,100685,1510,134,ホセ・オルテガ・イ・ガセット,0.578095184191125
Otto_Frank,1889,False,213500,3255,78,オットー・フランク,0.5778778112927119
Edwin_Hubble,1889,False,90715,1868,120,エドウィン・ハッブル,0.5774694979969476
Faisal_I_of_Iraq,1885,False,93523,1711,118,ファイサル1世 (イラク王),0.574620019363184
Alban_Berg,1885,False,82214,1730,119,アルバン・ベルク,0.5737790009060875
Wilhelm_Canaris,1887,False,107529,1996,103,ヴィルヘルム・カナリス,0.5735569696746633
Wilhelmina_of_the_Netherlands,1880,False,87027,1450,123,ウィルヘルミナ (オランダ女王),0.5711463623796849
Gustaf_VI_Adolf_of_Sweden,1882,False,100932,1508,112,グスタフ6世アドルフ (スウェーデン王),0.5694630611869688
Anton_Webern,1883,False,98034,1377,118,アントン・ヴェーベルン,0.5690971110824007
Jinichi_Kusaka,1888,False,70714,3364,82,草鹿任一,0.5689597768460181
Crown_Prince_Wilhelm_of_Germany,1882,False,127125,2627,78,ヴィルヘルム・フォン・プロイセン (1882-1951),0.5672113458061891
Eugene_O'Neill,1888,False,99787,1001,138,ユージン・オニール,0.5670663729274905
Karol_Szymanowski,1882,False,95257,1167,126,カロル・シマノフスキ,0.5670428655576863
Georges_Braque,1882,False,68606,1998,96,ジョルジュ・ブラック,0.5645993502120789
Emmy_Noether,1882,False,460444,767,111,エミー・ネーター,0.5638374259100272
Ion_Antonescu,1882,False,69111,1230,122,イオン・アントネスク,0.5632821744081202
Günther_von_Kluge,1882,False,64478,1753,101,ギュンター・フォン・クルーゲ,0.5630536044461423
Pio_of_Pietrelcina,1887,False,177521,855,122,ピオ神父,0.5627542460460072
Arnold_J._Toynbee,1889,False,54398,1714,106,アーノルド・J・トインビー,0.5627500257479571
Kanoko_Okamoto,1889,False,74671,4629,64,岡本かの子,0.5618818013655892
Anna_Pavlova,1881,False,68697,1947,92,アンナ・パヴロワ,0.5617516304365765
Mohammad_Mosaddegh,1882,False,77466,1920,90,モハンマド・モサッデク,0.5616798782029085
Mohammad_Mosaddegh,1882,False,77466,1920,90,モハンマド・モサッデク,0.5616798782029085
Nobutake_Kondō,1886,False,92323,1838,87,近藤信竹,0.560807400157505
Nikolai_Ivanovich_Bukharin,1888,False,84412,1355,104,ニコライ・ブハーリン,0.5607667986990835
Eddie_Collins,1887,False,251550,1115,91,エディ・コリンズ,0.5599620770603463
Sergey_Kirov,1886,False,86702,1301,103,セルゲイ・キーロフ,0.5594638986081626
Felix_Yusupov,1887,False,99466,1577,90,フェリックス・ユスポフ,0.5594382657053424
Ezra_Pound,1885,False,95494,1036,115,エズラ・パウンド,0.5592636178431762
George_Enescu,1881,False,98207,904,124,ジョルジェ・エネスク,0.5589032967896543
