link,year,disambiguation,length,pageviews,revisions,title,score
Ashikaga_Yoshinori,1394,False,206702,11900,362,足利義教,0.6891888047658861
Ikkyū,1394,False,80257,20983,359,一休宗純,0.6866863143726121
Sejong_the_Great_of_Joseon,1397,False,128452,13296,371,世宗 (朝鮮王),0.685620164516442
Johannes_Gutenberg,1398,False,199120,4893,206,ヨハネス・グーテンベルク,0.6393335253567285
Prince_Henry_the_Navigator,1394,False,85960,2483,108,エンリケ航海王子,0.57894848843242
Fra_Angelico,1395,False,166413,1539,101,フラ・アンジェリコ,0.5703827092268771
Xuande_Emperor,1399,False,68122,1410,111,宣徳帝,0.5625034464825307
Albert_II_of_Germany,1397,False,117718,657,104,アルブレヒト2世 (神聖ローマ皇帝),0.5427055157468694
"Arthur_III,_Duke_of_Brittany",1393,False,117779,670,86,アルテュール3世 (ブルターニュ公),0.5343383671060592
"Philip_III,_Duke_of_Burgundy",1396,False,104041,916,72,フィリップ3世 (ブルゴーニュ公),0.5333720077419544
Ulugh_Beg,1394,False,116690,473,97,ウルグ・ベク,0.5285789126582189
Rogier_van_der_Weyden,1399,False,121078,497,88,ロヒール・ファン・デル・ウェイデン,0.5261301451506784
"Charles,_Duke_of_Orléans",1394,False,75151,604,75,シャルル・ド・ヴァロワ (オルレアン公),0.519966032289406
James_I_of_Scotland,1394,False,102878,608,65,ジェームズ1世 (スコットランド王),0.5160557848781139
Pope_Nicholas_V,1397,False,129022,332,81,ニコラウス5世 (ローマ教皇),0.5090990210778883
Paolo_Uccello,1397,False,60093,507,56,パオロ・ウッチェロ,0.49782543654133826
Alfonso_V_of_Aragon,1396,False,114466,348,60,アルフォンソ5世 (アラゴン王),0.49546244494171
John_Dunstaple,1390,False,42135,343,72,ジョン・ダンスタブル,0.4942385587026056
"Edward,_King_of_Portugal",1391,False,66942,281,60,ドゥアルテ1世 (ポルトガル王),0.48360352972198695
Paolo_dal_Pozzo_Toscanelli,1397,False,56958,432,45,パオロ・ダル・ポッツォ・トスカネッリ,0.4811106606050557
Barbara_of_Cilli,1392,False,52500,367,45,バルバラ・ツェリスカ,0.47557341040114093
"Infanta_Isabel,_Duchess_of_Burgundy",1397,False,47330,225,51,イザベル・ド・ポルテュガル,0.46530186579476474
"Gedun_Drub,_1st_Dalai_Lama",1391,False,43212,330,31,ダライ・ラマ1世,0.45020600364238406
"Humphrey,_Duke_of_Gloucester",1390,False,55640,217,34,ハンフリー・オブ・ランカスター,0.445026195867862
Michelozzo,1396,False,43387,132,42,ミケロッツォ・ディ・バルトロメオ,0.43664446930175965
"Peter,_Duke_of_Coimbra",1392,False,52882,128,41,ペドロ・デ・ポルトゥガル (コインブラ公),0.4359280827480901
"Henry_Percy,_2nd_Earl_of_Northumberland",1393,False,45151,151,33,ヘンリー・パーシー (第2代ノーサンバランド伯),0.4300052633789766
Cymburgis_of_Masovia,1394,False,38221,182,24,ツィンバルカ・マゾヴィエツカ,0.41730289247219704
Jacques_Cœur,1395,False,41589,162,20,ジャック・クール,0.4036059503506903
"John,_Count_of_Angoulême",1399,False,39469,82,13,ジャン・ドルレアン (アングレーム伯),0.3560025641757533
"John_Holland,_2nd_Duke_of_Exeter",1395,False,45819,58,13,ジョン・ホランド (第2代エクセター公),0.345797795920908
"Joan_of_France,_Duchess_of_Brittany",1391,False,37718,499,7,ジャンヌ・ド・フランス (1391-1433),0.3417886495793337
"Margaret_of_Burgundy,_Dauphine_of_France",1393,False,63291,114,9,マルグリット・ド・ブルゴーニュ (1393-1442),0.340438718985528
Michele_of_Valois,1395,False,44433,138,7,ミシェル・ド・フランス,0.32130912414783397
"John_de_Mowbray,_2nd_Duke_of_Norfolk",1392,False,40147,57,6,ジョン・モウブレー (第2代ノーフォーク公),0.2881721588175961
Bonne_of_Artois,1396,False,34569,85,4,ボンヌ・ダルトワ,0.25476991021543394
"William_de_la_Pole,_1st_Duke_of_Suffolk",1396,False,66745,0,49,ウィリアム・ド・ラ・ポール (初代サフォーク公),0.12597752696016554
"Edmund_Mortimer,_5th_Earl_of_March",1391,False,53956,0,7,エドマンド・モーティマー (第5代マーチ伯),0.11346104821310511
"Michael_de_la_Pole,_3rd_Earl_of_Suffolk",1394,False,46552,0,7,マイケル・ド・ラ・ポール (第3代サフォーク伯),0.11338419079720954
"Thomas_de_Morley,_5th_Baron_Morley",1393,,1,1,1,?,0.05448825167540282
Andrea_Vendramin,1393,,1,1,1,?,0.05448825167540282
Anna_of_Moscow,1393,,1,1,1,?,0.05448825167540282
"John_de_Ros,_7th_Baron_de_Ros",1396,,1,1,1,?,0.05448825167540282
