link,year,disambiguation,length,pageviews,revisions,title,score
Emperor_Horikawa,1079,False,158060,3065,85,堀河天皇,0.5782186725604513
Peter_Abelard,1079,False,66197,767,120,ピエール・アベラール,0.5478230330523656
"Lothair_II,_Holy_Roman_Emperor",1075,False,90010,283,93,ロタール3世 (神聖ローマ皇帝),0.506073970676124
"William_IX,_Duke_of_Aquitaine",1071,False,52855,210,59,ギヨーム9世 (アキテーヌ公),0.4705963074366032
Princess_Yasuko,1076,False,80827,263,44,てい子内親王,0.46773362106380423
"Tancred,_Prince_of_Galilee",1072,False,70691,269,33,タンクレード (ガリラヤ公),0.45186245124989316
Mstislav_I_of_Kiev,1076,False,65068,139,48,ムスチスラフ1世,0.4478417321849973
Empress_Meng,1073,False,35000,225,37,元祐皇后,0.44679924148609795
"Coloman,_King_of_Hungary",1070,False,94183,198,33,カールマーン1世,0.444419524859526
Alexander_I_of_Scotland,1078,False,73988,117,44,アレグザンダー1世 (スコットランド王),0.43824155399692377
"Edgar,_King_of_Scotland",1074,False,71258,112,42,エドガー (スコットランド王),0.43415547357865236
"Leopold_III,_Margrave_of_Austria",1073,False,66884,163,27,レオポルト3世 (オーストリア辺境伯),0.42464449307493174
Empress_Liu_(Zhezong),1079,False,35667,135,33,昭懐皇后,0.4243653584748415
Agnes_of_Germany,1072,False,42417,146,23,アグネス・フォン・ヴァイプリンゲン,0.4089140216966442
"Magnus_Erlendsson,_Earl_of_Orkney",1075,False,38565,62,19,マグヌス・エーレンドソン,0.3688497671801132
Conrad_II_of_Italy,1074,False,45787,106,8,コンラート (イタリア王),0.32759939496903157
David_the_Builder,1073,False,45579,90,5,ダヴィド4世,0.28068951942359044
Orderic_Vitalis,1075,,1,1,1,?,0.05448825167540282
"Maud,_Countess_of_Huntingdon",1074,,1,1,1,?,0.05448825167540282
Adelaide_del_Vasto,1075,,1,1,1,?,0.05448825167540282
"Constance_of_France,_Princess_of_Antioch",1078,,1,1,1,?,0.05448825167540282
Joseph_ibn_Migash,1077,,1,1,1,?,0.05448825167540282
Hugues_de_Payens,1070,,1,1,1,?,0.05448825167540282
"Gertrude_of_Flanders,_Duchess_of_Lorraine",1070,,1,1,1,?,0.05448825167540282
