link,year,disambiguation,length,pageviews,revisions,title,score
Abraham_Lincoln,1809,False,631287,34253,559,エイブラハム・リンカーン,0.7521266214544401
Charles_Darwin,1809,False,300952,16840,506,チャールズ・ダーウィン,0.7188440324177185
Napoleon_III,1808,False,846638,10780,393,ナポレオン3世,0.710068891723768
Edgar_Allan_Poe,1809,False,271946,16763,361,エドガー・アラン・ポー,0.7015214357610378
Felix_Mendelssohn,1809,False,373707,11219,252,フェリックス・メンデルスゾーン,0.6785466039688544
Benjamin_Disraeli,1804,False,996190,3462,361,ベンジャミン・ディズレーリ,0.6749930297675345
Victor_Hugo,1802,False,212407,8232,317,ヴィクトル・ユーゴー,0.6741334674437741
Hans_Christian_Andersen,1805,False,113308,14186,261,ハンス・クリスチャン・アンデルセン,0.6686056494385297
Tokugawa_Nariaki,1800,False,154426,9761,256,徳川斉昭,0.663651205955318
John_Stuart_Mill,1806,False,200518,5365,241,ジョン・スチュアート・ミル,0.6493645849294146
Hector_Berlioz,1803,False,169197,4369,266,エクトル・ベルリオーズ,0.6461185571353845
Alexandre_Dumas,1802,False,103955,6318,200,アレクサンドル・デュマ・ペール,0.6354492812893685
Giuseppe_Garibaldi,1807,False,135035,3839,209,ジュゼッペ・ガリバルディ,0.6284879475575442
William_Ewart_Gladstone,1809,False,932630,2280,169,ウィリアム・グラッドストン,0.6255962501430777
Helmuth_von_Moltke_the_Elder,1800,False,486214,3480,147,ヘルムート・カール・ベルンハルト・フォン・モルトケ,0.623778029148233
Emperor_Ninkō,1800,False,168575,8536,101,仁孝天皇,0.6119850065679493
Nikolai_Gogol,1809,False,116143,1994,226,ニコライ・ゴーゴリ,0.6115086988949214
Ralph_Waldo_Emerson,1803,False,229633,3592,126,ラルフ・ワルド・エマーソン,0.6080844508530275
Robert_E._Lee,1807,False,92466,3511,147,ロバート・E・リー,0.6042043166828922
Andrew_Johnson,1808,False,160563,1900,175,アンドリュー・ジョンソン,0.6027615763160751
Jefferson_Davis,1808,False,165074,1948,145,ジェファーソン・デイヴィス,0.5949528547287268
Millard_Fillmore,1800,False,176582,1564,147,ミラード・フィルモア,0.5900082063864406
George_Sand,1804,False,63768,3506,113,ジョルジュ・サンド,0.585916061699306
Johann_Strauss_I,1804,False,136214,2176,116,ヨハン・シュトラウス1世,0.5846920734711913
Max_Stirner,1806,False,160805,743,230,マックス・シュティルナー,0.5838489183788208
Alexis_de_Tocqueville,1805,False,92285,1946,125,アレクシ・ド・トクヴィル,0.5807853463588842
Joseph_Smith,1805,False,67873,1277,171,ジョセフ・スミス・ジュニア,0.5792181985755256
Niels_Henrik_Abel,1802,False,83355,1722,129,ニールス・アーベル,0.5777077876835507
Franklin_Pierce,1804,False,142205,1183,128,フランクリン・ピアース,0.5727209292219064
John_Brown_(abolitionist),1800,False,243757,1066,107,ジョン・ブラウン (奴隷制度廃止運動家),0.5665417033666733
Louis_Braille,1809,False,61690,2042,98,ルイ・ブライユ,0.5649045513572284
Mikhail_Glinka,1804,False,85338,1430,102,ミハイル・グリンカ,0.5614232531100949
Vincenzo_Bellini,1801,False,59176,1605,103,ヴィンチェンツォ・ベッリーニ,0.5606492584718971
Ludwig_Feuerbach,1804,False,91391,1063,116,ルートヴィヒ・アンドレアス・フォイエルバッハ,0.5599384899230281
Nathaniel_Hawthorne,1804,False,69571,2616,77,ナサニエル・ホーソーン,0.5594622975680467
Pierre-Joseph_Proudhon,1809,False,136494,783,118,ピエール・ジョゼフ・プルードン,0.5556767695775318
William_Rowan_Hamilton,1805,False,65590,1170,96,ウィリアム・ローワン・ハミルトン,0.5498153005921669
"Alfred,_Lord_Tennyson",1809,False,72191,1275,88,アルフレッド・テニスン,0.5489478104784674
Isambard_Kingdom_Brunel,1806,False,70835,1029,99,イザムバード・キングダム・ブルネル,0.5485571319495662
Justus_von_Liebig,1803,False,103085,940,95,ユストゥス・フォン・リービッヒ,0.5480671216473637
Mongkut,1804,False,81697,1041,86,ラーマ4世,0.5435614930839993
Benito_Juárez,1806,False,75664,914,94,ベニート・フアレス,0.5433623267214746
Giuseppe_Mazzini,1805,False,79623,988,84,ジュゼッペ・マッツィーニ,0.5406222635844741
Richard_Owen,1804,False,129067,630,98,リチャード・オーウェン,0.5395240099346132
Friedrich_Wöhler,1800,False,78937,680,101,フリードリヒ・ヴェーラー,0.5382499176907841
Prosper_Mérimée,1803,False,100572,781,81,プロスペル・メリメ,0.5344504364419457
Frederick_VII_of_Denmark,1808,False,171168,408,101,フレデリク7世 (デンマーク王),0.5288558820195767
Fanny_Mendelssohn,1805,False,63083,705,81,ファニー・メンデルスゾーン,0.5265259304637607
Honoré_Daumier,1808,False,66710,802,73,オノレ・ドーミエ,0.5257169764411733
"Patrice_de_MacMahon,_Duke_of_Magenta",1808,False,79531,480,98,パトリス・ド・マクマオン,0.5256962358386225
Carl_Gustav_Jacob_Jacobi,1804,False,74252,636,78,カール・グスタフ・ヤコブ・ヤコビ,0.5233229443966119
Georges-Eugène_Haussmann,1809,False,63119,735,72,ジョルジュ・オスマン,0.5219367619265315
Peter_Gustav_Lejeune_Dirichlet,1805,False,90737,663,69,ペーター・グスタフ・ディリクレ,0.5204777491331576
Henry_Wadsworth_Longfellow,1807,False,103565,777,61,ヘンリー・ワーズワース・ロングフェロー,0.5198702840193135
Gérard_de_Nerval,1808,False,83899,630,71,ジェラール・ド・ネルヴァル,0.5196284233119421
Charles_Goodyear,1800,False,59070,606,73,チャールズ・グッドイヤー,0.5162596103578577
Christian_Doppler,1803,False,59284,508,81,クリスチャン・ドップラー,0.5158359958655903
Edward_Bulwer-Lytton,1803,False,67484,631,60,エドワード・ブルワー＝リットン,0.5089005181529361
Augustus_De_Morgan,1806,False,51387,695,56,オーガスタス・ド・モルガン,0.5052249954087971
Lajos_Kossuth,1802,False,68310,481,65,コシュート・ラヨシュ,0.505014826991997
Wilhelm_Eduard_Weber,1804,False,81963,373,71,ヴィルヘルム・ヴェーバー,0.5028780035912739
János_Bolyai,1802,False,52530,354,76,ボーヤイ・ヤーノシュ,0.49995333061900366
William_H._Seward,1801,False,109996,656,45,ウィリアム・スワード,0.49872681929092366
Josephine_of_Leuchtenberg,1807,False,58182,585,52,ジョゼフィーヌ・ド・ボアルネ (スウェーデン王妃),0.4977284848576046
Adolphe_Adam,1803,False,59409,563,51,アドルフ・アダン,0.49581018885782174
Albrecht_von_Roon,1803,False,199336,533,41,アルブレヒト・フォン・ローン,0.4923880024637612
Charles_Augustin_Sainte-Beuve,1804,False,47428,440,56,シャルル＝オーギュスタン・サント＝ブーヴ,0.491298379427815
Robert_Stephenson,1803,False,49016,431,54,ロバート・スチーブンソン,0.48916421450060105
George_Biddell_Airy,1801,False,107451,243,68,ジョージ・ビドル・エアリー,0.4883929146596575
Ludwig_von_Köchel,1800,False,58529,333,56,ルートヴィヒ・フォン・ケッヘル,0.48466435867455193
Brigham_Young,1801,False,119486,687,33,ブリガム・ヤング,0.48172929773283507
Charles_Wheatstone,1802,False,60948,361,49,チャールズ・ホイートストン,0.48086216428007694
Kit_Carson,1809,False,98732,272,53,キット・カーソン,0.4798700837048165
"Oliver_Wendell_Holmes,_Sr.",1809,False,61361,267,58,オリバー・ウェンデル・ホームズ・シニア,0.47949386597856125
Emilia_Plater,1806,False,63307,490,40,エミリア・プラテル,0.4790958160728788
Edwin_Chadwick,1800,False,49320,398,44,エドウィン・チャドウィック,0.4762019254139074
Hermann_Grassmann,1809,False,63984,256,55,ヘルマン・グラスマン,0.4759237093572842
David_Farragut,1801,False,213126,279,43,デヴィッド・ファラガット,0.47582696775153704
James_Clark_Ross,1800,False,63453,265,53,ジェイムズ・クラーク・ロス,0.47523640745241436
Elisabeth_Ludovika_of_Bavaria,1801,False,46206,472,40,エリーザベト・ルドヴィカ・フォン・バイエルン,0.4752051566559086
Elias_Lönnrot,1802,False,67282,178,71,エリアス・リョンロート,0.474603320494954
David_Strauss,1808,False,70681,186,66,ダーフィト・シュトラウス,0.4736044996823438
Louis_Agassiz,1807,False,67047,248,53,ルイ・アガシー,0.47348132659273084
Joseph_Liouville,1809,False,50735,246,56,ジョゼフ・リウヴィル,0.4733525053302869
William_Lloyd_Garrison,1805,False,139523,284,42,ウィリアム・ロイド・ガリソン,0.4720321139514598
