source,target,dir
Palestine,Israel,both
Israel,Lebanon,both
Israel,Syria,both
Iran,Syria
Syria,Syria
Turkey,Iraq
Turkey,Syria
Iraq,Iraq
Iran,Iraq
Iraq,Israel
USA,Yemen
USA,Iraq
USA,Syria
Yemen,Israel
UK,Yemen
Iran,Pakistan,both
Jordan,Syria

