group,name,description,image
_a,"Brazil",circle + lozenge,https://upload.wikimedia.org/wikipedia/en/thumb/0/05/Flag_of_Brazil.svg/1080px-Flag_of_Brazil.svg.png?20111003040251
_a,"Bahia, Brazil",triangle,https://upload.wikimedia.org/wikipedia/commons/thumb/2/28/Bandeira_da_Bahia.svg/1280px-Bandeira_da_Bahia.svg.png
_a,"Italian Republic (1802-05)",square,https://upload.wikimedia.org/wikipedia/commons/thumb/a/aa/Flag_of_the_Italian_Republic_%281802%29.svg/1024px-Flag_of_the_Italian_Republic_%281802%29.svg.png
_b,"Bali, Indonesia",pentagon,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a3/Flag_of_Bali.svg/1200px-Flag_of_Bali.svg.png
_b,"Utah, USA",hexagon,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/Flag_of_Utah.svg/1920px-Flag_of_Utah.svg.png
_b,"Lazio, Italy",octagon,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e1/Flag_of_Lazio.svg/1280px-Flag_of_Lazio.svg.png
