group,name,description,image
_c2,Soběšovice,Czech Republic,https://upload.wikimedia.org/wikipedia/commons/thumb/7/78/Sobesovice_flag.svg/1920px-Sobesovice_flag.svg.png
_c2,Wesel distrcit,Germany,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Flagge_des_Kreises_Wesel.svg/1920px-Flagge_des_Kreises_Wesel.svg.png
_c2,Querenhorst,Germany,https://www.fotw.info/images/d/de-he-qh.gif

_c4,Avinurme,Estonia,https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/Avinurme_valla_lipp.svg/1920px-Avinurme_valla_lipp.svg.png
_c4,Kanepi,Estonia,https://i.imgur.com/3ihOTnq.png
_c4,Võro people,Estonia,https://upload.wikimedia.org/wikipedia/commons/a/a6/V%C3%B5ro_lipp.png
_c4,Żejtun,Malta,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Flag_of_%C5%BBejtun.svg/1024px-Flag_of_%C5%BBejtun.svg.png
_c4,Rotterdam,Netherlands,https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/Flag_of_Rotterdam.svg/1920px-Flag_of_Rotterdam.svg.png
_c4,Groningen,Netherlands,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/Flag_of_Groningen_City.svg/1920px-Flag_of_Groningen_City.svg.png
_c4,Guixers,Spain,https://upload.wikimedia.org/wikipedia/commons/thumb/3/38/Flag_of_Guixers_Spain.svg/1920px-Flag_of_Guixers_Spain.svg.png
_c4,Senan,Spain,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a7/Flag_of_Senan.svg/1920px-Flag_of_Senan.svg.png

_c3,Belo Jardim,Brazli,https://upload.wikimedia.org/wikipedia/commons/thumb/1/14/Bandeira_de_Belo_Jardim.svg/1280px-Bandeira_de_Belo_Jardim.svg.png
_c3,Palmeira das Missões,Brazil,https://upload.wikimedia.org/wikipedia/commons/a/af/Bandeira_Palmeira_das_Miss%C3%B5es.jpg
_c3,Chilliwack,Canada,https://upload.wikimedia.org/wikipedia/en/thumb/e/e4/Flag_of_Chilliwack.svg/1024px-Flag_of_Chilliwack.svg.png
_c3,Franco-Ontarians,Canada,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5d/Franco-Ontarian_flag.svg/1920px-Franco-Ontarian_flag.svg.png
_c3,Meta,Colombia,https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Flag_of_Meta.svg/1920px-Flag_of_Meta.svg.png
_c3,Risaralda,Colombia,https://upload.wikimedia.org/wikipedia/commons/thumb/0/02/Flag_of_Risaralda.svg/1920px-Flag_of_Risaralda.svg.png
_c3,Encino,Colombia,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/Flag_of_Encino_%28Santander%29.svg/1920px-Flag_of_Encino_%28Santander%29.svg.png
_c3,Salinas,Puerto Rico,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Flag_of_Salinas%2C_Puerto_Rico.svg/1920px-Flag_of_Salinas%2C_Puerto_Rico.svg.png

