link,year,disambiguation,length,pageviews,revisions,title,score
Tolui,1192,False,95136,3380,178,拖雷,0.612857132998347
"Frederick_II,_Holy_Roman_Emperor",1194,False,120757,878,189,腓特烈二世 (神圣罗马帝国),0.5785227968844247
Anthony_of_Padua,1195,False,201108,516,96,里斯本的聖安多尼,0.5361889020278799
Albertus_Magnus,1193,False,208723,361,82,艾爾伯圖斯·麥格努斯,0.5167918215934958
Minamoto_no_Sanetomo,1192,False,113653,464,63,源實朝,0.5071028866633296
Emperor_Tsuchimikado,1196,False,90746,379,45,土御門天皇,0.4813267114198817
Emperor_Juntoku,1197,False,121891,252,46,順德天皇,0.47185779398334454
Ertugrul,1198,False,65268,232,53,埃尔图鲁尔加齐,0.470969974442417
Alexander_II_of_Scotland,1198,False,157133,169,57,亚历山大二世 (苏格兰),0.46974833882671563
Clare_of_Assisi,1194,False,47079,215,40,亚西西的嘉勒,0.45185509837145277
Yaroslav_II_of_Vladimir,1191,False,88428,129,50,雅罗斯拉夫二世·弗谢沃洛多维奇,0.44910484484334423
Ferdinand_III_of_Castile,1198,False,85012,113,36,費爾南多三世 (卡斯蒂利亞),0.42849675675086524
Vincent_of_Beauvais,1190,False,40424,87,17,博韦的樊尚,0.374601982835209
Princess_Shōshi_(1195–1211),1195,False,48871,46,16,昇子內親王,0.3497317372761694
Princess_Rishi,1197,False,49481,40,10,利子内亲王,0.31716708524699605
"Peter_I,_Duke_of_Brittany",1190,,1,1,1,?,0.05448825167540282
"Roger_de_Quincy,_2nd_Earl_of_Winchester",1195,,1,1,1,?,0.05448825167540282
Henri_de_Dreux,1193,,1,1,1,?,0.05448825167540282
"Joan_I,_Countess_of_Burgundy",1191,,1,1,1,?,0.05448825167540282
Altheides,1193,,1,1,1,?,0.05448825167540282
"Theobald_I,_Duke_of_Lorraine",1191,,1,1,1,?,0.05448825167540282
Sybilla_of_Lusignan,1198,,1,1,1,?,0.05448825167540282
"Margaret_of_Scotland,_Countess_of_Kent",1193,,1,1,1,?,0.05448825167540282
"Maria_of_Brabant,_Holy_Roman_Empress",1190,,1,1,1,?,0.05448825167540282
Isobel_of_Huntingdon,1199,,1,1,1,?,0.05448825167540282
Frederick_of_Isenberg,1193,,1,1,1,?,0.05448825167540282
Juliana_of_Liège,1193,,1,1,1,?,0.05448825167540282
Maria_of_Montferrat,1192,,1,1,1,?,0.05448825167540282
"Amadeus_IV,_Count_of_Savoy",1197,,1,1,1,?,0.05448825167540282
"William_de_Ferrers,_5th_Earl_of_Derby",1193,,1,1,1,?,0.05448825167540282
William_III_of_Sicily,1190,,1,1,1,?,0.05448825167540282
"Raymond_VII,_Count_of_Toulouse",1197,,1,1,1,?,0.05448825167540282
Giorgi_IV_Lasha,1192,,1,1,1,?,0.05448825167540282
Syed_Jalaluddin_Bukhari,1192,,1,1,1,?,0.05448825167540282
Jalaluddin_Surkh-Posh_Bukhari,1199,,1,1,1,?,0.05448825167540282
"Joan,_Countess_of_Flanders",1199,,1,1,1,?,0.05448825167540282
Guttorm_of_Norway,1199,,1,1,1,?,0.05448825167540282
Alice_of_Champagne,1196,,1,1,1,?,0.05448825167540282
Stefan_Radoslav,1192,,1,1,1,?,0.05448825167540282
