link,year,disambiguation,length,pageviews,revisions,title,score
Chiang_Kai-shek,1887,False,741859,51629,8592,蔣中正,0.8713091797503235
Adolf_Hitler,1889,False,582037,36696,1665,阿道夫·希特勒,0.799787651689576
Franklin_D._Roosevelt,1882,False,753654,10992,901,富兰克林·德拉诺·罗斯福,0.7455162656876398
Pablo_Picasso,1881,False,156416,16486,488,巴勃羅·畢卡索,0.7062689010524056
Harry_S._Truman,1884,False,526991,4086,775,哈里·S·杜鲁门,0.7037306579110315
Charlie_Chaplin,1889,False,256755,9645,511,查理·卓别林,0.702342518222329
Benito_Mussolini,1883,False,269828,4988,758,贝尼托·墨索里尼,0.6997993839885398
Franz_Kafka,1883,False,401097,6552,509,弗朗茨·卡夫卡,0.6977992326575184
Isoroku_Yamamoto,1884,False,192838,9643,373,山本五十六,0.6842078489057412
Douglas_MacArthur,1880,False,180818,8828,371,道格拉斯·麦克阿瑟,0.6807296716146077
Helen_Keller,1880,False,88917,11569,408,海倫·凱勒,0.6803965631865021
Tojo_Hideki,1884,False,187458,8030,366,东条英机,0.6781953185386549
George_Patton,1885,False,365903,3430,519,乔治·巴顿,0.6776483870885224
Srinivasa_Aaiyangar_Ramanujan,1887,False,125160,13544,242,斯里尼瓦瑟·拉马努金,0.665382180445514
Niels_Bohr,1885,False,531975,2358,452,尼尔斯·玻尔,0.6645863555582121
Ludwig_Wittgenstein,1889,False,444029,3325,329,路德维希·维特根斯坦,0.6601457067869088
Mustafa_Kemal_Atatürk,1881,False,212803,2538,403,穆斯塔法·凯末尔·阿塔图尔克,0.6508114758084671
Le_Corbusier,1887,False,137181,4572,280,勒·柯布西耶,0.6467376581457372
Zhou_Zuoren,1885,False,225297,3236,278,周作人,0.6434089530659148
Martin_Heidegger,1889,False,232163,3553,249,马丁·海德格尔,0.6415395750856886
John_Maynard_Keynes,1883,False,188842,3592,230,约翰·梅纳德·凯恩斯,0.6355455818982506
Erwin_Schrödinger,1887,False,177601,2218,286,埃尔温·薛定谔,0.6302316486237902
George_Marshall,1880,False,311525,2322,224,乔治·卡特莱特·马歇尔,0.6278611759182593
Erich_von_Manstein,1887,False,139620,2321,254,埃里希·冯·曼施坦因,0.6234525832629373
Heinz_Guderian,1888,False,119547,2305,267,海因茨·古德里安,0.623298235541099
Hong_Yi,1880,False,64595,4979,195,李叔同,0.6214652243379187
Chester_W._Nimitz,1885,False,336925,1976,196,切斯特·威廉·尼米兹,0.6177356934453643
Igor_Stravinsky,1882,False,147567,1850,249,伊戈尔·费奥多罗维奇·斯特拉文斯基,0.6164382293755415
Virginia_Woolf,1882,False,89952,2645,191,弗吉尼亚·吴尔夫,0.6087817018523591
Pope_John_XXIII,1881,False,355853,1225,217,若望二十三世,0.60756006014848
Jawaharlal_Nehru,1889,False,136780,1127,297,贾瓦哈拉尔·尼赫鲁,0.6064238015247889
Marc_Chagall,1887,False,78761,3415,158,馬克·夏卡爾,0.6048696062389206
Chūichi_Nagumo,1887,False,83389,2634,170,南云忠一,0.6023051560372669
T._E._Lawrence,1888,False,112192,2149,170,托马斯·爱德华·劳伦斯,0.6005568846502646
Albert_Kesselring,1885,False,361938,747,277,阿爾貝特·凱塞林,0.6000166202602251
Coco_Chanel,1883,False,75004,3693,138,可可·香奈尔,0.5995199298278258
James_Joyce,1882,False,130886,1542,185,詹姆斯·乔伊斯,0.5965586262448558
Tomoyuki_Yamashita,1885,False,88651,1979,166,山下奉文,0.5941324528812733
Joseph_Stilwell,1883,False,96819,1359,180,约瑟夫·史迪威,0.5878053994516015
Clement_Attlee,1883,False,310516,786,201,克莱门特·艾德礼,0.5875124199613797
Bernard_Montgomery,1887,False,155078,1117,181,第一代阿拉曼的蒙哥馬利子爵伯納德·蒙哥馬利,0.587505650632698
T._S._Eliot,1888,False,90864,1643,160,T·S·艾略特,0.5874528975708982
Mohammad_Mosaddegh,1882,False,219118,668,246,穆罕默德·摩萨台,0.5859479130986852
Mohammad_Mosaddegh,1882,False,219118,668,246,穆罕默德·摩萨台,0.5859479130986852
