link,year,disambiguation,length,pageviews,revisions,title,score
Henry_I_of_England,1068,False,199198,956,166,亨利一世 (英格兰),0.5814484711156729
Pope_Honorius_II,1060,False,86825,148,66,教宗何諾二世,0.4663987866654597
"Henry,_Count_of_Portugal",1066,False,40003,139,27,勃艮第的亨利,0.41583705201377946
Yuanwu_Keqin,1063,False,33717,167,18,圜悟克勤,0.39645847344208285
Niels_of_Denmark,1064,False,51490,58,6,尼尔斯 (丹麦国王),0.2894345721571992
Borivoj_II_of_Bohemia,1064,False,41811,51,3,博日沃伊二世,0.21325198073597587
Irene_Doukaina,1066,,1,1,1,?,0.05448825167540282
Ermengarde_of_Anjou_(d._1146),1068,,1,1,1,?,0.05448825167540282
Leo_Diogenes,1069,,1,1,1,?,0.05448825167540282
"William_II,_Count_of_Burgundy",1061,,1,1,1,?,0.05448825167540282
Kamakura_Gongorō_Kagemasa,1069,,1,1,1,?,0.05448825167540282
"Sibylla_of_Burgundy,_Duchess_of_Burgundy",1065,,1,1,1,?,0.05448825167540282
Mieszko_Bolesławowic,1069,,1,1,1,?,0.05448825167540282
Ava_(poet),1060,,1,1,1,?,0.05448825167540282
Robert_Fitz_Richard,1064,,1,1,1,?,0.05448825167540282
Nikephoros_Bryennios_the_Younger,1062,,1,1,1,?,0.05448825167540282
Ari_Þorgilsson,1067,,1,1,1,?,0.05448825167540282
"Odo_I,_Duke_of_Burgundy",1060,,1,1,1,?,0.05448825167540282
"Floris_I,_Count_of_Holland",1061,,1,1,1,?,0.05448825167540282
Eight_Deer_Jaguar_Claw,1063,,1,1,1,?,0.05448825167540282
Al-Afdal_Shahanshah,1066,,1,1,1,?,0.05448825167540282
Beatrice_I_of_Bigorre,1064,,1,1,1,?,0.05448825167540282
