link,year,disambiguation,length,pageviews,revisions,title,score
Peter_Abelard,1079,False,99883,433,87,皮埃尔·阿伯拉尔,0.5191532979899692
Empress_Liu_(Zhezong),1079,False,58803,274,77,昭懷皇后,0.4928125317479678
"Lothair_II,_Holy_Roman_Emperor",1075,False,76332,204,75,洛泰尔二世 (神圣罗马帝国),0.48323179308708186
Emperor_Horikawa,1079,False,84412,308,33,堀河天皇,0.4572525105604756
David_the_Builder,1073,False,53405,119,70,大卫四世,0.4558729897964654
Alexander_I_of_Scotland,1078,False,66505,119,43,亚历山大一世 (苏格兰),0.4370765476409073
Princess_Yasuko,1076,False,83643,101,35,媞子內親王,0.4227438059312304
"Edgar,_King_of_Scotland",1074,False,124377,72,14,埃德加 (苏格兰国王),0.36232307710468287
"Coloman,_King_of_Hungary",1070,False,49858,95,9,卡爾曼 (匈牙利),0.33492179382780135
Hugues_de_Payens,1070,False,100746,196,7,雨果·德·帕英,0.3312724907570559
"Leopold_III,_Margrave_of_Austria",1073,False,46269,59,9,利奧波德三世 (奧地利),0.32185848416564505
"Maud,_Countess_of_Huntingdon",1074,False,47714,39,1,第二代亨廷顿伯爵夫人莫德,0.15227838928612186
Empress_Meng,1073,False,72549,0,66,昭慈圣献皇后,0.12701498484702925
"Constance_of_France,_Princess_of_Antioch",1078,,1,1,1,?,0.05448825167540282
Agnes_of_Germany,1072,,1,1,1,?,0.05448825167540282
"Gertrude_of_Flanders,_Duchess_of_Lorraine",1070,,1,1,1,?,0.05448825167540282
Joseph_ibn_Migash,1077,,1,1,1,?,0.05448825167540282
"William_IX,_Duke_of_Aquitaine",1071,,1,1,1,?,0.05448825167540282
Adelaide_del_Vasto,1075,,1,1,1,?,0.05448825167540282
"Magnus_Erlendsson,_Earl_of_Orkney",1075,,1,1,1,?,0.05448825167540282
Orderic_Vitalis,1075,,1,1,1,?,0.05448825167540282
Mstislav_I_of_Kiev,1076,,1,1,1,?,0.05448825167540282
"Tancred,_Prince_of_Galilee",1072,,1,1,1,?,0.05448825167540282
Conrad_II_of_Italy,1074,,1,1,1,?,0.05448825167540282
