link,year,disambiguation,length,pageviews,revisions,title,score
Albert_Einstein,1879,False,518594,25189,1416,阿尔伯特·爱因斯坦,0.7813161243970224
Joseph_Stalin,1878,False,640116,9320,1241,约瑟夫·维萨里奥诺维奇·斯大林,0.7506006186766544
Vladimir_Lenin,1870,False,2338604,6098,989,弗拉基米尔·伊里奇·列宁,0.7456796613672558
Winston_Churchill,1874,False,414123,8805,717,温斯顿·丘吉尔,0.7210357413429939
Guangxu_Emperor,1871,False,272921,10397,615,光绪帝,0.7131339804610846
Orville_Wright,1871,False,327769,7968,600,莱特兄弟,0.7074251732373685
Bertrand_Russell,1872,False,487915,4296,352,伯特兰·罗素,0.6720027664722371
Carl_Jung,1875,False,235030,4897,383,卡尔·荣格,0.6698770592330258
Syngman_Rhee,1875,False,246461,5110,318,李承晚,0.6635876055053084
Gregorian_calendar,1873,False,249293,3110,381,公历,0.656990824230025
Emperor_Taishō,1879,False,122297,7312,229,大正天皇,0.6478868579093232
Leon_Trotsky,1879,False,165071,2687,344,列夫·达维多维奇·托洛茨基,0.6427900454898117
Alfred_Adler,1870,False,168268,5943,197,阿尔弗雷德·阿德勒,0.6398794987897326
Qiu_Jin,1875,False,99909,4852,249,秋瑾,0.6384998511306711
Herbert_Hoover,1874,False,258673,2595,247,赫伯特·胡佛,0.6333800208955949
Gerd_von_Rundstedt,1875,False,114117,1526,342,格特·馮·倫德施泰特,0.6196489425107553
Fritz_Kreisler,1875,False,129549,1067,378,弗里茨·克莱斯勒,0.6127778824715611
Ramana_Maharshi,1879,False,429774,575,407,拉瑪那·馬哈希,0.6053468135659047
Calvin_Coolidge,1872,False,238721,1451,193,卡尔文·柯立芝,0.6035748114355322
"Thubten_Gyatso,_13th_Dalai_Lama",1876,False,176107,1086,252,第十三世達賴喇嘛,0.6017876593634824
Ernest_Rutherford,1871,False,146728,1231,235,欧内斯特·卢瑟福,0.6009821694909866
Thomas_Mann,1875,False,140371,1050,249,托马斯·曼,0.5974632013342289
Maurice_Ravel,1875,False,86119,2496,156,莫里斯·拉威爾,0.5972609200904767
Hermann_Hesse,1877,False,107791,1890,167,赫尔曼·黑塞,0.5955810641023771
Jeanne_Calment,1875,False,80250,1342,222,雅娜·卡爾芒,0.5938280494199158
Maria_Montessori,1870,False,76305,2400,153,瑪麗亞·蒙特梭利,0.593702104465081
He_Xiangning,1878,False,284732,2077,119,何香凝,0.5929015329152462
Konrad_Adenauer,1876,False,275636,1420,135,康拉德·阿登纳,0.587882905639201
Piet_Mondrian,1872,False,70126,4021,107,皮特·蒙德里安,0.587509878540496
Rainer_Maria_Rilke,1875,False,105059,987,215,莱纳·玛利亚·里尔克,0.5860180510338588
W._Somerset_Maugham,1874,False,109523,1847,132,威廉·萨默塞特·毛姆,0.5840756692680046
Albert_Schweitzer,1875,False,95785,2727,108,阿尔伯特·史怀哲,0.5826308843210052
Shigeru_Yoshida,1878,False,339317,1490,110,吉田茂,0.5811771066739151
G._H._Hardy,1877,False,109416,1562,136,戈弗雷·哈罗德·哈代,0.5807556120143138
Alexandra_Feodorovna_(Alix_of_Hesse),1872,False,111977,1245,155,亚历山德拉·费奥多罗芙娜皇后 (尼古拉二世),0.5803166299059644
Pope_Pius_XII,1876,False,300456,807,165,庇護十二世,0.5797263148646588
Marcel_Proust,1871,False,80197,1562,144,馬塞爾·普魯斯特,0.5796321860570077
Rosa_Luxemburg,1871,False,162240,726,200,羅莎·盧森堡,0.5776004869834384
Harry_Houdini,1874,False,66723,2234,104,哈利·胡迪尼,0.5711950377303201
Ernest_Shackleton,1874,False,222017,751,150,欧内斯特·沙克尔顿,0.5700485813974059
1938,1878,False,85603,810,179,1938年,0.5695605233520257
Jack_London,1876,False,87562,1217,127,杰克·伦敦,0.5676639013775348
